Date,Open,High,Low,Close,Volume
2007-07-16,85.8159,91.9456,85.8159,87.0418,6325323.0
2007-07-17,87.6793,88.23100000000002,82.6897,83.7073,5144826.0
2007-07-18,82.0155,82.6039,79.5268,79.5268,4313609.0
2007-07-19,78.7054,79.1713,75.5547,75.6406,4627601.0
2007-07-20,74.7947,77.9698,74.7824,77.7982,4293414.0
2007-07-23,78.9506,79.6616,78.1047,79.6616,2443691.0
2007-07-24,79.8088,79.8088,77.7247,78.4602,2088883.0
2007-07-25,78.215,78.6932,77.7124,78.0311,1446869.0
2007-07-26,78.0066,78.3867,75.7632,76.18,2781492.0
2007-07-27,76.2535,79.9068,75.7754,79.441,8672925.0
2007-07-30,78.7054,79.0609,75.8857,76.1555,6321709.0
2007-07-31,75.7509,77.4672,75.518,76.9891,5906314.0
2007-08-01,76.6213,80.5443,76.4987,79.6862,18944081.0
2007-08-02,79.9314,83.6705,77.8595,83.4008,32996741.0
2007-08-03,83.1188,84.5654,79.2326,79.2326,25069147.0
2007-08-06,83.1188,84.5654,79.2326,79.2326,25069147.0
2007-08-07,83.1188,84.5654,79.2326,79.2326,25069147.0
2007-08-08,77.2343,79.7965,76.9891,78.2273,11496722.0
2007-08-09,75.7632,77.9331,75.0276,76.8175,14937873.0
2007-08-10,78.0924,78.3376,76.3761,76.6949,5833821.0
2007-08-13,76.7439,76.9891,74.7824,75.1992,6950117.0
2007-08-14,76.7439,76.9891,74.7824,75.1992,6950117.0
2007-08-15,75.2605,75.6406,74.7824,74.85600000000002,4017263.0
2007-08-16,74.9173,74.9173,74.7824,74.7824,793376.0
2007-08-17,74.7824,74.7824,74.7824,74.7824,207910.0
2007-08-20,74.7824,74.7824,74.7824,74.7824,44856.0
2007-08-21,74.7824,74.7824,74.7824,74.7824,7441.0
2007-08-22,74.7824,74.7824,74.7824,74.7824,11055.0
2007-08-23,74.7824,74.7824,74.7824,74.7824,4677.0
2007-08-24,74.7824,74.7824,74.7824,74.7824,638.0
2007-08-27,74.7824,74.7824,74.7824,74.7824,2551.0
2007-08-28,74.7824,74.7824,74.7824,74.7824,1488.0
2007-08-29,74.7824,74.7824,74.7824,74.7824,3189.0
2007-08-30,74.7824,74.7824,74.7824,74.7824,2551.0
2007-08-31,74.7824,74.7824,74.7824,74.7824,14669.0
2007-09-03,74.7824,74.7824,74.7824,74.7824,5527.0
2007-09-04,74.7824,74.7824,74.7824,74.7824,275088.0
2007-09-05,74.7824,74.7824,74.7824,74.7824,4890.0
2007-09-06,74.7824,74.7824,74.7824,74.7824,11055.0
2007-09-07,74.7824,74.7824,74.7824,74.7824,213.0
2007-09-10,74.7824,74.7824,74.7824,74.7824,1701.0
2007-09-11,74.7824,74.7824,74.7824,74.7824,4677.0
2007-09-12,74.7824,74.7824,74.7824,74.7824,48470.0
2007-09-13,74.7824,74.7824,74.7824,74.7824,4464.0
2007-09-14,74.7824,74.7824,74.7824,74.7824,425.0
2007-09-17,74.7824,74.7824,74.7824,74.7824,14669.0
2007-09-18,74.7824,74.7824,74.7824,74.7824,8291.0
2007-09-19,74.7824,74.7824,74.7824,74.7824,17857.0
2007-09-20,74.7824,74.7824,74.7824,74.7824,18495.0
2007-09-21,74.7824,74.7824,74.7824,74.7824,56123.0
2007-09-24,71.0433,71.0433,71.0433,71.0433,340990.0
2007-09-25,67.5003,67.5003,67.5003,67.5003,437080.0
2007-09-26,65.2201,69.7438,65.2201,68.7753,27149314.0
2007-09-27,68.8979,70.4916,68.3094,68.4075,13532884.0
2007-09-28,68.5056,69.5109,66.8138,68.3952,9300695.0
2007-10-01,69.756,70.4916,69.1676,69.756,11993964.0
2007-10-02,70.1238,72.7719,69.8909,72.306,21067616.0
2007-10-03,73.0416,73.5197,71.7175,72.0976,10365545.0
2007-10-04,72.024,73.2868,71.1046,72.9435,11210580.0
2007-10-05,73.8262,74.243,71.6072,71.6317,9172505.0
2007-10-08,73.0661,73.4339,72.0853,72.4531,5872300.0
2007-10-09,72.9312,74.0468,71.6685,73.2377,12156593.0
2007-10-10,72.9312,74.0468,71.6685,73.2377,12156593.0
2007-10-11,73.0661,74.2675,72.5757,73.0661,9656566.0
2007-10-12,73.0661,74.2675,72.5757,73.0661,9656566.0
2007-10-15,73.0661,74.2675,72.5757,73.0661,9656566.0
2007-10-16,73.0661,74.2675,72.5757,73.0661,9656566.0
2007-10-17,72.3305,72.3305,69.8786,71.0923,11034557.0
2007-10-18,70.6142,71.8401,70.0135,70.0135,5054264.0
2007-10-19,69.0327,70.1851,68.8979,69.756,2355468.0
2007-10-22,69.756,69.8541,67.5248,67.6229,2493437.0
2007-10-23,67.9171,68.4075,66.446,67.059,2737487.0
2007-10-24,67.2919,67.3042,65.2323,65.9556,2355893.0
2007-10-25,65.833,67.2796,65.7472,66.446,2845056.0
2007-10-26,66.6912,67.1448,65.7104,65.8943,1516811.0
2007-10-29,66.1886,66.4337,65.0975,65.0975,1042103.0
2007-10-30,65.1465,65.6982,62.805,63.0134,2505342.0
2007-10-31,63.2586,65.9556,62.0326,65.735,3885884.0
2007-11-01,65.4652,65.4652,63.0379,63.1973,2888849.0
2007-11-02,62.0326,63.9941,61.9713,62.5475,2058483.0
2007-11-05,61.2971,62.2655,59.4214,60.3408,2824648.0
2007-11-06,60.3408,62.1552,59.9485,61.7874,2593140.0
