Date,Open,High,Low,Close,Volume
2001-01-02,36.4103,36.7762,36.3346,36.3346,46387
2001-01-03,36.3346,36.3409,36.3346,36.3346,2136
2001-01-04,36.3346,36.24,36.1264,36.1264,3357
2001-01-05,36.1264,36.0823,35.8363,36.0823,5188
2001-01-08,36.0823,35.9876,35.6092,35.6092,14648
2001-01-09,35.6092,35.9561,35.5776,35.9561,3357
2001-01-10,35.9561,35.9876,35.9561,35.9876,3357
2001-01-11,35.9876,35.9561,35.6344,35.9561,20142
2001-01-12,35.9561,35.893,35.3695,35.3695,17090
2001-01-15,35.3695,35.2811,35.2307,35.2622,1831
2001-01-16,35.2622,35.3253,35.3253,35.3253,4272
2001-01-17,35.3253,35.3253,35.1991,35.3253,3052
2001-01-18,35.3253,35.3253,34.9468,35.1928,19226
2001-01-19,35.1928,36.3346,34.6945,36.2084,39063
2001-01-22,36.2084,35.8867,35.2622,35.3253,46692
2001-01-23,35.3253,35.7669,35.5145,35.6722,7324
2001-01-24,35.6722,35.7038,35.4515,35.48300000000001,4883
2001-01-25,35.48300000000001,35.5524,35.401,35.4767,3052
2001-01-26,35.4767,35.565,34.9657,35.0604,11597
2001-01-29,35.0604,36.0697,35.3758,35.893,19836
2001-01-30,35.893,37.0916,35.8299,37.0916,77515
2001-01-31,37.0916,38.8578,36.9528,38.4793,206604
2001-02-01,38.4793,39.8671,38.0125,38.6055,372925
2001-02-02,38.6055,41.8857,38.7317,41.7595,745850
2001-02-05,38.6055,41.8857,38.7317,41.7595,745850
2001-02-06,41.7595,42.2642,40.908,41.0341,613403
2001-02-07,41.0341,41.1918,39.741,40.2456,432739
2001-02-08,40.2456,41.0026,40.1194,40.2771,450745
2001-02-09,40.2771,41.6334,40.1321,41.2738,904236
2001-02-12,41.2738,42.3273,40.4348,40.6241,2009583
2001-02-13,40.6241,41.2486,37.2177,37.407,3919373
2001-02-14,37.8738,38.6055,37.3439,37.8738,1416931
2001-02-15,37.9747,38.1009,37.3565,37.9747,516968
2001-02-16,38.6055,38.9714,37.8485,38.6055,1884460
2001-02-19,38.6055,38.3847,37.2177,37.6593,1352234
2001-02-20,37.6593,37.7539,36.8392,36.8392,542603
2001-02-21,36.8392,37.2177,36.3346,37.1231,341492
2001-02-22,37.1231,37.0285,36.5869,36.65,139160
2001-02-23,36.65,36.6121,35.7416,35.9561,332642
2001-02-26,35.9561,35.6407,35.3253,35.4515,33875
2001-02-27,35.4515,35.8299,34.6377,35.8299,43030
2001-02-28,35.8299,35.3821,35.0793,35.0793,5493
2001-03-01,35.0793,35.1613,35.0414,35.073,2441
2001-03-02,35.073,35.6975,35.073,35.6975,6104
2001-03-05,35.073,35.6975,35.073,35.6975,6104
2001-03-06,35.073,35.6975,35.073,35.6975,6104
2001-03-07,35.073,35.6975,35.073,35.6975,6104
2001-03-08,35.073,35.6975,35.073,35.6975,6104
2001-03-09,35.6975,35.1991,34.3286,34.3286,8240
2001-03-12,34.3286,34.6945,34.1268,34.6945,6409
2001-03-13,34.1268,34.1268,33.1238,33.3067,286255
2001-03-14,33.3067,34.1898,33.3635,34.0258,290833
2001-03-15,34.0258,34.6314,33.9691,34.4422,203247
2001-03-16,34.4422,34.5683,34.0637,34.1898,40588
2001-03-19,34.1898,34.6819,33.6852,33.6852,281677
2001-03-20,33.6852,34.0637,33.4329,33.9438,108948
2001-03-21,33.9438,34.0763,33.5653,33.6537,134583
2001-03-22,33.6537,34.0637,32.1145,33.9375,575562
2001-03-23,33.6537,34.0637,32.1145,33.9375,575562
2001-03-26,33.9375,32.9913,32.1713,32.7516,167542
2001-03-27,32.7516,33.7104,32.5813,33.6852,228271
2001-03-28,33.6852,33.8114,32.1713,32.329,566711
2001-03-29,32.329,32.4867,31.225,31.6666,1396790
2001-03-30,31.6666,32.3605,31.0673,31.3197,1127014
2001-04-02,31.3197,31.6035,30.3734,30.9096,2663269
2001-04-03,30.9096,32.2343,31.0106,31.9063,2741089
2001-04-04,30.9096,32.2343,31.0106,31.9063,2741089
2001-04-05,30.9096,32.2343,31.0106,31.9063,2741089
2001-04-06,31.9063,32.0703,31.0673,31.0673,819397
2001-04-09,31.0673,31.0989,30.1527,30.405,2077332
2001-04-10,30.405,30.7204,30.2914,30.4555,970764
2001-04-11,30.4555,30.6573,30.3671,30.4365,366821
2001-04-12,30.4365,30.815,30.3671,30.7898,1062927
2001-04-13,30.7898,31.1557,30.6573,31.0484,1042175
2001-04-16,31.0484,31.654,31.1683,31.3512,888062
2001-04-17,31.3512,32.1586,31.225,31.9883,2200623
2001-04-18,31.9883,32.2974,31.6666,31.7928,1364136
2001-04-19,31.7928,32.0766,31.4395,31.4395,907898
2001-04-20,31.4395,31.8874,31.4395,31.4395,497131
2001-04-23,31.4395,31.7802,31.3512,31.4711,756226
2001-04-24,31.4711,31.6035,31.1935,31.2881,336609
2001-04-25,31.2881,31.3638,30.9096,31.1052,514526
2001-04-26,31.1052,31.5404,30.7961,31.225,3045349
2001-04-27,31.225,31.4711,30.9096,31.061,937805
2001-04-30,31.061,31.225,30.7582,30.9412,379333
2001-05-01,31.061,31.225,30.7582,30.9412,379333
2001-05-02,30.9412,31.0358,30.6636,30.8466,549622
2001-05-03,30.8466,31.0232,30.7961,30.8466,462952
2001-05-04,30.8466,30.8466,30.5438,30.7204,434265
2001-05-07,30.7204,30.815,30.3482,30.5942,1054688
2001-05-08,30.5942,30.6573,30.4365,30.5375,471802
2001-05-09,30.5375,30.6132,30.3104,30.4681,588379
2001-05-10,30.4681,30.5879,30.3419,30.4996,211792
2001-05-11,30.4996,30.5501,30.3924,30.4996,231628
2001-05-14,30.4996,30.4996,29.9697,30.1527,531616
2001-05-15,30.1527,30.2157,29.9066,30.0013,480042
2001-05-16,30.0013,30.405,30.0391,30.3041,616760
2001-05-17,30.3041,30.9412,30.3798,30.7393,850525
2001-05-18,30.7393,30.9727,30.6573,30.6636,302124
2001-05-21,30.6636,31.3827,30.7835,31.3512,886841
2001-05-22,31.3512,31.5278,31.1304,31.1367,776062
2001-05-23,31.1367,31.162,30.8213,30.8592,301208
2001-05-24,30.8592,31.0673,30.7204,31.0358,446472
2001-05-25,31.0358,31.1935,30.7835,30.7835,291138
2001-05-28,30.7835,31.0232,30.8466,30.9412,113525
2001-05-29,30.9412,31.2881,30.9412,31.0673,367126
2001-05-30,31.0673,31.225,31.0106,31.1304,191650
2001-05-31,31.1304,31.225,31.0358,31.143,95825
2001-06-01,31.143,31.1809,30.8024,30.8276,228577
2001-06-04,30.8276,31.7802,31.0043,31.7297,593567
2001-06-05,30.8276,31.7802,31.0043,31.7297,593567
2001-06-06,31.7297,31.8243,31.225,31.3197,676270
2001-06-07,31.3197,31.5278,31.225,31.4143,270996
2001-06-08,31.4143,31.5278,31.2313,31.4143,218201
2001-06-11,31.4143,32.1586,31.3512,31.982,779114
2001-06-12,31.982,32.3353,31.982,32.1334,809326
2001-06-13,32.1334,32.146,32.0072,32.1082,197449
2001-06-14,32.1082,32.2659,31.8874,31.9189,303345
2001-06-15,31.9189,32.1082,31.6855,31.9315,344543
2001-06-18,31.9315,32.0451,31.6666,31.6792,226440
2001-06-19,31.6792,31.7802,31.3701,31.4458,313721
2001-06-20,31.4458,31.5089,30.5311,31.0989,323792
2001-06-21,31.0989,31.408,30.9412,31.1304,164185
2001-06-22,31.1304,31.2881,31.0358,31.0989,74158
2001-06-25,31.0989,31.2881,30.6573,30.7519,207520
2001-06-26,30.7519,30.8276,30.1527,30.3671,340881
2001-06-27,30.3671,30.6573,30.323,30.6258,117188
2001-06-28,30.6258,30.8024,30.4555,30.6889,112000
2001-06-29,30.6889,31.4143,30.6447,31.4143,840759
2001-07-02,30.6889,31.4143,30.6447,31.4143,840759
2001-07-03,31.4143,30.9727,30.6573,30.7456,148315
2001-07-04,30.7456,30.7772,30.4807,30.5627,211792
2001-07-05,30.5627,30.733,30.0265,30.241,242004
2001-07-06,30.241,30.1653,29.9508,29.9697,122681
2001-07-09,29.9697,30.2536,29.402,29.4588,468140
2001-07-10,29.4588,29.648000000000003,29.1434,29.1938,294495
2001-07-11,29.1938,29.4272,28.891,29.3263,335693
2001-07-12,29.3263,29.4966,29.1181,29.32,126343
2001-07-13,29.32,29.3894,28.6387,29.0172,230408
2001-07-16,29.0172,29.1434,28.6387,28.828000000000007,77209
2001-07-17,28.828000000000007,28.7333,28.2539,28.3296,129395
2001-07-18,28.3296,28.3549,27.6294,28.2476,384521
2001-07-19,28.2476,28.5883,28.1341,28.2602,261841
2001-07-20,28.2602,28.4179,28.0079,28.1593,139160
2001-07-23,28.1593,28.1467,27.7051,28.1152,98877
2001-07-24,28.1152,28.2602,27.8818,28.235,58289
2001-07-25,28.235,28.153,28.0268,28.0836,10681
2001-07-26,28.0836,28.0395,27.7556,28.0079,89722
2001-07-27,28.0079,28.071,27.8944,28.0079,37231
2001-07-30,28.0079,28.0395,27.3266,27.6231,116882
2001-07-31,27.6231,27.6925,27.1122,27.2509,185852
2001-08-01,27.2509,27.6168,27.1879,27.6168,52795
2001-08-02,27.6168,28.071,27.4402,27.8061,66223
2001-08-03,27.8061,28.0584,27.7177,27.7177,40283
2001-08-06,27.7177,27.8818,27.5916,27.7556,43945
2001-08-07,27.7556,27.8881,27.3771,27.7556,115967
2001-08-08,27.7556,27.9638,27.5853,27.6547,63171
2001-08-09,27.6547,27.6294,27.1879,27.3456,160522
2001-08-10,27.3456,27.5979,27.1248,27.5033,95825
2001-08-13,27.5033,29.5155,27.6862,29.3642,845032
2001-08-14,27.5033,29.5155,27.6862,29.3642,845032
2001-08-15,29.3642,30.2662,29.4588,29.7111,626526
2001-08-16,29.7111,30.5816,29.7742,30.3671,511780
2001-08-17,30.3671,30.405,29.8373,30.0139,199890
2001-08-20,30.0139,30.1527,29.2695,29.5471,144958
2001-08-21,29.5471,29.7742,29.0361,29.5849,158081
2001-08-22,29.5849,30.0517,29.4588,29.6669,178223
2001-08-23,29.6669,29.8057,29.3326,29.5471,91248
2001-08-24,29.5471,29.7616,29.3705,29.6543,71106
2001-08-27,29.6543,30.2157,29.7742,30.1337,434875
2001-08-28,30.1337,30.1527,29.2695,29.4588,256042
2001-08-29,29.4588,29.5849,28.2918,28.3422,1178589
2001-08-30,28.3422,28.6387,27.9764,28.2918,1082458
2001-08-31,28.2918,28.746,28.3233,28.4495,756226
