Date,Open,High,Low,Close,Volume
2001-01-02,1.385,1.628,1.4579,1.4579,126364
2001-01-03,1.4579,1.7009,1.5794,1.6523,172758
2001-01-04,1.6523,1.6037,1.4579,1.5065,79969
2001-01-05,1.5065,1.5551,1.5308,1.5551,4884
2001-01-08,1.5551,1.5551,1.5065,1.5065,19534
2001-01-09,1.5065,1.5551,1.5065,1.5065,32964
2001-01-10,1.5065,1.5308,1.4579,1.5308,32964
2001-01-11,1.5308,1.5308,1.4093,1.4093,32964
2001-01-12,1.4093,1.4336,1.4093,1.4093,10988
2001-01-15,1.4093,1.5308,1.4579,1.5065,18924
2001-01-16,1.5065,1.5794,1.4579,1.5065,9767
2001-01-17,1.5065,1.4579,1.4579,1.4579,1221
2001-01-18,1.4579,1.5065,1.4822,1.4822,5494
2001-01-19,1.4822,1.5065,1.4093,1.4336,14651
2001-01-22,1.4336,1.4822,1.4579,1.4822,6105
2001-01-23,1.4822,1.4822,1.4093,1.4093,10988
2001-01-24,1.4093,1.4579,1.4579,1.4579,1221
2001-01-25,1.4093,1.4579,1.4579,1.4579,1221
2001-01-26,1.4579,1.5065,1.3121,1.5065,41511
2001-01-29,1.4579,1.5065,1.3121,1.5065,41511
2001-01-30,1.5065,1.3607,1.3607,1.3607,1221
2001-01-31,1.3607,1.3607,1.3364,1.3607,10988
2001-02-01,1.3607,1.3607,1.3364,1.3607,24418
2001-02-02,1.3607,1.4093,1.3364,1.3364,36017
2001-02-05,1.3607,1.4093,1.3364,1.3364,36017
2001-02-06,1.3364,1.3607,1.3364,1.3364,1831
2001-02-07,1.3364,1.4093,1.3607,1.3607,1831
2001-02-08,1.3607,1.3607,1.3607,1.3607,1831
2001-02-09,1.3607,1.4093,1.3607,1.4093,12820
2001-02-12,1.4093,1.4093,1.3607,1.4093,12209
2001-02-13,1.4093,1.4093,1.4093,1.4093,8546
2001-02-14,1.4093,1.4093,1.4093,1.4093,6105
2001-02-15,1.2149,1.4093,1.2149,1.2149,52499
2001-02-16,1.2392,1.3121,1.2149,1.2392,30523
2001-02-19,1.2392,1.2635,1.2635,1.2635,610
2001-02-20,1.2635,1.2635,1.2149,1.2149,18924
2001-02-21,1.2149,1.2149,1.2149,1.2149,3052
2001-02-22,1.2149,1.2149,1.2149,1.2149,12209
2001-02-23,1.2149,1.2149,1.1906,1.1906,51278
2001-02-26,1.1906,1.2878,1.2149,1.2878,9157
2001-02-27,1.2878,1.2635,1.2392,1.2635,3052
2001-02-28,1.2635,1.2635,1.2635,1.2635,2442
2001-03-01,1.2635,1.3364,1.2392,1.2392,51888
2001-03-02,1.2392,1.3364,1.2635,1.2635,3052
2001-03-05,1.2392,1.3364,1.2635,1.2635,3052
2001-03-06,1.2392,1.3364,1.2635,1.2635,3052
2001-03-07,1.2392,1.3364,1.2635,1.2635,3052
2001-03-08,1.2392,1.3364,1.2635,1.2635,3052
2001-03-09,1.2635,1.2635,1.2392,1.2392,1221
2001-03-12,1.2392,1.2149,1.2149,1.2149,2442
2001-03-13,1.2149,1.385,1.1906,1.3607,182525
2001-03-14,1.3607,1.385,1.3121,1.3607,242960
2001-03-15,1.3607,1.3607,1.2635,1.3121,9767
2001-03-16,1.3607,1.3607,1.2635,1.3121,9767
2001-03-19,1.3121,1.2635,1.2635,1.2635,1831
2001-03-20,1.2635,1.2878,1.2149,1.2878,3663
2001-03-21,1.2878,1.2878,1.2392,1.2392,6715
2001-03-22,1.2392,1.2149,1.1663,1.1906,23808
2001-03-23,1.2392,1.2149,1.1663,1.1906,23808
2001-03-26,1.1906,1.1906,1.1663,1.1906,25639
2001-03-27,1.1906,1.1906,1.1906,1.1906,3052
2001-03-28,1.1906,1.2149,1.2149,1.2149,610
2001-03-29,1.2149,1.1906,1.1906,1.1906,18314
2001-03-30,1.1906,1.2392,1.2149,1.2149,17703
2001-04-02,1.2149,1.2149,1.1663,1.2149,7325
2001-04-03,1.2149,1.2149,1.2149,1.2149,610
2001-04-04,1.2149,1.2149,1.2149,1.2149,610
2001-04-05,1.2149,1.2149,1.2149,1.2149,610
2001-04-06,1.2149,1.1906,1.1663,1.1663,14651
2001-04-09,1.1663,1.1906,1.1663,1.1663,6105
2001-04-10,1.1663,1.1906,1.1663,1.1663,61045
2001-04-11,1.1663,1.142,1.0934,1.1177,28691
2001-04-12,1.1177,1.1663,1.1177,1.1663,9157
2001-04-13,1.1663,1.1906,1.142,1.1906,18924
2001-04-16,1.1906,1.2392,1.1906,1.2392,18314
2001-04-17,1.2392,1.2635,1.1906,1.1906,15872
2001-04-18,1.1906,1.2149,1.1663,1.2149,2442
