,Unnamed: 0,Date,Open,High,Low,Close,Volume,Predicted Price,21 SMA,50 SMA,100 SMA,200 SMA,14 RSI,Upper BBand,Middle BBand,Lower BBand,MACD,MACD Signal,MACD Trend,52-week high,52-week low,21-avg volume,First Resistance,Second Resistance,Third Resistance,First Support,Second Support,Third Support
0,3752,2015-05-21,168.6046,169.9395,168.123,168.5192,649770,175.40959,,,,,,,,,,,NaN,NaN,NaN,NaN,169.59813333333335,170.6770666666667,171.41463333333337,167.78163333333333,167.04406666666665,165.9651333333333
1,3753,2015-05-22,169.4214,170.0675,166.8978,167.55,1389850,174.51755,,,,,,,,,,,NaN,NaN,NaN,NaN,169.44573333333338,171.3414666666667,172.61543333333339,166.27603333333337,165.00206666666668,163.10633333333337
2,3754,2015-05-25,173.1153,174.18200000000004,170.9209,173.3469,3687970,173.08516,,,,,,,,,,,NaN,NaN,NaN,NaN,174.7123,176.07770000000005,177.97340000000005,171.45119999999994,169.55549999999994,168.1900999999999
3,3755,2015-05-26,173.7249,173.7249,169.7627,171.2866,1212970,173.25963,,,,,,,,,,,NaN,NaN,NaN,NaN,173.4201,175.5536,177.3823,169.4579,167.6292,165.4957
4,3756,2015-05-27,172.5145,174.2028,172.5145,172.8092,2174700,173.9863,,,,,,,,,,,NaN,NaN,NaN,NaN,173.83649999999994,174.86379999999997,175.52479999999994,172.14819999999995,171.48719999999997,170.45989999999995
5,3757,2015-05-28,172.5943,172.5943,170.7218,171.7839,1287000,174.05191,,,,,,,,,,,NaN,NaN,NaN,NaN,172.67820000000003,173.57250000000002,174.55070000000003,170.80570000000003,169.82750000000001,168.93320000000003
6,3758,2015-05-29,172.4531,174.2028,170.6359,170.9981,3604150,174.7397,,,,,,,,,,,NaN,NaN,NaN,NaN,173.25530000000003,175.51250000000002,176.82220000000004,169.68840000000003,168.3787,166.12150000000003
7,3759,2015-06-01,170.4333,179.544,170.0526,179.0897,6655110,175.79445,,,,,,,,,,,NaN,NaN,NaN,NaN,182.40493333333328,185.72016666666664,191.89633333333327,172.91353333333328,166.73736666666665,163.42213333333328
8,3760,2015-06-02,179.8817,182.5707,178.7152,179.4151,4436850,177.05022,,,,,,,,,,,NaN,NaN,NaN,NaN,181.75213333333332,184.08916666666664,185.6076333333333,177.89663333333334,176.3781666666667,174.04113333333336
9,3761,2015-06-03,179.3905,181.4165,178.6599,179.9124,3284160,179.42137,,,,,,,,,,,NaN,NaN,NaN,NaN,181.33263333333332,182.75286666666668,184.08923333333334,178.5760333333333,177.23966666666664,175.81943333333328
10,3762,2015-06-04,180.3114,184.3327,178.8073,182.4725,5226540,179.90353,,,,,,,,,,,NaN,NaN,NaN,NaN,184.93436666666662,187.3962333333333,190.4597666666666,179.40896666666663,176.34543333333332,173.88356666666664
11,3763,2015-06-05,183.0127,183.0127,180.4956,181.3367,1827320,181.87154,,,,,,,,,,,NaN,NaN,NaN,NaN,182.73440000000002,184.1321,185.25150000000002,180.21730000000002,179.0979,177.70020000000002
12,3764,2015-06-08,174.9764,189.7966,173.4354,189.109,9394110,184.71877,,,,,,,,,,,NaN,NaN,NaN,NaN,194.79193333333333,200.47486666666668,211.15313333333336,178.4307333333333,167.75246666666663,162.06953333333328
13,3765,2015-06-09,188.7223,190.4413,186.021,186.7147,5886540,186.67421,,,,,,,,,,,NaN,NaN,NaN,NaN,189.43033333333338,192.1459666666667,193.8506333333334,185.01003333333335,183.30536666666666,180.58973333333333
14,3766,2015-06-10,187.4637,189.2441,186.021,188.1881,3554540,188.58675,,,,,77.01007681892206,,,,,,NaN,NaN,NaN,NaN,189.61446666666663,191.04083333333332,192.83756666666665,186.3913666666666,184.5946333333333,183.1682666666666
15,3767,2015-06-11,190.3983,193.204,188.6302,189.9685,6808230,189.57997,,,,,78.16015550129998,,,,,,NaN,NaN,NaN,NaN,192.5716,195.1747,197.1454,187.99779999999998,186.0271,183.42399999999998
16,3768,2015-06-12,190.9324,192.1603,187.6172,188.0408,4167350,191.16269,,,,,73.85230490704522,,,,,,NaN,NaN,NaN,NaN,190.92833333333337,193.8158666666667,195.47143333333338,186.38523333333336,184.72966666666667,181.84213333333335
17,3769,2015-06-15,189.7046,190.8035,186.7577,187.3348,3674550,193.25217,,,,,72.28103951630204,,,,,,NaN,NaN,NaN,NaN,189.83963333333332,192.34446666666668,193.88543333333334,185.7938333333333,184.25286666666665,181.7480333333333
18,3770,2015-06-16,186.7086,188.1697,185.4132,186.3525,3158980,192.24739,,,,,70.04795541052265,,,,,,NaN,NaN,NaN,NaN,187.87706666666665,189.40163333333334,190.63356666666667,185.12056666666663,183.8886333333333,182.36406666666662
