,Unnamed: 0,Date,Open,High,Low,Close,Volume,Predicted Price,21 SMA,50 SMA,100 SMA,200 SMA,14 RSI,Upper BBand,Middle BBand,Lower BBand,MACD,MACD Signal,MACD Trend,52-week high,52-week low,21-avg volume,First Resistance,Second Resistance,Third Resistance,First Support,Second Support,Third Support
0,3752,2015-05-21,404.2483,404.2756,401.5412,403.0765,179500,407.8816,,,,,,,,,,,NaN,NaN,NaN,NaN,404.38766666666675,405.69883333333337,407.12206666666674,401.65326666666675,400.2300333333334,398.91886666666676
1,3753,2015-05-22,403.8032,404.7116,400.6691,402.7857,108800,406.19266,,,,,,,,,,,NaN,NaN,NaN,NaN,404.77516666666673,406.76463333333334,408.8176666666667,400.7326666666668,398.6796333333334,396.6901666666668
2,3754,2015-05-25,414.2412,414.2685,406.0834,407.7913,498500,404.8462,,,,,,,,,,,NaN,NaN,NaN,NaN,412.6787333333333,417.5661666666667,420.86383333333333,404.49363333333326,401.1959666666666,396.30853333333323
3,3755,2015-05-26,408.2909,409.6172,402.8948,404.5754,350700,405.74615,,,,,,,,,,,NaN,NaN,NaN,NaN,408.49680000000006,412.41820000000007,415.2192000000001,401.7744,398.97339999999997,395.05199999999996
4,3756,2015-05-27,405.9835,411.9792,405.1931,407.8821,1067500,405.68246,,,,,,,,,,,NaN,NaN,NaN,NaN,411.50983333333335,415.13756666666666,418.2959333333333,404.72373333333337,401.5653666666667,397.9376333333334
5,3757,2015-05-28,406.0743,408.7996,403.8214,405.929,253300,406.77832,,,,,,,,,,,NaN,NaN,NaN,NaN,408.5452666666667,411.16153333333335,413.5234666666667,403.5670666666667,401.2051333333333,398.58886666666666
6,3758,2015-05-29,406.9828,414.7045,406.0743,408.7542,1756100,407.13974,,,,,,,,,,,NaN,NaN,NaN,NaN,413.61436666666657,418.4745333333333,422.24456666666657,404.98416666666657,401.2141333333333,396.35396666666657
7,3759,2015-06-01,409.7081,425.1516,409.699,422.9259,2248600,408.1861,,,,,,,,,,,NaN,NaN,NaN,NaN,428.8186666666666,434.7114333333333,444.2712666666666,413.36606666666665,403.80623333333335,397.9134666666667
8,3760,2015-06-02,426.0601,436.05300000000005,426.0601,434.654,2987500,412.76633,,,,,,,,,,,NaN,NaN,NaN,NaN,438.4513,442.24860000000007,448.4442000000001,428.4583999999999,422.2627999999999,418.46549999999985
9,3761,2015-06-03,435.1445,441.4945,433.0642,437.6155,1534700,419.48303,,,,,,,,,,,NaN,NaN,NaN,NaN,441.7185999999999,445.82169999999996,450.1488999999999,433.28829999999994,428.9611,424.85799999999995
10,3762,2015-06-04,439.5505,441.4582,436.5072,438.3513,818800,426.07202,,,,,,,,,,,NaN,NaN,NaN,NaN,441.0372666666666,443.72323333333327,445.98826666666656,436.08626666666663,433.82123333333334,431.13526666666667
11,3763,2015-06-05,439.2325,441.5036,437.4701,439.2507,389900,432.48584,,,,,,,,,,,NaN,NaN,NaN,NaN,441.3461666666667,443.44163333333336,445.3796666666667,437.3126666666667,435.37463333333335,433.2791666666667
12,3764,2015-06-08,434.2361,461.2078,419.701,461.2078,1168000,437.36594,,,,,,,,,,,NaN,NaN,NaN,NaN,475.0434,488.879,516.5502,433.5366,405.8654,392.0298
13,3765,2015-06-09,466.395,476.0154,464.2147,465.9589,1269100,445.38013,,,,,,,,,,,NaN,NaN,NaN,NaN,473.24463333333335,480.5303666666667,485.04533333333336,461.44393333333335,456.92896666666667,449.64323333333334
14,3766,2015-06-10,463.7605,477.8323,458.7731,471.7366,1125000,452.13568,,,,,93.13920509878778,,,,,,NaN,NaN,NaN,NaN,480.1215666666667,488.5065333333333,499.18076666666667,461.0623666666667,450.38813333333337,442.00316666666674
15,3767,2015-06-11,471.4913,476.9329,470.383,474.5165,604900,459.41916,,,,,93.38794641264325,,,,,,NaN,NaN,NaN,NaN,477.5052666666667,480.4940333333334,484.05516666666676,470.9553666666667,467.3942333333333,464.40546666666665
16,3768,2015-06-12,475.116,476.8421,470.5738,472.0637,543100,466.88068,,,,,90.27786045305763,,,,,,NaN,NaN,NaN,NaN,475.74593333333337,479.4281666666667,482.0142333333334,469.47763333333336,466.8915666666667,463.20933333333335
17,3769,2015-06-15,471.4823,479.6583,470.5738,471.3732,574800,471.6774,,,,,89.37548719144607,,,,,,NaN,NaN,NaN,NaN,477.16306666666674,482.95293333333336,486.2475666666667,468.07856666666675,464.7839333333334,458.99406666666675
18,3770,2015-06-16,471.6639,473.7534,467.8485,471.8638,287000,472.97653,,,,,89.4561277707636,,,,,,NaN,NaN,NaN,NaN,474.4619666666667,477.06013333333334,480.3668666666667,468.5570666666667,465.25033333333334,462.6521666666667
19,3771,2015-06-17,472.3816,472.3907,462.3978,464.0512,564300,473.5978,,,,,79.15309157195978,493.83410728004446,438.31816499999996,382.80222271995547,,,NaN,NaN,NaN,NaN,470.162,476.27279999999996,480.15489999999994,460.1691,456.28700000000003,450.17620000000005
20,3772,2015-06-18,466.0316,469.6563,454.6761,456.6383,819000,470.90936,439.19055238095234,,,,70.81858984656712,494.5878743255798,440.996255,387.40463567442026,,,NaN,NaN,NaN,NaN,465.97103333333325,475.3037666666666,480.9512333333332,450.9908333333333,445.34336666666667,436.0106333333333
21,3773,2015-06-19,456.5838,458.764,453.3679,454.2309,188800,465.68,441.62647619047624,,,,68.3032429915319,494.44697251279183,443.56851500000005,392.69005748720826,,,NaN,NaN,NaN,911861.9047619047,457.54063333333335,460.8503666666667,462.93673333333334,452.14453333333336,450.0581666666667,446.74843333333337
22,3774,2015-06-22,451.4965,454.0401,442.4121,448.7621,543600,461.50403,443.8158285714286,,,,62.84272221643861,493.7961398476167,445.617055,397.4379701523833,,,NaN,NaN,NaN,912304.7619047619,454.3974333333334,460.0327666666667,466.0254333333334,442.76943333333344,436.77676666666673,431.14143333333345
23,3775,2015-06-23,447.8627,454.2218,446.0458,447.027,649000,456.7323,445.68419523809524,,,,61.17178158039434,492.0873173890599,447.739635,403.39195261094017,,,NaN,NaN,NaN,933009.5238095238,452.15059999999994,457.27419999999995,460.3265999999999,443.97459999999995,440.9222,435.79859999999996
24,3776,2015-06-24,446.9543,456.9472,446.9543,452.8955,374400,452.83502,447.9851523809524,,,,64.6002021771585,490.41365024764104,449.990305,409.5669597523589,,,NaN,NaN,NaN,940176.1904761905,457.57703333333336,462.2585666666667,467.5699333333334,447.58413333333334,442.27276666666666,437.5912333333333
25,3777,2015-06-25,450.5971,460.9897,450.1338,454.776,852600,452.6204,450.21819523809523,,,,65.64695182200965,487.4538971622351,452.43265499999995,417.41141283776483,,,NaN,NaN,NaN,941304.7619047619,460.4658666666666,466.15573333333333,471.32176666666663,449.6099666666666,444.4439333333333,438.7540666666666
26,3778,2015-06-26,455.1212,467.2943,454.2218,461.1896,843500,453.12335,452.84965238095236,,,,69.01240203037953,483.9121453147361,455.054425,426.19670468526385,,,NaN,NaN,NaN,931071.4285714285,467.58200000000005,473.97440000000006,480.6545000000001,454.5095,447.82939999999996,441.43699999999995
27,3779,2015-06-29,460.5991,469.6563,459.6725,468.5298,454500,455.48044,455.6961095238095,,,,72.35088957499745,482.66917322981504,457.33462,432.0000667701849,,,NaN,NaN,NaN,959176.1904761905,472.2332333333334,475.93666666666667,482.21703333333335,462.2494333333334,455.9690666666667,452.2656333333334
28,3780,2015-06-30,467.8576,476.3788,467.8576,472.0455,955500,460.0905,458.0351380952381,,,,73.80649626033218,483.04236267266,459.20419499999997,435.36602732733996,,,NaN,NaN,NaN,897195.2380952381,476.3303333333333,480.61516666666665,484.8515333333333,467.80913333333325,463.5727666666666,459.2879333333332
29,3781,2015-07-01,473.2901,475.5703,469.6654,474.1258,398300,465.04767,459.9147476190476,,,,74.65670355277099,483.52959281577057,461.02970999999997,438.52982718422936,,,NaN,NaN,NaN,835619.0476190476,476.5756,479.0254,482.4805,470.6707,467.2156,464.7658
30,3782,2015-07-02,476.0154,497.8271,473.2991,490.4051,2068800,469.33533,462.4285380952381,,,,80.10016495522856,487.0603618679022,463.63239999999996,440.2044381320977,,,NaN,NaN,NaN,712323.8095238095,501.05509999999987,511.7050999999999,525.5830999999998,476.5270999999999,462.6491,451.99909999999994
31,3783,2015-07-03,497.7363,513.1798,495.2926,506.6209,678900,476.74976,465.6794714285714,,,,83.82664987896196,494.463443136542,467.0009099999999,439.5383768634578,,,NaN,NaN,NaN,737757.1428571428,514.7696,522.9183,532.6568,496.88239999999996,487.1439,478.99519999999995
32,3784,2015-07-06,506.6209,531.9392,506.6209,524.1902,1492000,486.19623,469.7242095238095,,,,86.72683186423149,507.0544179860412,470.15002999999996,433.24564201395873,,,NaN,NaN,NaN,731095.2380952381,535.2126333333334,546.2350666666667,560.5309333333335,509.8943333333334,495.5984666666667,484.5760333333334
33,3785,2015-07-07,526.8973,539.6155,524.172,526.9882,782500,498.01172,472.8566095238095,,,,87.12285696837196,517.5556435961976,473.20149499999997,428.8473464038023,23.544560425043812,19.11446720173025,Bullish,NaN,NaN,783576.1904761905,536.3451333333335,545.7020666666667,551.7886333333335,520.9016333333335,514.8150666666668,505.45813333333354
34,3786,2015-07-08,526.9064,530.5311,515.996,522.3006,643700,509.6667,475.5395476190476,,,,82.6724818842209,524.9581273904544,475.729695,426.50126260954556,24.415173008062368,20.174608362996672,Bullish,NaN,NaN,765219.0476190476,529.8891333333335,537.4776666666668,544.4242333333335,515.3540333333334,508.40746666666666,500.81893333333335
35,3787,2015-07-09,520.5473,520.9834,505.3218,508.4014,1230000,518.42834,477.2854904761905,,,,71.07863574831963,528.6601614086981,477.42394,426.1877185913019,23.710273202643123,20.881741330925962,Bullish,NaN,NaN,735438.0952380953,517.8159333333333,527.2304666666666,533.4775333333333,502.1543333333334,495.9072666666667,486.49273333333343
36,3788,2015-07-10,510.5363,519.1756,509.7277,512.5802,478200,519.0405,479.0980476190477,,,,72.33480112419994,532.8368477577657,479.449765,426.06268224223436,23.22115029865205,21.34962312447118,Bullish,NaN,NaN,740438.0952380953,517.9279666666665,523.2757333333333,527.3758666666665,508.4800666666665,504.37993333333327,499.0321666666665
37,3789,2015-07-13,513.0799,537.7986,510.5453,535.9908,594500,518.1933,482.14219523809527,,,,78.07904799645459,541.2874518608196,482.680645,424.0738381391805,24.440818105511994,21.967862120679342,Bullish,NaN,NaN,734404.7619047619,545.6778333333334,555.3648666666667,572.9311333333334,518.4245333333334,500.85826666666674,491.1712333333335
38,3790,2015-07-14,534.1649,537.7986,524.281,529.0594,546100,522.98987,484.88915714285713,,,,73.23078583773288,547.2562365862274,485.540425,423.8246134137727,24.564938260681345,22.487277348679743,Bullish,NaN,NaN,736852.380952381,536.4783333333332,543.8972666666666,549.9959333333333,522.9607333333332,516.8620666666666,509.4431333333332
39,3791,2015-07-15,524.172,530.4403,509.6369,517.2133,1057200,524.11206,487.04865714285717,,,,65.71995533594968,550.5592239900108,488.19853,425.83783600998925,23.43725304594875,22.677272488133546,Bullish,NaN,NaN,735485.7142857143,528.5567666666668,539.9002333333333,549.3601666666667,507.7533666666668,498.29343333333344,486.94996666666685
