,Unnamed: 0,Date,Open,High,Low,Close,Volume,Predicted Price,21 SMA,50 SMA,100 SMA,200 SMA,14 RSI,Upper BBand,Middle BBand,Lower BBand,MACD,MACD Signal,MACD Trend,52-week high,52-week low,21-avg volume,First Resistance,Second Resistance,Third Resistance,First Support,Second Support,Third Support
0,3326,2016-02-01,26.5,27.44,26.2,27.17,5704000.0,27.715712,,,,,,,,,,,NaN,NaN,NaN,NaN,27.673333333333336,28.17666666666667,28.913333333333338,26.433333333333334,25.696666666666665,25.19333333333333
1,3327,2016-02-02,27.2,27.7,27.1,27.2,6970000.0,27.567003,,,,,,,,,,,NaN,NaN,NaN,NaN,27.566666666666663,27.93333333333333,28.16666666666666,26.966666666666665,26.733333333333334,26.366666666666667
2,3328,2016-02-03,27.0,27.49,26.7,27.0,5652000.0,27.632742,,,,,,,,,,,NaN,NaN,NaN,NaN,27.426666666666666,27.85333333333333,28.216666666666665,26.636666666666667,26.273333333333333,25.846666666666668
3,3329,2016-02-04,27.16,27.87,27.16,27.62,8543500.0,27.521963,,,,,,,,,,,NaN,NaN,NaN,NaN,27.94,28.26,28.650000000000002,27.23,26.84,26.52
4,3330,2016-02-05,27.16,27.87,27.16,27.62,8543500.0,27.60372,,,,,,,,,,,NaN,NaN,NaN,NaN,27.94,28.26,28.650000000000002,27.23,26.84,26.52
5,3331,2016-02-08,27.75,28.27,27.75,27.87,7177000.0,27.828566,,,,,,,,,,,NaN,NaN,NaN,NaN,28.17666666666667,28.483333333333334,28.69666666666667,27.65666666666667,27.443333333333335,27.13666666666667
6,3332,2016-02-09,27.9,27.9,27.01,27.34,5359000.0,27.990206,,,,,,,,,,,NaN,NaN,NaN,NaN,27.823333333333334,28.306666666666665,28.71333333333333,26.933333333333337,26.52666666666667,26.04333333333334
7,3333,2016-02-10,27.39,28.34,27.1,27.74,11731000.0,27.885784,,,,,,,,,,,NaN,NaN,NaN,NaN,28.35333333333334,28.96666666666667,29.593333333333337,27.11333333333334,26.48666666666667,25.873333333333342
8,3334,2016-02-11,27.88,28.25,27.14,27.23,5803500.0,27.972727,,,,,,,,,,,NaN,NaN,NaN,NaN,27.940000000000005,28.650000000000002,29.050000000000004,26.830000000000005,26.430000000000003,25.720000000000006
9,3335,2016-02-12,27.01,27.53,26.03,26.44,6763500.0,27.85169,,,,,,,,,,,NaN,NaN,NaN,NaN,27.303333333333335,28.166666666666668,28.803333333333335,25.803333333333335,25.166666666666668,24.303333333333335
10,3336,2016-02-15,26.9,27.25,26.3,26.5,4583000.0,27.401693,,,,,,,,,,,NaN,NaN,NaN,NaN,27.066666666666666,27.633333333333333,28.016666666666666,26.116666666666667,25.733333333333334,25.166666666666668
11,3337,2016-02-16,26.55,27.82,26.15,27.82,8248500.0,27.092012,,,,,,,,,,,NaN,NaN,NaN,NaN,28.376666666666665,28.933333333333334,30.046666666666667,26.706666666666663,25.59333333333333,25.03666666666666
12,3338,2016-02-17,28.3,28.39,27.11,27.39,10031000.0,27.542667,,,,,,,,,,,NaN,NaN,NaN,NaN,28.15,28.91,29.43,26.869999999999997,26.349999999999998,25.589999999999996
13,3339,2016-02-18,27.64,27.7,26.03,26.03,8142000.0,27.68255,,,,,,,,,,,NaN,NaN,NaN,NaN,27.143333333333338,28.256666666666668,28.813333333333336,25.47333333333334,24.91666666666667,23.80333333333334
14,3340,2016-02-19,25.9,25.9,24.73,24.73,9648000.0,27.082726,,,,,34.35897435897433,,,,,,NaN,NaN,NaN,NaN,25.51,26.29,26.68,24.340000000000003,23.950000000000003,23.170000000000005
15,3341,2016-02-22,24.32,24.7,23.5,23.5,11711500.0,26.195045,,,,,29.3711009947732,,,,,,NaN,NaN,NaN,NaN,24.300000000000004,25.1,25.500000000000004,23.100000000000005,22.700000000000003,21.900000000000006
16,3342,2016-02-23,23.2,24.67,22.33,24.29,25399500.0,25.196978,,,,,35.81589958158993,,,,,,NaN,NaN,NaN,NaN,25.196666666666665,26.103333333333335,27.53666666666667,22.856666666666662,21.42333333333333,20.51666666666666
17,3343,2016-02-24,24.29,25.3,24.25,24.7,12806500.0,24.807306,,,,,38.93043441505057,,,,,,NaN,NaN,NaN,NaN,25.25,25.8,26.3,24.2,23.7,23.15
18,3344,2016-02-25,24.75,25.13,23.8,24.0,9566500.0,24.849382,,,,,35.74155535902367,,,,,,NaN,NaN,NaN,NaN,24.819999999999997,25.639999999999997,26.149999999999995,23.49,22.98,22.16
19,3345,2016-02-26,24.12,24.64,24.01,24.4,5964000.0,24.589596,,,,,38.825224786934605,29.208572593735497,26.329500000000003,23.45042740626451,,,NaN,NaN,NaN,NaN,24.689999999999994,24.979999999999997,25.319999999999993,24.059999999999995,23.72,23.429999999999996
20,3346,2016-02-29,24.6,25.05,24.26,24.45,6653500.0,24.513132,26.240000000000002,,,,39.217877105677644,29.156655581470467,26.1935,23.230344418529533,,,NaN,NaN,NaN,NaN,24.913333333333338,25.37666666666667,25.703333333333337,24.12333333333334,23.79666666666667,23.33333333333334
21,3347,2016-03-01,24.58,24.59,23.95,24.24,5474500.0,24.680674,26.100476190476197,,,,38.11144399958401,29.087423569059617,26.045499999999997,23.003576430940377,,,NaN,NaN,NaN,8809571.42857143,24.570000000000004,24.900000000000002,25.210000000000004,23.930000000000003,23.62,23.290000000000003
22,3348,2016-03-02,24.5,25.45,24.4,25.45,14441500.0,24.652046,26.017142857142865,,,,47.331666773057236,28.987599973506345,25.968,22.948400026493655,,,NaN,NaN,NaN,8798642.857142856,25.799999999999997,26.15,26.849999999999998,24.749999999999996,24.049999999999997,23.699999999999996
23,3349,2016-03-03,25.8,26.05,25.06,25.42,9146000.0,25.026299,25.941904761904766,,,,47.14413308849945,28.78781637649875,25.857999999999997,22.928183623501244,,,NaN,NaN,NaN,9154428.57142857,25.960000000000004,26.500000000000004,26.950000000000006,24.970000000000002,24.52,23.98
24,3350,2016-03-04,25.3,26.6,25.15,26.34,14934000.0,25.413717,25.880952380952387,,,,53.26011738346625,28.6211851725699,25.794,22.966814827430102,,,NaN,NaN,NaN,9320809.523809524,26.910000000000004,27.480000000000004,28.360000000000007,25.46,24.58,24.009999999999998
25,3351,2016-03-07,26.45,27.65,26.2,27.65,14568000.0,25.911146,25.882380952380956,,,,60.303668719282975,28.57933402868821,25.782999999999998,22.986665971311787,,,NaN,NaN,NaN,9625119.047619049,28.133333333333336,28.616666666666667,29.583333333333336,26.683333333333337,25.71666666666667,25.233333333333338
26,3352,2016-03-08,27.8,28.99,27.41,28.8,25314000.0,26.786554,25.92666666666667,,,,65.2538587955013,28.878213758157955,25.856,22.83378624184205,,,NaN,NaN,NaN,9912000.0,29.390000000000004,29.98,30.970000000000002,27.810000000000006,26.820000000000004,26.230000000000008
27,3353,2016-03-09,28.49,28.9,27.8,28.06,10580500.0,27.883402,25.960952380952378,,,,60.06346345782675,28.937025937900135,25.871999999999996,22.806974062099858,,,NaN,NaN,NaN,10775666.666666666,28.70666666666666,29.353333333333328,29.806666666666658,27.606666666666662,27.153333333333332,26.506666666666664
28,3354,2016-03-10,28.1,28.2,27.15,27.36,7595500.0,28.173634,25.94285714285714,,,,55.56133468660439,28.95554582351332,25.878499999999995,22.801454176486672,,,NaN,NaN,NaN,11024309.523809524,27.99000000000001,28.620000000000005,29.04000000000001,26.94000000000001,26.520000000000003,25.890000000000008
29,3355,2016-03-11,27.15,28.4,27.0,28.18,11277500.0,28.024246,25.988095238095234,,,,59.400434654651704,29.195710364666688,25.9655,22.73528963533331,,,NaN,NaN,NaN,10827380.952380951,28.72,29.259999999999998,30.119999999999997,27.32,26.46,25.92
30,3356,2016-03-14,28.55,28.55,27.57,27.68,7296500.0,28.28222,26.04714285714285,,,,56.21157779452316,29.333744475707526,26.024499999999996,22.715255524292466,,,NaN,NaN,NaN,11088047.61904762,28.296666666666674,28.913333333333338,29.276666666666674,27.316666666666674,26.953333333333337,26.336666666666673
