,Unnamed: 0,Date,Open,High,Low,Close,Volume,Predicted Price,21 SMA,50 SMA,100 SMA,200 SMA,14 RSI,Upper BBand,Middle BBand,Lower BBand,MACD,MACD Signal,MACD Trend,52-week high,52-week low,21-avg volume,First Resistance,Second Resistance,Third Resistance,First Support,Second Support,Third Support
0,3752,2015-05-21,345.3939,351.7185,343.74300000000005,350.0436,128623,354.00067,,,,,,,,,,,NaN,NaN,NaN,NaN,353.2604,356.4772,361.23589999999996,345.28490000000005,340.5262000000001,337.3094000000001
1,3753,2015-05-22,351.7185,357.3013,350.1234,351.5909,163290,351.21463,,,,,,,,,,,NaN,NaN,NaN,NaN,355.887,360.1831,363.0649,348.7091,345.8273,341.53119999999996
2,3754,2015-05-25,354.9087,357.3013,346.9332,348.7755,120577,350.1206,,,,,,,,,,,NaN,NaN,NaN,NaN,355.07346666666666,361.37143333333336,365.4415666666667,344.70536666666663,340.6352333333333,334.3372666666666
3,3755,2015-05-26,347.8903,349.3258,343.74300000000005,344.3093,62678,349.37628,,,,,,,,,,,NaN,NaN,NaN,NaN,347.8423999999999,351.37549999999993,353.42519999999985,342.2595999999999,340.2099,336.67679999999996
4,3756,2015-05-27,344.1418,348.5283,344.1498,344.7559,105028,347.64075,,,,,,,,,,,NaN,NaN,NaN,NaN,347.47286666666673,350.18983333333335,351.8513666666667,343.09436666666676,341.4328333333334,338.7158666666668
5,3757,2015-05-28,344.5406,361.9909,342.1479,355.7142,235587,346.85074,,,,,,,,,,,NaN,NaN,NaN,NaN,364.4207666666667,373.12733333333335,384.2637666666667,344.57776666666666,333.4413333333333,324.73476666666664
6,3758,2015-05-29,363.6817,373.4995,362.0866,373.3799,957836,348.59933,,,,,,,,,,,NaN,NaN,NaN,NaN,377.22406666666666,381.06823333333335,388.6369666666667,365.8111666666666,358.2424333333333,354.3982666666666
7,3759,2015-06-01,377.24,381.2278,368.467,374.0179,552244,355.52222,,,,,,,,,,,NaN,NaN,NaN,NaN,380.6748,387.3317,393.4356,367.914,361.8101,355.15319999999997
8,3760,2015-06-02,374.8474,381.2278,372.694,373.5793,324099,362.30792,,,,,,,,,,,NaN,NaN,NaN,NaN,378.9733999999999,384.36749999999995,387.5071999999999,370.4395999999999,367.2999,361.90579999999994
9,3761,2015-06-03,374.8394,380.829,370.8995,374.6639,358523,367.34634,,,,,,,,,,,NaN,NaN,NaN,NaN,380.0287666666667,385.39363333333336,389.9582666666667,370.09926666666667,365.5346333333333,360.16976666666665
10,3762,2015-06-04,377.6388,393.3904,374.4486,388.2781,955598,371.46594,,,,,,,,,,,NaN,NaN,NaN,NaN,396.29613333333333,404.31416666666667,415.23793333333333,377.35433333333333,366.43056666666666,358.41253333333333
11,3763,2015-06-05,386.8106,396.3812,383.8198,385.1118,393976,377.34656,,,,,,,,,,,NaN,NaN,NaN,NaN,393.05539999999996,400.99899999999997,405.61679999999996,380.49399999999997,375.8762,367.9326
12,3764,2015-06-08,378.8271,397.1707,371.6572,393.6296,672155,380.51242,,,,,,,,,,,NaN,NaN,NaN,NaN,403.3144666666667,412.99933333333337,428.8279666666667,377.8009666666667,361.9723333333333,352.28746666666666
13,3765,2015-06-09,390.7983,404.3327,390.7983,396.3572,541233,384.65247,,,,,,,,,,,NaN,NaN,NaN,NaN,403.5271666666667,410.69713333333334,417.0615666666667,389.9927666666667,383.62833333333333,376.4583666666667
14,3766,2015-06-10,397.9763,401.8683,394.0683,394.7462,288646,389.17154,,,,,82.06896650673772,,,,,,NaN,NaN,NaN,NaN,399.72023333333334,404.69426666666664,407.5202333333333,391.9202333333334,389.0942666666667,384.12023333333343
15,3767,2015-06-11,396.6204,400.3689,393.2707,394.8419,232925,392.29285,,,,,82.0954418990519,,,,,,NaN,NaN,NaN,NaN,399.05030000000005,403.25870000000003,406.14850000000007,391.95210000000003,389.0623,384.8539
16,3768,2015-06-12,396.3812,403.4793,393.9965,395.9585,401660,393.3187,,,,,82.42156949416615,,,,,,NaN,NaN,NaN,NaN,401.6263666666667,407.29423333333335,411.1091666666667,392.1435666666667,388.32863333333336,382.6607666666667
17,3769,2015-06-15,398.694,402.6818,395.1848,396.764,322586,394.66922,,,,,82.66684499246341,,,,,,NaN,NaN,NaN,NaN,401.2356,405.7072,408.7326,393.73859999999996,390.7132,386.24159999999995
18,3770,2015-06-16,397.6572,399.8106,393.829,394.4272,169461,395.27325,,,,,79.2136981864196,,,,,,NaN,NaN,NaN,NaN,398.2155333333333,402.0038666666667,404.19713333333334,392.2339333333333,390.04066666666665,386.2523333333333
19,3771,2015-06-17,393.9965,397.1628,389.9928,391.6597,140421,394.96417,,,,,75.20694671080011,414.86141938298124,376.13023000000004,337.39904061701884,,,NaN,NaN,NaN,NaN,395.8840666666666,400.1084333333333,403.05406666666664,388.7140666666666,385.7684333333333,381.5440666666666
20,3772,2015-06-18,392.3934,394.3873,382.8228,385.6462,124328,393.97006,376.58337142857147,,,,67.24734022715406,414.9162766054516,377.91036,340.9044433945484,,,NaN,NaN,NaN,NaN,392.41473333333334,399.18326666666667,403.97923333333335,380.85023333333334,376.05426666666665,369.2857333333333
21,3773,2015-06-19,383.6204,385.6143,370.8596,375.948,94078,391.47888,377.81691428571435,,,,56.805591657328726,414.1386785362214,379.12821500000007,344.11775146377875,,,NaN,NaN,NaN,345308.28571428574,384.08833333333337,392.2286666666667,398.8430333333334,369.33363333333335,362.71926666666667,354.57893333333334
22,3774,2015-06-22,378.229,378.2369,365.7633,367.1989,104484,386.6258,378.56015238095245,,,,49.35953841585451,412.7073486542897,380.0493850000001,347.39142134571046,,,NaN,NaN,NaN,343663.28571428574,375.0361,382.8733,387.50969999999995,362.5625,357.9261,350.0889
23,3775,2015-06-23,366.8719,374.0498,366.8719,369.4161,106783,379.88885,379.54303809523816,,,,51.10855565388734,410.068968268327,381.3047250000001,352.54048173167314,,,NaN,NaN,NaN,340863.0,373.3532999999999,377.29049999999995,380.5311999999999,366.17539999999985,362.9346999999999,358.99749999999983
24,3776,2015-06-24,369.3443,387.8793,369.3443,381.4989,339829,374.71548,381.3139714285715,,,,59.34843897178245,406.52403549298157,383.1418750000001,359.7597145070186,,,NaN,NaN,NaN,340206.14285714284,389.8040333333332,398.1091666666666,408.33903333333325,371.2690333333332,361.0391666666666,352.7340333333332
25,3777,2015-06-25,378.0376,382.0253,370.8596,372.8615,92202,374.42722,382.6523333333334,,,,52.532629202901674,404.3576996960008,383.99924000000004,363.6407803039993,,,NaN,NaN,NaN,353403.8095238095,379.63800000000003,386.41450000000003,390.80370000000005,368.4723,364.0831,357.3066
26,3778,2015-06-26,372.4547,374.8474,366.8719,368.4909,57596,373.71484,383.26074761904766,,,,49.43864942467233,404.72561505500624,383.75479000000007,362.7839649449939,,,NaN,NaN,NaN,352793.04761904763,373.26823333333334,378.0455666666667,381.24373333333335,365.29273333333333,362.09456666666665,357.3172333333333
27,3779,2015-06-29,374.0498,377.24,366.4731,371.6492,164500,372.03845,383.1783333333334,,,,51.65450449496137,404.8511388208665,383.63635500000004,362.4215711791336,,,NaN,NaN,NaN,344317.28571428574,377.1017666666667,382.5543333333334,387.86866666666674,366.3348666666667,361.02053333333333,355.5679666666667
28,3780,2015-06-30,374.8394,381.2278,372.5345,373.7308,294212,371.81052,383.16466190476194,,,,53.11299550096516,404.84444782293286,383.64393000000007,362.4434121770673,,,NaN,NaN,NaN,306539.38095238095,379.12756666666667,384.52433333333335,387.8208666666667,370.43426666666664,367.1377333333333,361.7409666666666
29,3781,2015-07-01,375.6449,389.1634,375.0069,383.0222,450846,372.43726,383.61432380952385,,,,59.05122782905457,404.86358689941653,384.06184500000006,363.2601031005836,,,NaN,NaN,NaN,294252.14285714284,389.7881000000001,396.5540000000001,403.94460000000015,375.63160000000005,368.241,361.4751
