,Unnamed: 0,Date,Open,High,Low,Close,Volume,Predicted Price,21 SMA,50 SMA,100 SMA,200 SMA,14 RSI,Upper BBand,Middle BBand,Lower BBand,MACD,MACD Signal,MACD Trend,52-week high,52-week low,21-avg volume,First Resistance,Second Resistance,Third Resistance,First Support,Second Support,Third Support
0,1369,2019-04-19,55.2327,56.244,54.8437,55.1004,2019500.0,45.930847,,,,,,,,,,,NaN,NaN,NaN,NaN,55.948366666666686,56.796333333333344,57.34866666666669,54.548066666666685,53.99573333333334,53.14776666666668
1,1370,2019-04-22,55.18600000000001,55.2404,54.4547,54.5248,562500.0,46.004948,,,,,,,,,,,NaN,NaN,NaN,NaN,55.02523333333333,55.525666666666666,55.81093333333333,54.239533333333334,53.95426666666667,53.453833333333336
2,1371,2019-04-23,54.4547,54.517,53.4823,54.4236,811000.0,45.749653,,,,,,,,,,,NaN,NaN,NaN,NaN,54.799633333333325,55.175666666666665,55.834333333333326,53.764933333333325,53.10626666666666,52.730233333333324
3,1372,2019-04-24,54.0736,55.0382,54.0736,54.4547,393500.0,45.712803,,,,,,,,,,,NaN,NaN,NaN,NaN,54.97073333333334,55.486766666666675,55.93533333333335,54.00613333333334,53.557566666666666,53.041533333333334
4,1373,2019-04-25,54.6492,55.2249,54.4547,55.0226,839000.0,45.506413,,,,,,,,,,,NaN,NaN,NaN,NaN,55.34676666666667,55.67093333333333,56.11696666666666,54.57656666666667,54.13053333333334,53.806366666666676
5,1374,2019-04-26,55.0226,55.0226,54.4547,54.8982,256500.0,45.67615,,,,,,,,,,,NaN,NaN,NaN,NaN,55.128966666666656,55.359733333333324,55.69686666666665,54.56106666666666,54.223933333333335,53.99316666666667
6,1375,2019-04-29,54.4781,55.0382,54.2992,54.447,920500.0,45.619625,,,,,,,,,,,NaN,NaN,NaN,NaN,54.8904,55.333800000000004,55.629400000000004,54.151399999999995,53.855799999999995,53.41239999999999
7,1376,2019-04-30,54.1436,54.5714,53.8713,54.0113,585000.0,45.570587,,,,,,,,,,,NaN,NaN,NaN,NaN,54.431366666666655,54.851433333333325,55.131466666666654,53.731266666666656,53.45123333333333,53.03116666666666
8,1377,2019-05-01,54.1436,54.5714,53.8713,54.0113,585000.0,45.37753,,,,,,,,,,,NaN,NaN,NaN,NaN,54.431366666666655,54.851433333333325,55.131466666666654,53.731266666666656,53.45123333333333,53.03116666666666
9,1378,2019-05-02,54.1436,54.2136,53.5212,53.6924,530500.0,45.395813,,,,,,,,,,,NaN,NaN,NaN,NaN,54.09693333333333,54.501466666666666,54.78933333333333,53.40453333333333,53.11666666666667,52.712133333333334
10,1379,2019-05-03,53.2879,53.3734,53.0545,53.1012,973500.0,45.297596,,,,,,,,,,,NaN,NaN,NaN,NaN,53.298233333333336,53.495266666666666,53.617133333333335,52.97933333333334,52.85746666666667,52.66043333333334
11,1380,2019-05-06,52.9378,53.6768,52.7122,52.8989,1771000.0,45.07499,,,,,,,,,,,NaN,NaN,NaN,NaN,53.479733333333336,54.060566666666666,54.44433333333333,52.51513333333334,52.13136666666667,51.55053333333334
