,Unnamed: 0,Date,Open,High,Low,Close,Volume,Predicted Price,21 SMA,50 SMA,100 SMA,200 SMA,14 RSI,Upper BBand,Middle BBand,Lower BBand,MACD,MACD Signal,MACD Trend,52-week high,52-week low,21-avg volume,First Resistance,Second Resistance,Third Resistance,First Support,Second Support,Third Support
0,3112,2016-06-08,107.2225,107.5519,105.1102,105.3815,1312242.0,102.50498,,,,,,,,,,,NaN,NaN,NaN,NaN,106.91886666666669,108.45623333333334,109.36056666666668,104.47716666666669,103.57283333333335,102.0354666666667
1,3113,2016-06-09,106.4538,107.0481,105.8208,106.0791,874920.0,103.830345,,,,,,,,,,,NaN,NaN,NaN,NaN,106.81120000000003,107.54330000000002,108.03850000000003,105.58390000000003,105.08870000000002,104.35660000000003
2,3114,2016-06-10,106.5055,106.5055,104.6451,105.5753,1888944.0,104.426445,,,,,,,,,,,NaN,NaN,NaN,NaN,106.50550000000003,107.43570000000001,108.36590000000002,104.64510000000003,103.71490000000001,102.78470000000003
3,3115,2016-06-13,104.6451,106.7768,102.8364,106.1954,1239654.0,105.0299,,,,,,,,,,,NaN,NaN,NaN,NaN,107.70266666666663,109.20993333333331,111.64306666666663,103.76226666666663,101.32913333333332,99.82186666666664
4,3116,2016-06-14,106.4215,107.7134,105.4526,106.5249,1665798.0,105.492,,,,,,,,,,,NaN,NaN,NaN,NaN,107.67466666666665,108.82443333333332,109.93546666666664,105.41386666666666,104.30283333333334,103.15306666666667
5,3117,2016-06-15,107.8749,108.2043,106.583,107.5713,2054958.0,105.760826,,,,,,,,,,,NaN,NaN,NaN,NaN,108.32273333333336,109.07416666666668,109.94403333333337,106.70143333333336,105.83156666666667,105.08013333333335
6,3118,2016-06-16,107.2289,107.2289,104.6774,105.2717,658260.0,106.28214,,,,,,,,,,,NaN,NaN,NaN,NaN,106.77459999999999,108.27749999999999,109.32609999999998,104.2231,103.17450000000001,101.67160000000001
7,3119,2016-06-17,104.7097,104.8066,102.7718,103.0173,733470.0,105.9076,,,,,,,,,,,NaN,NaN,NaN,NaN,104.29200000000002,105.56670000000001,106.32680000000002,102.25720000000001,101.4971,100.22240000000001
8,3120,2016-06-20,104.6451,105.9177,104.6451,104.8518,991254.0,104.68047,,,,,,,,,,,NaN,NaN,NaN,NaN,105.6313,106.4108,106.9039,104.3587,103.8656,103.0861
9,3121,2016-06-21,105.065,105.6916,104.3221,104.6128,971520.0,104.582085,,,,,,,,,,,NaN,NaN,NaN,NaN,105.42889999999997,106.24499999999998,106.79839999999996,104.05939999999998,103.506,102.6899
10,3122,2016-06-22,104.7743,105.1942,103.9992,104.1542,362250.0,104.63929,,,,,,,,,,,NaN,NaN,NaN,NaN,104.89920000000001,105.6442,106.0942,103.70420000000001,103.25420000000001,102.50920000000002
11,3123,2016-06-23,103.9346,104.6451,103.0302,104.3221,1504338.0,104.018394,,,,,,,,,,,NaN,NaN,NaN,NaN,104.96806666666664,105.61403333333332,106.58296666666665,103.35316666666664,102.38423333333331,101.73826666666663
12,3124,2016-06-24,102.6362,102.6362,99.1093,100.4335,1992030.0,103.890816,,,,,,,,,,,NaN,NaN,NaN,NaN,102.34336666666668,104.25323333333334,105.87026666666668,98.81646666666668,97.19943333333335,95.28956666666669
13,3125,2016-06-27,98.192,100.7694,98.192,99.5098,588432.0,102.78194,,,,,,,,,,,NaN,NaN,NaN,NaN,100.78880000000002,102.06780000000002,103.36620000000003,98.21140000000001,96.913,95.634
14,3126,2016-06-28,99.5421,101.0923,97.8949,99.5743,584430.0,101.288055,,,,,31.057136519617362,,,,,,NaN,NaN,NaN,NaN,101.14610000000002,102.7179,104.3435,97.94870000000003,96.32310000000003,94.75130000000004
15,3127,2016-06-29,100.2591,102.0613,100.2591,101.4024,441462.0,100.610664,,,,,38.90416259005601,,,,,,NaN,NaN,NaN,NaN,102.22276666666666,103.04313333333333,104.02496666666666,100.42056666666666,99.43873333333333,98.61836666666666
16,3128,2016-06-30,102.352,102.5135,99.7358,100.1557,736092.0,100.680145,,,,,35.90297648656055,,,,,,NaN,NaN,NaN,NaN,101.86753333333333,103.57936666666666,104.64523333333332,99.08983333333333,98.02396666666667,96.31213333333334
17,3129,2016-07-01,102.352,102.5135,99.7358,100.1557,736092.0,100.179245,,,,,35.90297648656054,,,,,,NaN,NaN,NaN,NaN,101.86753333333333,103.57936666666666,104.64523333333332,99.08983333333333,98.02396666666667,96.31213333333334
18,3130,2016-07-04,101.4153,102.1776,100.4464,102.029,581394.0,99.87651,,,,,43.49871369150101,,,,,,NaN,NaN,NaN,NaN,102.65559999999998,103.28219999999999,104.38679999999998,100.92439999999998,99.81979999999999,99.19319999999998
19,3131,2016-07-05,101.4153,102.1776,100.4464,102.029,581394.0,100.61097,,,,,43.49871369150101,108.47814828324407,103.44234000000002,98.40653171675596,,,NaN,NaN,NaN,NaN,102.65559999999998,103.28219999999999,104.38679999999998,100.92439999999998,99.81979999999999,99.19319999999998
20,3132,2016-07-06,101.4153,102.1776,100.4464,102.029,581394.0,101.24687,103.37503809523811,,,,43.49871369150101,108.26414484649379,103.27471500000001,98.28528515350624,,,NaN,NaN,NaN,NaN,102.65559999999998,103.28219999999999,104.38679999999998,100.92439999999998,99.81979999999999,99.19319999999998
21,3133,2016-07-07,101.4153,102.1776,100.4464,102.029,581394.0,101.28073,103.21539523809525,,,,43.49871369150101,107.91656993910316,103.07221000000001,98.22785006089687,,,NaN,NaN,NaN,1003825.1428571428,102.65559999999998,103.28219999999999,104.38679999999998,100.92439999999998,99.81979999999999,99.19319999999998
22,3134,2016-07-08,101.4153,102.1776,100.4464,102.029,581394.0,101.51916,103.02253333333336,,,,43.49871369150101,107.61788412701357,102.89489500000002,98.17190587298647,,,NaN,NaN,NaN,969022.8571428572,102.65559999999998,103.28219999999999,104.38679999999998,100.92439999999998,99.81979999999999,99.19319999999998
23,3135,2016-07-11,100.7694,105.937,100.1234,103.8441,2403822.0,101.733345,102.94009523809525,,,,51.55599853591711,107.2776490500669,102.77733,98.27701094993311,,,NaN,NaN,NaN,955045.4285714285,106.47959999999998,109.11509999999998,112.29319999999997,100.66599999999998,97.4879,94.85239999999999
24,3136,2016-07-12,104.0056,109.0312,103.3855,109.0182,4274964.0,102.3358,103.07451428571429,,,,66.30623232458365,107.919119833397,102.90199500000001,97.88487016660302,,,NaN,NaN,NaN,979563.4285714285,110.90443333333333,112.79066666666667,116.55013333333333,105.25873333333332,101.49926666666666,99.61303333333332
25,3137,2016-07-13,109.4898,111.0982,108.0041,110.7494,3073950.0,104.62224,103.27568095238097,,,,69.6373894148233,108.80776084814809,103.06090000000002,97.31403915185194,,,NaN,NaN,NaN,1124102.0,111.89703333333333,113.04466666666667,114.99113333333334,108.80293333333331,106.85646666666665,105.7088333333333
26,3138,2016-07-14,110.2649,111.0982,108.9407,109.6384,1101378.0,107.05773,103.37411428571428,,,,65.18354529335934,109.64405258113209,103.27923500000001,96.91441741886794,,,NaN,NaN,NaN,1191156.857142857,110.84416666666665,112.04993333333333,113.00166666666665,108.68666666666665,107.73493333333333,106.52916666666665
27,3139,2016-07-15,109.8063,110.9044,108.7857,109.3412,1296786.0,107.91642,103.56790000000001,,,,64.00425477638193,110.48358996274678,103.59543000000001,96.70727003725324,,,NaN,NaN,NaN,1145748.2857142857,110.56849999999999,111.79579999999999,112.68719999999998,108.4498,107.5584,106.3311
28,3140,2016-07-18,109.4898,109.7353,108.8438,109.38,266478.0,108.45324,103.87088571428573,,,,64.09558159487115,111.14428894974218,103.82184000000002,96.49939105025787,,,NaN,NaN,NaN,1176154.2857142857,109.7956,110.21119999999999,110.68709999999999,108.9041,108.4282,108.0126
29,3141,2016-07-19,109.6707,110.9626,108.5984,108.9084,849390.0,109.11247,104.06405714285715,,,,62.03536328123527,111.6840530209808,104.03662000000001,96.38918697901923,,,NaN,NaN,NaN,1153916.5714285714,110.38119999999998,111.85399999999998,112.74539999999998,108.01699999999998,107.12559999999999,105.65279999999998
30,3142,2016-07-20,109.1668,109.1668,107.8749,108.3271,1543668.0,108.96389,104.24092857142858,,,,59.496788929214375,112.11850953964678,104.24526500000002,96.37202046035326,,,NaN,NaN,NaN,1147161.142857143,109.0376333333333,109.74816666666665,110.3295333333333,107.7457333333333,107.16436666666665,106.45383333333331
31,3143,2016-07-21,108.7792,109.8128,108.2625,108.5532,868434.0,108.466606,104.45040476190476,,,,60.179353570299874,112.55122779664431,104.45682000000002,96.36241220335573,,,NaN,NaN,NaN,1174406.2857142857,109.48983333333332,110.42646666666666,111.04013333333332,107.93953333333333,107.32586666666667,106.38923333333334
32,3144,2016-07-22,108.7792,109.0893,106.1308,106.4667,527022.0,108.29198,104.55252857142858,,,,51.54647191979522,112.67845129504852,104.75848,96.8385087049515,,,NaN,NaN,NaN,1198510.2857142857,108.32706666666664,110.18743333333332,111.28556666666664,105.36856666666664,104.27043333333332,102.41006666666664
33,3145,2016-07-25,106.583,106.5894,104.1929,104.3221,840696.0,107.55266,104.7377,,,,44.4830461657477,112.55043396430875,104.99909500000001,97.44775603569127,0.6541110611640875,0.42230146755574555,Bullish,NaN,NaN,1151971.4285714286,105.87670000000001,107.43130000000001,108.27320000000002,103.48020000000001,102.6383,101.08370000000001
34,3146,2016-07-26,103.0948,104.3221,103.0948,104.1348,493074.0,106.11435,104.95793809523809,,,,43.91703421370889,112.37403958555466,105.22712000000001,98.08020041444537,0.43222525900624476,0.4242862258458454,Bullish,NaN,NaN,1097146.0,104.60633333333335,105.07786666666668,105.83363333333335,103.37903333333335,102.62326666666668,102.15173333333335
35,3147,2016-07-27,104.4449,104.9229,103.4307,104.3092,239154.0,105.19012,105.18340952380954,,,,44.62359451216017,112.31773058577178,105.37246000000002,98.42718941422825,0.2673697130534407,0.3929029232873645,Bearish,NaN,NaN,1092605.142857143,105.01116666666667,105.71313333333333,106.50336666666666,103.51896666666667,102.72873333333334,102.02676666666667
36,3148,2016-07-28,103.9023,104.2898,100.9309,102.4424,794328.0,104.73301,105.23293333333335,,,,38.96476835261507,112.15452526463092,105.48679500000003,98.81906473536914,-0.013756081787676067,0.3115711222723564,Bearish,NaN,NaN,1076163.4285714286,104.17783333333334,105.91326666666667,107.53673333333334,100.81893333333333,99.19546666666666,97.46003333333333
37,3149,2016-07-29,101.1117,101.7383,100.834,101.5316,722292.0,103.599945,105.2984523809524,,,,36.53071608142503,112.02739767572517,105.55559000000002,99.08378232427488,-0.3065109799476602,0.18795470182835305,Bearish,NaN,NaN,1092966.5714285714,101.90193333333335,102.27226666666667,102.80623333333334,100.99763333333335,100.46366666666668,100.09333333333336
38,3150,2016-08-01,100.5433,103.6762,100.5433,102.7202,591606.0,102.4744,105.42057142857146,,,,41.653109221357795,111.99327711899133,105.59015000000004,99.18702288100874,-0.4375672565123523,0.06285031016021198,Bearish,NaN,NaN,1092309.4285714286,104.08316666666668,105.44613333333334,107.21606666666668,100.95026666666669,99.18033333333335,97.8173666666667
39,3151,2016-08-02,101.9321,101.9321,100.1234,101.0988,1245726.0,102.41477,105.37627619047623,,,,37.23806061342969,112.06203483934135,105.54364000000005,99.02524516065876,-0.664602604173993,-0.08264027270662902,Bearish,NaN,NaN,1085429.142857143,101.9794666666667,102.86013333333335,103.7881666666667,100.1707666666667,99.24273333333335,98.36206666666669
40,3152,2016-08-03,100.2074,100.4529,99.4775,99.5937,657570.0,101.923225,105.26030952380957,,,,33.6703058395797,112.28044502264068,105.42187500000004,98.56330497735941,-0.9549704394738683,-0.2571063060600769,Bearish,NaN,NaN,1117064.0,100.20523333333334,100.81676666666667,101.18063333333333,99.22983333333335,98.86596666666668,98.25443333333335
41,3153,2016-08-04,101.0923,102.3843,100.2526,100.4981,761208.0,100.70935,105.18740952380956,,,,37.54262840090785,112.38542503518076,105.34533000000003,98.3052349648193,-1.099437883774641,-0.4255726216029897,Bearish,NaN,NaN,1120691.4285714286,101.8374,103.1767,103.9691,99.70570000000001,98.9133,97.57400000000001
42,3154,2016-08-05,101.3507,101.4153,100.4529,101.1053,415380.0,100.450096,105.14342380952385,,,,40.07220437265333,112.43709763600663,105.29914500000004,98.16119236399345,-1.1516578143946248,-0.5707896601613167,Bearish,NaN,NaN,1129254.0,101.52943333333334,101.95356666666667,102.49183333333335,100.56703333333334,100.02876666666667,99.60463333333334
43,3155,2016-08-08,101.1053,101.6414,100.188,100.666,309258.0,100.70603,105.0785190476191,,,,38.846378770471794,112.5374786716647,105.14024000000003,97.74300132833537,-1.2144904345169039,-0.6995298150324342,Bearish,NaN,NaN,1121348.5714285714,101.4756,102.2852,102.929,100.0222,99.3784,98.5688
44,3156,2016-08-09,100.9373,102.3197,100.9373,102.2357,892032.0,100.43675,105.00192857142864,,,,45.28684558172918,112.07701169202721,104.80111500000005,97.52521830797289,-1.1246596903447,-0.7845557900948873,Bearish,NaN,NaN,1108389.7142857143,102.7245,103.2133,104.10690000000001,101.3421,100.4485,99.9597
45,3157,2016-08-10,102.1259,103.0302,101.5833,102.3843,1594866.0,100.81353,104.68602857142865,,,,45.868058959943944,111.18952612619987,104.38286000000005,97.57619387380024,-1.0296087119722301,-0.8335663744703559,Bearish,NaN,NaN,1036399.7142857143,103.0819,103.7795,104.5288,101.635,100.8857,100.1881
46,3158,2016-08-11,101.9838,105.2911,101.7512,103.6245,1661244.0,101.48348,104.34674761904769,,,,50.58598959392915,110.45083170984249,104.08216500000006,97.71349829015763,-0.844471806273333,-0.8357474608309513,Bearish,NaN,NaN,908776.0,105.35999999999997,107.09549999999999,108.89989999999997,101.82009999999997,100.01569999999998,98.28019999999997
47,3159,2016-08-12,106.583,107.2289,105.459,106.0921,1730934.0,102.11343,104.17787619047625,,,,58.361980339540665,109.89723683536906,103.91971000000005,97.94218316463105,-0.4929523296571148,-0.767188434596184,Bullish,NaN,NaN,841504.2857142857,107.06099999999998,108.02989999999998,108.83089999999997,105.29109999999999,104.4901,103.5212
48,3160,2016-08-15,107.2289,108.5209,107.2289,107.8232,669438.0,103.477516,104.10559047619054,,,,62.786245967861234,109.56821999492364,103.84187000000004,98.11552000507645,-0.0738341946483132,-0.6285175866066098,Bullish,NaN,NaN,871483.1428571428,108.48643333333332,109.14966666666666,109.77843333333333,107.19443333333332,106.56566666666666,105.90243333333332
49,3161,2016-08-16,108.8438,108.8438,107.5519,107.8361,1044246.0,105.15801,104.03207142857148,104.231572,,,62.81795161899751,109.34130960101592,103.78825500000005,98.23520039898418,0.2564051896993078,-0.45153303134542633,Bullish,NaN,NaN,841609.4285714285,108.60263333333334,109.36916666666667,109.89453333333334,107.31073333333335,106.78536666666668,106.01883333333335
50,3162,2016-08-17,107.5519,108.0622,107.2419,107.4744,252126.0,106.12847,103.96378571428579,104.27342999999999,,,61.24241329448371,109.17023562088553,103.74562000000006,98.32100437911458,0.48336419236824213,-0.2645535866026926,Bullish,NaN,NaN,878646.0,107.94376666666666,108.41313333333333,108.76406666666666,107.12346666666666,106.77253333333333,106.30316666666666
51,3163,2016-08-18,107.2935,108.7792,107.2935,108.0106,932052.0,106.64424,103.94871428571436,104.31205999999999,,,62.73456962734767,109.05130879268069,103.71849000000005,98.3856712073194,0.6984464401303114,-0.0719535812560918,Bullish,NaN,NaN,850204.8571428572,108.76203333333333,109.51346666666667,110.24773333333334,107.27633333333333,106.54206666666666,105.79063333333332
52,3164,2016-08-19,109.1668,109.296,108.1979,108.495,1000914.0,107.19476,103.94594285714294,104.37045399999997,,,64.07998419709983,109.42796118569146,103.81990500000003,98.21184881430861,0.8976402645577934,0.12196518790668526,Bullish,NaN,NaN,821080.2857142857,109.12803333333332,109.76106666666666,110.22613333333332,108.02993333333332,107.56486666666666,106.93183333333332
53,3165,2016-08-22,107.9395,108.3917,107.5519,107.9783,2185092.0,107.66087,104.01792380952391,104.40611199999998,,,61.5282041627259,109.89547547613262,104.00271500000004,98.10995452386746,1.002256049911992,0.2980233603077466,Bullish,NaN,NaN,827388.8571428572,108.39603333333334,108.81376666666667,109.23583333333333,107.55623333333334,107.13416666666667,106.71643333333334
54,3166,2016-08-23,107.5519,108.101,106.9835,107.1773,978144.0,107.64571,104.1538857142858,104.41915999999998,,,57.692716703719974,110.20828254631795,104.15484000000004,98.10139745368213,1.0089008270423534,0.44019885365466793,Bullish,NaN,NaN,906344.5714285715,107.85769999999998,108.53809999999999,108.97519999999997,106.74019999999999,106.3031,105.6227
55,3167,2016-08-24,107.2289,107.2289,105.6141,105.782,388056.0,107.303474,104.23232380952392,104.38337399999999,,,51.65243879163205,110.32333354987142,104.22848000000003,98.13362645012865,0.8913034207821937,0.5304197670801731,Bullish,NaN,NaN,912889.7142857143,106.80256666666666,107.82313333333333,108.41736666666667,105.18776666666666,104.59353333333333,103.57296666666666
56,3168,2016-08-25,105.2911,106.26,105.2911,105.7109,450156.0,106.668465,104.29907142857152,104.39215799999998,,,51.357368569145336,110.46165839942834,104.39190500000004,98.32215160057173,0.7833396019654515,0.5810037340572288,Bullish,NaN,NaN,907888.8571428572,106.21690000000001,106.72290000000001,107.18580000000001,105.248,104.7851,104.2791
57,3169,2016-08-26,105.4526,107.2225,105.4203,106.4086,1050318.0,106.13779,104.4879380952382,104.45998399999996,,,54.12672048507348,110.61749369755867,104.63575500000005,98.65401630244142,0.7454825974570127,0.6138995067371856,Bullish,NaN,NaN,917936.5714285715,107.28063333333333,108.15266666666666,109.08283333333333,105.47843333333333,104.54826666666666,103.67623333333333
58,3170,2016-08-29,106.1308,107.0287,105.6786,105.8208,397578.0,106.041405,104.69218571428584,104.47936399999998,,,51.468167419414115,110.72644475954324,104.79078500000006,98.85512524045687,0.6604369945235362,0.6232070042944557,Bullish,NaN,NaN,930126.5714285715,106.67346666666667,107.52613333333333,108.02356666666667,105.32336666666667,104.82593333333334,103.97326666666667
59,3171,2016-08-30,105.937,106.26,105.5301,106.0404,114264.0,105.77235,104.85029047619058,104.50791599999997,,,52.40864644298565,110.74523037791845,105.03786500000005,99.33049962208166,0.6037974253360687,0.6193250885027783,Bearish,NaN,NaN,914664.0,106.35690000000002,106.67340000000002,107.08680000000003,105.62700000000002,105.21360000000001,104.89710000000002
60,3172,2016-08-31,105.937,106.1631,105.6205,105.9499,372876.0,105.563644,105.08129523809534,104.54382999999996,,,51.96174977486545,110.49460308195023,105.35567500000006,100.21674691804989,0.5453214389317935,0.6045243585885813,Bearish,NaN,NaN,891933.4285714285,106.20183333333331,106.45376666666665,106.7444333333333,105.65923333333332,105.36856666666667,105.11663333333333
61,3173,2016-09-01,105.6463,105.937,105.3234,105.4073,124614.0,105.62683,105.35813333333343,104.56553399999996,,,49.25013795484266,110.23243130201419,105.60113500000007,100.96983869798595,0.4500080998522975,0.5736211068413246,Bearish,NaN,NaN,850369.1428571428,105.78840000000001,106.1695,106.402,105.17480000000002,104.94230000000002,104.56120000000003
