,Unnamed: 0,Unnamed: 0.1,Date,Open,High,Low,Close,Volume,Predicted Price,21 SMA,50 SMA,100 SMA,200 SMA,RSI,Upper BBand,Middle BBand,Lower BBand,MACD,MACD Signal,MACD Trend,52-week high,52-week low,21-avg volume,First Resistance,Second Resistance,Third Resistance,First Support,Second Support,Third Support,Score,Label,Diff,RSI change,21 SMA change,Pred
324,424,1869,2020-10-19,12.2,13.18,12.2,13.16,5197000.0,13.590114000000002,12.708095238095243,13.206400000000045,12.057654000000017,11.247710999999994,56.21827632528417,14.02425068986965,12.62,11.21574931013035,-0.2698584438967337,-0.3108781270251923,Bullish,14.87,7.4164,1083976.1904761905,13.493333333333332,13.826666666666664,14.473333333333333,12.513333333333332,11.866666666666665,11.533333333333333,1,1.0,0.0,13.658018417164712,-0.07714285714285829,1
325,425,1870,2020-10-20,13.22,13.75,12.9,13.05,1861500.0,13.865953,12.640476190476196,13.217400000000046,12.076999000000011,11.251716999999996,54.6475616749261,13.847630926974373,12.573,11.298369073025633,-0.1982508355982375,-0.2883526687398013,Bullish,14.87,7.4164,1152142.857142857,13.566666666666668,14.083333333333336,14.416666666666668,12.716666666666667,12.383333333333335,11.866666666666667,0,-1.0,1.0,-1.5707146503580702,-0.06761904761904702,-1
326,426,1871,2020-10-21,13.14,13.24,12.8,12.86,453000.0,14.093570000000001,12.586666666666673,13.205200000000042,12.094535000000011,11.254364999999995,51.94775804509138,13.745111463117164,12.5395,11.333888536882837,-0.1550454349586942,-0.2616912219835799,Bullish,14.87,7.4164,1180761.9047619049,13.133333333333335,13.406666666666668,13.573333333333334,12.693333333333335,12.526666666666667,12.253333333333336,1,-1.0,1.0,-2.6998036298347188,-0.053809523809523085,-1
327,427,1872,2020-10-22,12.72,12.93,12.71,12.79,159500.0,14.170339000000002,12.551428571428573,13.201200000000044,12.114544000000011,11.257206999999996,50.94907694573649,13.64051497787446,12.5055,11.370485022125544,-0.1250121958826007,-0.2343554167633841,Bullish,14.87,7.4164,1108976.1904761905,12.91,13.03,13.13,12.69,12.590000000000002,12.470000000000002,-1,0.0,1.0,-0.99868109935489,-0.03523809523809973,0
328,428,1873,2020-10-23,12.97,13.25,12.51,13.0,354000.0,14.185135999999998,12.529047619047626,13.201400000000042,12.137832000000012,11.260554999999995,53.817501207726146,13.534382506481226,12.478,11.421617493518774,-0.0833051032060865,-0.2041453540519246,Bullish,14.87,7.4164,1061452.3809523808,13.33,13.66,14.07,12.59,12.18,11.85,-1,1.0,0.0,2.8684242619896523,-0.022380952380947505,1
329,429,1874,2020-10-26,13.14,13.89,13.01,13.62,3290000.0,14.265660999999998,12.532380952380958,13.195000000000038,12.16976800000001,11.267456499999994,61.058042847758976,13.650218059663105,12.5065,11.362781940336895,-0.0002205707306863,-0.1633603973876769,Bullish,14.87,7.4164,1057785.7142857143,14.003333333333332,14.386666666666667,14.883333333333333,13.123333333333333,12.626666666666665,12.24333333333333,0,1.0,1.0,7.240541640032831,0.003333333333332078,1
330,430,1875,2020-10-27,13.78,13.8,13.5,13.64,3243000.0,14.417838,12.560476190476196,13.193200000000038,12.20371700000001,11.275182999999995,61.268990856524255,13.729683956046395,12.5255,11.3213160439536,0.0664721036671984,-0.1173938971767018,Bullish,14.87,7.4164,1185214.2857142857,13.793333333333333,13.946666666666667,14.093333333333335,13.493333333333332,13.346666666666666,13.193333333333333,0,0.0,1.0,0.21094800876527842,0.028095238095238173,0
331,431,1876,2020-10-28,13.52,14.0,13.41,13.53,2088500.0,14.55914,12.573333333333338,13.189000000000037,12.23475300000001,11.281906499999995,59.364275002107604,13.799918324035218,12.545,11.290081675964782,0.10919175336734101,-0.0720767670678932,Bullish,14.87,7.4164,1294309.5238095238,13.883333333333333,14.236666666666665,14.473333333333333,13.293333333333333,13.056666666666667,12.703333333333333,1,-1.0,1.0,-1.9047158544166507,0.012857142857141568,-1
332,432,1877,2020-10-29,13.5,13.53,12.75,13.04,2044000.0,14.634720999999999,12.568571428571436,13.179800000000037,12.26088900000001,11.286179999999995,51.6599973265617,13.821330296448323,12.5545,11.287669703551677,0.1023288948319276,-0.0371956346879291,Bullish,14.87,7.4164,1371261.9047619049,13.463333333333335,13.886666666666667,14.243333333333334,12.683333333333335,12.326666666666668,11.903333333333334,-1,-1.0,1.0,-7.704277675545903,-0.004761904761901192,-1
333,433,1878,2020-11-02,12.81,13.0,12.6,12.88,324500.0,14.574823,12.570000000000007,13.174400000000038,12.28288600000001,11.290514499999995,49.405296843476684,13.847064631550474,12.5725,11.297935368449524,0.0830223373488312,-0.013152040280577,Bullish,14.87,7.4164,1439095.238095238,13.053333333333335,13.226666666666668,13.453333333333335,12.653333333333334,12.426666666666668,12.253333333333336,0,-1.0,-1.0,-2.254700483085017,0.0014285714285708906,-1
