,Unnamed: 0,Unnamed: 0.1,Date,Open,High,Low,Close,Volume,Predicted Price,21 SMA,50 SMA,100 SMA,200 SMA,RSI,Upper BBand,Middle BBand,Lower BBand,MACD,MACD Signal,MACD Trend,52-week high,52-week low,21-avg volume,First Resistance,Second Resistance,Third Resistance,First Support,Second Support,Third Support,Score,Label,Diff,RSI change,21 SMA change,Pred
1015,1115,4867,2019-08-29,53.1015,54.9325,51.174,51.4824,1056000,54.297016000000006,54.64250952380945,60.505393999999995,63.74182500000001,67.84214999999989,36.79490263884122,58.44489934727683,54.415505,50.38611065272316,-1.826644068327461,-2.026902732566588,Bullish,90.3954,50.8752,1070561.7142857143,53.88526666666666,56.28813333333333,57.64376666666666,50.12676666666666,48.77113333333333,46.36826666666666,0,-1.0,0.0,-5.009576137269072,-0.4203666666666521,-1
1016,1116,4868,2019-08-30,51.2704,51.8486,49.1502,49.4393,913500,53.019732999999995,54.17854285714278,60.094074000000006,63.569508000000006,67.69181049999986,33.12573117458717,58.31586454963769,54.009294999999995,49.7027254503623,-2.0861549996077358,-2.0387531859748176,Bearish,90.3954,50.8752,1083847.4285714286,51.14186666666669,52.84443333333334,53.840266666666686,48.44346666666669,47.44763333333334,45.74506666666669,-1,-1.0,-1.0,-3.669171464254049,-0.4639666666666713,-1
1017,1117,4869,2019-09-02,50.8849,51.9064,50.4994,51.7522,957000,51.527570000000004,53.90181428571421,59.77257400000001,63.387057999999996,67.55533249999989,40.37450073131794,58.034164308625925,53.774145,49.514125691374076,-2.081196840358864,-2.0472419168516267,Bearish,90.3954,49.4393,1102418.857142857,52.2726,52.793,53.6796,50.86560000000001,49.979000000000006,49.45860000000001,-1,1.0,-1.0,7.248769556730764,-0.27672857142857055,1
1018,1118,4870,2019-09-03,52.4172,54.2097,52.4172,53.0629,1991000,51.108807,53.7402761904761,59.471506000000005,63.22938400000001,67.42972649999987,44.074057415883686,57.76762591429828,53.62621499999999,49.484804085701704,-1.94903763478942,-2.0276010604391854,Bullish,90.3954,49.4393,1107990.2857142857,54.04266666666666,55.02243333333333,55.83516666666665,52.25016666666666,51.43743333333333,50.45766666666666,0,1.0,0.0,3.6995566845657493,-0.16153809523810736,1
1019,1119,4871,2019-09-04,53.0051,55.7132,52.0317,55.6071,1779500,51.432934,53.72054285714275,59.22652600000001,63.11975600000001,67.31863349999989,50.49500743309835,57.911895190916326,53.69029999999999,49.468704809083654,-1.6203267172089184,-1.9461461917931318,Bullish,90.3954,49.4393,1150823.6190476192,56.86963333333334,58.13216666666667,60.55113333333334,53.18813333333334,50.76916666666667,49.50663333333334,-1,1.0,0.0,6.420950017214665,-0.019733333333348924,1
1020,1120,4872,2019-09-05,56.3781,57.5346,54.1616,54.7109,1557000,52.579964000000004,53.7388999999999,58.970560000000006,62.97893000000001,67.20953749999988,48.38755384515204,57.96173344513134,53.720175,49.47861655486866,-1.4158161496776531,-1.840080183370036,Bullish,89.4674,49.4393,1183371.2380952379,56.77646666666666,58.84203333333333,60.14946666666666,53.40346666666666,52.09603333333333,50.03046666666666,-1,-1.0,1.0,-2.10745358794631,0.01835714285714829,-1
1021,1121,4873,2019-09-06,55.1253,56.1372,53.246,55.4819,815000,53.475018000000006,53.80406666666657,58.74080800000001,62.82357800000001,67.12097299999988,50.30897111383878,58.1381321983242,53.84015999999999,49.54218780167578,-1.1779481420713651,-1.7076537751103016,Bullish,89.4674,49.4393,1215395.0476190476,56.66406666666668,57.84623333333334,59.55526666666668,53.77286666666668,52.06383333333334,50.88166666666668,0,1.0,0.0,1.9214172686867386,0.06516666666666993,1
1022,1122,4874,2019-09-09,55.1253,56.1372,53.246,55.4819,815000,54.350018000000006,53.918338095238,58.49486600000001,62.66767500000001,67.0506934999999,50.30897111383879,58.30055290593085,53.96014499999999,49.61973709406914,-0.978160407997251,-1.5617551016876918,Bullish,89.4674,49.4393,1192514.0952380951,56.66406666666668,57.84623333333334,59.55526666666668,53.77286666666668,52.06383333333334,50.88166666666668,1,0.0,0.0,7.105427357601002e-15,0.11427142857142769,0
1023,1123,4875,2019-09-10,55.1253,56.1372,53.246,55.4819,815000,54.80881,54.032609523809434,58.24950200000002,62.544942000000006,66.97287949999989,50.30897111383878,58.44940286403239,54.08012999999998,49.71085713596757,-0.8104844293580129,-1.411500967221756,Bullish,89.4674,49.4393,1196680.7619047621,56.66406666666668,57.84623333333334,59.55526666666668,53.77286666666668,52.06383333333334,50.88166666666668,1,0.0,0.0,-7.105427357601002e-15,0.1142714285714348,0
1024,1124,4876,2019-09-11,56.1372,56.8311,54.5663,54.9711,1414500,55.045880000000004,54.12255714285703,57.92838800000001,62.421971000000006,66.8842879999999,48.80552859531392,58.535132140947645,54.17457499999998,49.81401785905233,-0.7106256491778993,-1.2713259036129847,Bullish,89.4674,49.4393,1200847.4285714286,56.34603333333333,57.72096666666666,58.61083333333333,54.08123333333332,53.19136666666666,51.81643333333332,-1,0.0,0.0,-1.5034425185248566,0.0899476190475994,0
