,Unnamed: 0,Unnamed: 0.1,Date,Open,High,Low,Close,Volume,Predicted Price,21 SMA,50 SMA,100 SMA,200 SMA,RSI,Upper BBand,Middle BBand,Lower BBand,MACD,MACD Signal,MACD Trend,52-week high,52-week low,21-avg volume,First Resistance,Second Resistance,Third Resistance,First Support,Second Support,Third Support,Score,Label,Diff,RSI change,21 SMA change,Pred
1015,1115,4867,2019-08-29,94.51100000000001,96.9117,94.51100000000001,96.9117,2850,94.445526,93.89739523809514,100.0194659999998,102.02203900000026,112.54335600000007,54.22986888765136,97.5332206400073,94.11592500000006,90.6986293599928,-0.9168189354306122,-1.381450478710402,Bullish,154.998,86.0738,3314.285714285714,97.71193333333332,98.51216666666666,100.11263333333332,95.31123333333332,93.71076666666666,92.91053333333332,0,1.0,0.0,9.123832104616795,0.4299761904761823,1
1016,1116,4868,2019-08-30,101.7573,101.7573,96.7227,97.649,83550,95.02431,94.28416666666656,100.0694979999998,101.84541800000022,112.3821095000001,56.06653415279462,98.0288386995415,94.37648000000006,90.72412130045862,-0.5901618666786561,-1.2231927563040528,Bullish,154.998,86.0738,3192.857142857143,100.69663333333335,103.74426666666668,105.73123333333336,95.66203333333335,93.67506666666668,90.62743333333336,0,0.0,1.0,1.8366652651432602,0.38677142857142144,1
1017,1117,4869,2019-09-02,101.4486,101.4486,98.7391,99.5582,11700,96.09091,94.62322857142848,100.10793399999979,101.68914900000023,112.23617450000008,60.48802261412072,98.90995395223656,94.73249500000006,90.55503604776355,-0.1752076177512975,-1.0135957285935018,Bullish,154.2217,86.0738,7078.571428571428,101.0915,102.6248,103.80100000000002,98.382,97.2058,95.6725,-1,1.0,1.0,4.421488461326106,0.33906190476191966,1
1018,1118,4870,2019-09-03,98.9281,101.0075,98.9281,98.9281,60,97.6833,94.93228571428564,100.04958599999979,101.54479000000023,112.10766250000009,58.399101994575425,99.4846800532793,95.04755000000007,90.6104199467208,0.1016312680778526,-0.7905503292592309,Bullish,154.2217,86.0738,7471.428571428572,100.31436666666669,101.70063333333331,102.39376666666666,98.23496666666668,97.54183333333334,96.15556666666667,-1,0.0,1.0,-2.0889206195452985,0.30905714285715646,-1
1019,1119,4871,2019-09-04,97.6679,99.4952,97.3528,98.1153,10950,98.912735,95.19363333333322,99.88184999999979,101.3892150000002,111.96944700000013,55.72568406438437,99.80496782096948,95.32196500000006,90.83896217903064,0.2525308935214525,-0.5819340847030942,Bullish,154.2217,86.0738,7310.0,99.2894,100.4635,101.4318,97.147,96.1787,95.0046,-1,0.0,1.0,-2.6734179301910572,0.26134761904758363,-1
1020,1120,4872,2019-09-05,99.9867,99.9867,97.0378,97.2394,7800,99.53845,95.41327142857132,99.59338399999979,101.23086700000023,111.8098390000001,52.914490063060576,99.99998922562736,95.45807000000006,90.91615077437277,0.2980068861792944,-0.4059458905266164,Bullish,154.2217,86.0738,7781.428571428572,99.13813333333334,101.03686666666668,102.08703333333334,96.18923333333336,95.13906666666668,93.24033333333335,0,0.0,1.0,-2.8111940013237913,0.2196380952380963,-1
1021,1121,4873,2019-09-06,97.2394,98.1405,97.2394,97.712,3600,99.40029,95.56539999999993,99.2267839999998,101.07062900000021,111.6581075000001,54.255398525924456,100.23245879524158,95.64931000000006,91.06616120475852,0.3679404201855334,-0.2511686283841864,Bullish,154.2217,86.0738,8102.857142857143,98.1552,98.5984,99.0563,97.2541,96.7962,96.353,0,0.0,0.0,1.3409084628638794,0.15212857142860514,1
1022,1122,4874,2019-09-09,97.2394,98.1405,97.2394,97.712,3600,99.36932,95.74753333333322,98.9250859999998,100.9051610000002,111.53838550000008,54.255398525924456,100.43281454004246,95.84055000000004,91.24828545995764,0.41853859731081394,-0.1172271832451863,Bullish,154.2217,86.0738,8188.571428571428,98.1552,98.5984,99.0563,97.2541,96.7962,96.353,0,0.0,0.0,0.0,0.1821333333332973,0
1023,1123,4875,2019-09-10,97.2394,98.1405,97.2394,97.712,3600,99.09153,95.92966666666656,98.62338799999979,100.73969300000023,111.4044545000001,54.255398525924456,100.60124865845579,96.03179000000004,91.46233134154429,0.4534113731518516,-0.0030994719657787,Bullish,154.2217,86.0738,8188.571428571428,98.1552,98.5984,99.0563,97.2541,96.7962,96.353,-1,0.0,0.0,0.0,0.18213333333333992,0
1024,1124,4876,2019-09-11,97.6679,98.8966,97.0378,97.0378,7800,98.91731999999999,96.07969523809513,98.30820599999979,100.6066760000002,111.2728865000001,51.63535732200925,100.668521669734,96.18932000000004,91.71011833026607,0.4217839311680365,0.0818772086609843,Bullish,154.2217,86.0738,8188.571428571428,98.27700000000002,99.5162,100.13580000000002,96.4182,95.7986,94.5594,1,0.0,0.0,-2.620041203915207,0.15002857142856385,-1
