,Date,Open,High,Low,Close,Volume,Predicted Price
1815,2018-07-25,86.0,88.02,86.0,87.49,291000.0,80.75343
1816,2018-07-26,89.0,91.86,87.52,91.86,654500.0,82.6481
1817,2018-07-27,92.0,94.9,91.11,94.37,406000.0,82.51972
1818,2018-07-30,96.0,97.0,93.5,94.36,635000.0,84.36631
1819,2018-07-31,95.0,95.0,91.0,91.36,269500.0,86.13219
1820,2018-08-01,91.36,93.0,90.25,91.51,202500.0,86.27127
1821,2018-08-02,91.5,92.7,90.0,90.17,137000.0,87.87685
1822,2018-08-03,90.17,93.5,89.65,92.49,1484500.0,88.41122
1823,2018-08-06,93.5,94.4,92.6,93.12,281500.0,88.35028
1824,2018-08-07,93.12,93.7,91.5,91.7,100000.0,87.40921
1825,2018-08-08,91.51,92.7,90.5,90.67,180500.0,87.50071
1826,2018-08-09,91.02,92.98,91.01,91.69,105500.0,86.757835
1827,2018-08-10,92.0,93.9,91.36,92.52,321000.0,87.64908
1828,2018-08-13,92.5,94.36,92.5,92.86,167000.0,88.00761
1829,2018-08-14,92.5,94.36,92.5,92.86,167000.0,87.626755
1830,2018-08-15,92.56,93.79,91.65,91.81,120000.0,87.417145
1831,2018-08-16,92.8,92.8,88.61,88.99,136000.0,87.7869
1832,2018-08-17,89.9,93.43,89.9,93.43,222500.0,87.50927
1833,2018-08-20,94.52,95.7,93.1,93.36,292000.0,87.81253
1834,2018-08-21,94.52,95.7,93.1,93.36,292000.0,88.153694
1835,2018-08-22,94.52,95.7,93.1,93.36,292000.0,87.97436
1836,2018-08-23,94.52,95.7,93.1,93.36,292000.0,87.105644
1837,2018-08-24,93.5,94.45,89.28,93.82,85500.0,89.02373
1838,2018-08-27,93.5,93.7,91.9,92.11,122500.0,89.07271
1839,2018-08-28,92.89,95.0,92.8,93.02,294500.0,88.857346
1840,2018-08-29,93.0,93.25,90.26,90.63,235000.0,88.772385
1841,2018-08-30,90.5,90.6,88.72,89.12,235000.0,88.35574
1842,2018-08-31,89.5,90.0,88.61,88.96,159000.0,87.852325
1843,2018-09-03,88.51,88.51,86.5,87.76,82500.0,86.61388
1844,2018-09-04,88.4,89.71,88.0,88.7,73500.0,86.407326
1845,2018-09-05,88.02,89.8,87.8,87.8,36000.0,85.176834
1846,2018-09-06,88.0,88.0,85.65,85.89,65500.0,84.371506
1847,2018-09-07,84.85,87.0,83.0,83.1,87500.0,83.83051
1848,2018-09-10,83.0,83.01,80.7,82.5,71000.0,82.472595
1849,2018-09-11,82.99,86.62,82.5,84.36,133500.0,82.00365
1850,2018-09-12,84.4,84.4,82.0,82.5,27500.0,81.33991
1851,2018-09-13,83.49,84.75,83.15,83.62,71000.0,80.2039
1852,2018-09-14,84.0,87.8,83.6,87.14,242500.0,79.017
1853,2018-09-17,87.0,87.89,84.5,84.89,246500.0,79.49353
1854,2018-09-18,85.0,87.5,84.0,86.6,96500.0,80.50162
1855,2018-09-19,87.99,87.99,85.7,85.92,21500.0,80.100204
1856,2018-09-20,87.99,87.99,85.7,85.92,21500.0,80.80484
1857,2018-09-21,87.99,87.99,85.7,85.92,21500.0,82.23339
1858,2018-09-24,85.56,86.0,85.55,85.77,25500.0,81.31238
1859,2018-09-25,86.96,89.9,85.61,87.99,63500.0,81.97601
1860,2018-09-26,88.99,88.99,85.0,85.32,88500.0,82.03418
1861,2018-09-27,86.0,86.0,82.0,84.45,88000.0,81.94159
1862,2018-09-28,85.99,85.99,83.36,84.74,134500.0,81.57932
1863,2018-10-01,84.5,85.85,82.66,83.99,74500.0,81.28757
1864,2018-10-02,84.2,85.0,83.5,83.5,112500.0,81.85668
1865,2018-10-03,83.02,83.5,82.0,82.78,53500.0,80.43391
1866,2018-10-04,81.65,82.75,81.5,82.41,28000.0,79.78197
1867,2018-10-05,81.0,83.99,78.6,79.7,135000.0,79.60143
1868,2018-10-08,78.15,79.0,75.72,75.72,326000.0,78.622116
1869,2018-10-09,75.0,79.5,75.0,78.0,145500.0,77.16461
1870,2018-10-10,76.33,78.0,75.04,77.03,85000.0,76.20288
1871,2018-10-11,76.0,77.0,76.0,76.19,89500.0,75.57097
1872,2018-10-12,76.6,76.6,72.39,72.4,114500.0,73.99501
1873,2018-10-15,69.2,72.4,69.0,72.04,139500.0,71.54835
1874,2018-10-16,73.89,75.49,71.5,71.51,168000.0,71.650986
1875,2018-10-17,73.75,75.08,73.75,75.08,144500.0,70.55329
1876,2018-10-18,77.0,78.74,75.0,78.5,329000.0,70.32051
1877,2018-10-19,78.6,82.2,78.0,81.94,320500.0,69.75065
1878,2018-10-22,83.0,86.03,82.0,84.92,327500.0,71.14674
1879,2018-10-23,84.2,84.8,82.25,82.71,320500.0,72.76937
1880,2018-10-24,85.98,86.84,85.01,86.84,239000.0,75.15933
1881,2018-10-25,87.8,90.9,86.1,89.89,730500.0,77.624306
1882,2018-10-26,89.0,94.38,87.5,93.94,791500.0,80.3552
1883,2018-10-29,95.5,97.2,95.0,95.94,185500.0,83.179016
1884,2018-10-30,95.75,95.75,91.16,92.15,146500.0,83.97574
1885,2018-10-31,90.01,92.99,90.01,91.5,72500.0,86.18335
1886,2018-11-01,90.51,91.66,90.25,91.14,33500.0,87.30843
1887,2018-11-02,91.98,93.76,90.8,93.12,190500.0,88.60957
1888,2018-11-05,91.99,92.45,89.0,89.69,127000.0,89.37577
1889,2018-11-06,90.0,90.0,86.06,86.53,167500.0,87.38389
1890,2018-11-07,88.7,89.0,87.22,87.86,184000.0,86.16865
1891,2018-11-08,88.01,88.01,86.7,86.76,60500.0,85.45593
1892,2018-11-09,86.5,87.11,85.68,86.17,147500.0,85.71231
1893,2018-11-12,85.5,86.0,83.56,83.88,61500.0,83.82078
1894,2018-11-13,83.05,83.5,82.2,82.84,109000.0,81.925354
1895,2018-11-14,82.84,84.88,82.84,84.34,180000.0,81.77463
1896,2018-11-15,84.8,86.0,84.5,85.58,208500.0,81.05299
1897,2018-11-16,86.0,87.5,85.52,85.94,168000.0,80.95402
1898,2018-11-19,86.01,86.01,84.0,84.14,35000.0,80.31393
1899,2018-11-20,83.51,84.95,83.5,83.96,97000.0,79.88539
1900,2018-11-21,83.51,84.95,83.5,83.96,97000.0,80.34569
1901,2018-11-22,84.9,85.8,82.1,82.83,95500.0,80.67552
1902,2018-11-23,82.8,83.5,82.0,83.01,40000.0,80.46942
1903,2018-11-26,83.5,87.16,83.5,87.16,542000.0,79.50098
1904,2018-11-27,91.51,91.51,91.51,91.51,183500.0,80.03293
1905,2018-11-28,95.75,95.75,90.6,92.45,1655000.0,81.42668
