,Date,Open,High,Low,Close,Volume,Predicted Price
3650,2014-12-30,342.9091,346.7551,329.2376,337.055,450400,339.02856
3651,2014-12-31,338.8749,343.3484,330.8064,332.707,317500,337.23682
3652,2015-01-01,333.478,335.7372,324.6296,326.4047,172000,335.59717
3653,2015-01-02,327.2205,331.7029,316.597,319.1431,346200,331.73212
3654,2015-01-05,321.8146,322.998,316.0143,319.8065,108900,327.3502
3655,2015-01-06,319.152,329.0135,317.35900000000004,321.5098,330700,322.97968
3656,2015-01-07,322.738,336.1854,321.8505,330.932,673000,319.90762
3657,2015-01-08,333.4959,346.0379,331.2547,344.3076,911000,320.3138
3658,2015-01-09,349.6328,356.8048,348.9605,351.5244,511100,325.92157
3659,2015-01-12,353.2188,360.3908,352.7706,355.8186,573200,333.32468
3660,2015-01-13,355.46,372.8072,354.5635,370.3867,1023600,341.06537
3661,2015-01-14,372.0362,387.2856,372.0362,379.2799,571100,350.78726
3662,2015-01-15,378.3206,383.6996,370.4763,372.3948,406300,359.53726
3663,2015-01-16,372.9417,376.3035,363.5285,365.6263,130200,365.47546
3664,2015-01-19,366.6483,371.3907,363.7526,364.7477,132200,368.82043
3665,2015-01-20,359.1357,371.1487,358.5888,367.0427,403500,366.35632
3666,2015-01-21,368.4592,380.1136,368.4592,377.6662,590900,364.83984
3667,2015-01-22,380.1136,380.4722,363.0802,366.9441,270000,365.29196
3668,2015-01-23,363.9767,369.3557,358.5978,359.5032,106800,365.28592
3669,2015-01-26,365.7697,377.4779,364.8732,377.4779,762900,366.11713
3670,2015-01-27,379.5578,385.0354,378.231,381.3777,721200,365.9402
3671,2015-01-28,381.055,381.0101,371.1487,374.1788,112900,368.988
3672,2015-01-29,372.4934,380.1136,371.1577,379.3606,133800,370.8123
3673,2015-01-30,381.0101,394.1886,379.2171,384.8382,289800,374.073
3674,2015-02-02,390.8626,391.7681,381.055,382.1307,91200,375.05377
3675,2015-02-03,382.8031,389.8854,381.0101,382.83,63300,376.62128
3676,2015-02-04,382.3549,391.7681,381.9066,383.8162,220300,378.50757
3677,2015-02-05,382.3549,391.7681,381.9066,383.8162,220300,378.5574
3678,2015-02-06,385.4926,391.7681,383.7534,387.3125,189200,379.19348
3679,2015-02-09,389.0786,397.147,387.2856,393.8121,354900,380.1297
3680,2015-02-10,397.147,398.9311,386.3981,389.0338,130600,382.4273
3681,2015-02-11,390.8895,404.1845,390.8895,398.4021,394500,384.1899
3682,2015-02-12,398.94,401.5399,380.1136,390.4681,221100,388.2705
3683,2015-02-13,391.3198,393.5611,385.0892,387.7159,54600,387.66388
3684,2015-02-16,391.7681,391.7681,382.588,383.3769,17000,389.3291
3685,2015-02-17,386.3891,388.1821,376.5277,379.0468,70300,385.17944
3686,2015-02-18,380.5619,382.5342,375.6312,376.1332,26100,382.53177
3687,2015-02-19,378.3206,383.61,378.3206,382.2294,26200,378.34177
3688,2015-02-20,385.403,387.2856,378.7689,380.2391,16400,376.71497
3689,2015-02-23,384.5871,384.5871,379.2171,379.2171,11200,375.4829
3690,2015-02-24,379.2171,381.0101,368.4682,370.8349,32400,376.30377
3691,2015-02-25,375.4519,383.6996,373.8561,378.3386,70000,373.9418
3692,2015-02-26,380.2481,385.4836,378.3206,379.5757,180800,373.79385
3693,2015-02-27,378.3206,383.6906,378.3206,381.3687,27400,372.93607
3694,2015-03-02,385.403,385.403,373.8382,376.7966,16600,374.47217
3695,2015-03-03,372.0542,381.9066,367.5627,376.6801,77500,374.52484
3696,2015-03-04,377.8724,390.4233,377.4242,381.8708,107500,375.00473
3697,2015-03-05,384.5513,384.5513,378.3206,382.068,64400,374.7294
3698,2015-03-06,381.9066,388.1821,381.0101,387.4021,228800,375.35352
3699,2015-03-09,389.482,389.9751,381.0101,381.4584,100000,378.0469
3700,2015-03-10,378.9034,381.0101,372.0452,376.17800000000005,47600,378.48395
3701,2015-03-11,372.0452,378.3206,369.3557,374.8512,154300,378.9611
3702,2015-03-12,375.7656,392.6646,375.7656,389.4103,145200,375.85083
3703,2015-03-13,392.6646,400.4282,389.9751,398.1511,97500,377.17126
3704,2015-03-16,402.526,402.526,386.3891,388.8365,73900,380.7949
3705,2015-03-17,385.4926,387.187,381.6377,384.103,23700,384.38678
3706,2015-03-18,386.3891,386.3891,364.9001,364.9001,209500,387.02686
3707,2015-03-19,351.4258,363.0802,349.8121,353.7657,95500,380.393
3708,2015-03-20,357.6923,361.1886,356.1324,358.015,153900,372.9616
3709,2015-03-23,357.6923,361.1886,356.1324,358.015,153900,365.77582
3710,2015-03-24,358.5978,358.5978,347.033,347.9743,10100,358.93604
3711,2015-03-25,343.3574,343.8056,334.3924,343.8056,14300,352.4466
3712,2015-03-26,342.4609,342.4698,326.6198,327.095,45800,349.22302
3713,2015-03-27,323.6345,331.7029,310.7429,311.4063,30000,342.62772
3714,2015-03-30,300.7739,303.9116,295.8432,295.8432,93000,333.3941
3715,2015-03-31,299.4291,310.6353,295.8432,310.6353,31700,321.87634
3716,2015-04-01,318.2555,326.1626,312.8766,326.0998,336200,314.52515
3717,2015-04-02,326.0998,342.0126,326.0998,341.4837,106700,312.13773
3718,2015-04-03,344.2539,358.5529,344.2539,358.5529,204400,317.3952
3719,2015-04-06,365.7608,371.5969,361.1976,365.1153,170100,329.99707
3720,2015-04-07,361.3948,365.6801,348.7363,352.654,247100,342.77548
3721,2015-04-08,355.9083,355.9083,348.2881,351.0762,46600,349.96762
3722,2015-04-09,353.2188,357.7013,349.1846,350.5473,75800,354.20862
3723,2015-04-10,353.936,356.8048,351.4258,353.5326,70400,351.2843
3724,2015-04-13,359.5032,364.8284,353.2367,355.3166,142400,349.84222
3725,2015-04-14,356.8048,360.3908,351.4258,354.3125,63300,348.8944
3726,2015-04-15,356.8048,360.3908,352.3223,358.5888,57500,349.8891
3727,2015-04-16,361.2873,362.1837,353.2188,360.3908,122500,351.54382
3728,2015-04-17,349.5609,366.7362,349.5609,361.1351,56300,352.9262
3729,2015-04-20,364.0219,369.1509,357.0138,361.3258,126000,355.03345
3730,2015-04-21,360.3908,361.2985,343.279,348.0086,88800,356.29782
3731,2015-04-22,351.3129,355.7611,348.5895,349.9512,47900,354.51227
3732,2015-04-23,352.1753,355.8518,349.5881,351.9211,28300,352.6891
3733,2015-04-24,353.1285,369.514,351.3129,369.514,47800,350.0906
