,Date,Open,High,Low,Close,Volume,21 SMA,50 SMA,100 SMA,200 SMA,14 RSI,Upper BBand,Middle BBand,Lower BBand,MACD,MACD Signal,MACD Trend,52-week high,52-week low,21-avg volume,First Resistance,Second Resistance,Third Resistance,First Support,Second Support,Third Support
0,1/2/2001,7.6285,7.6285,7.6285,7.6285,2509,,,,,,,,,,,NaN,NaN,NaN,NaN,7.6285,7.6285,7.6285,7.6285,7.6285,7.6285
1,1/3/2001,7.6285,7.6285,7.6285,7.6285,2509,,,,,,,,,,,NaN,NaN,NaN,NaN,7.6285,7.6285,7.6285,7.6285,7.6285,7.6285
2,1/4/2001,7.6285,7.6285,7.6285,7.6285,2509,,,,,,,,,,,NaN,NaN,NaN,NaN,7.6285,7.6285,7.6285,7.6285,7.6285,7.6285
3,1/5/2001,7.6285,7.6285,7.6285,7.6285,2509,,,,,,,,,,,NaN,NaN,NaN,NaN,7.6285,7.6285,7.6285,7.6285,7.6285,7.6285
4,1/8/2001,7.6285,7.6285,7.6285,7.6285,2509,,,,,,,,,,,NaN,NaN,NaN,NaN,7.6285,7.6285,7.6285,7.6285,7.6285,7.6285
5,1/9/2001,7.6285,7.6285,7.6285,7.6285,2509,,,,,,,,,,,NaN,NaN,NaN,NaN,7.6285,7.6285,7.6285,7.6285,7.6285,7.6285
6,1/10/2001,7.6285,7.6285,7.6285,7.6285,2509,,,,,,,,,,,NaN,NaN,NaN,NaN,7.6285,7.6285,7.6285,7.6285,7.6285,7.6285
7,1/11/2001,7.7860000000000005,8.2918,8.126,8.126,456,,,,,,,,,,,NaN,NaN,NaN,NaN,8.236533333333332,8.347066666666667,8.402333333333333,8.070733333333331,8.015466666666665,7.9049333333333305
8,1/12/2001,7.7860000000000005,8.2918,8.126,8.126,456,,,,,,,,,,,NaN,NaN,NaN,NaN,8.236533333333332,8.347066666666667,8.402333333333333,8.070733333333331,8.015466666666665,7.9049333333333305
9,1/15/2001,7.7860000000000005,8.2918,8.126,8.126,456,,,,,,,,,,,NaN,NaN,NaN,NaN,8.236533333333332,8.347066666666667,8.402333333333333,8.070733333333331,8.015466666666665,7.9049333333333305
10,1/16/2001,7.7860000000000005,8.2918,8.126,8.126,456,,,,,,,,,,,NaN,NaN,NaN,NaN,8.236533333333332,8.347066666666667,8.402333333333333,8.070733333333331,8.015466666666665,7.9049333333333305
11,1/17/2001,7.7860000000000005,8.2918,8.126,8.126,456,,,,,,,,,,,NaN,NaN,NaN,NaN,8.236533333333332,8.347066666666667,8.402333333333333,8.070733333333331,8.015466666666665,7.9049333333333305
12,1/18/2001,7.7860000000000005,8.2918,8.126,8.126,456,,,,,,,,,,,NaN,NaN,NaN,NaN,8.236533333333332,8.347066666666667,8.402333333333333,8.070733333333331,8.015466666666665,7.9049333333333305
13,1/19/2001,7.7860000000000005,8.2918,8.126,8.126,456,,,,,,,,,,,NaN,NaN,NaN,NaN,8.236533333333332,8.347066666666667,8.402333333333333,8.070733333333331,8.015466666666665,7.9049333333333305
14,1/22/2001,7.7860000000000005,8.2918,8.126,8.126,456,,,,,100.0,,,,,,NaN,NaN,NaN,NaN,8.236533333333332,8.347066666666667,8.402333333333333,8.070733333333331,8.015466666666665,7.9049333333333305
15,1/23/2001,7.7860000000000005,8.2918,8.126,8.126,456,,,,,100.0,,,,,,NaN,NaN,NaN,NaN,8.236533333333332,8.347066666666667,8.402333333333333,8.070733333333331,8.015466666666665,7.9049333333333305
