,Date,Open,High,Low,Close,Volume,21 SMA,50 SMA,100 SMA,200 SMA,14 RSI,Upper BBand,Middle BBand,Lower BBand,MACD,MACD Signal,MACD Trend,52-week high,52-week low,21-avg volume,First Resistance,Second Resistance,Third Resistance,First Support,Second Support,Third Support
0,2001-01-02,2.2539,2.2745,2.1711,2.1711,12779,,,,,,,,,,,NaN,NaN,NaN,NaN,2.2400333333333338,2.308966666666667,2.343433333333334,2.1366333333333336,2.1021666666666667,2.0332333333333334
1,2001-01-03,2.1711,2.4565,2.4565,2.4565,1065,,,,,,,,,,,NaN,NaN,NaN,NaN,2.4565,2.4565,2.4565,2.4565,2.4565,2.4565
2,2001-01-04,2.4565,2.3572,2.3572,2.3572,1065,,,,,,,,,,,NaN,NaN,NaN,NaN,2.3572,2.3572,2.3572,2.3572,2.3572,2.3572
3,2001-01-05,2.3572,2.3159,2.2332,2.2745,35144,,,,,,,,,,,NaN,NaN,NaN,NaN,2.3158666666666674,2.3572333333333337,2.3985666666666674,2.2331666666666674,2.1918333333333337,2.1504666666666674
4,2001-01-08,2.2745,2.2539,2.2539,2.2539,1065,,,,,,,,,,,NaN,NaN,NaN,NaN,2.2539,2.2539,2.2539,2.2539,2.2539,2.2539
5,2001-01-09,2.2745,2.2539,2.2539,2.2539,1065,,,,,,,,,,,NaN,NaN,NaN,NaN,2.2539,2.2539,2.2539,2.2539,2.2539,2.2539
6,2001-01-10,2.2745,2.2539,2.2539,2.2539,1065,,,,,,,,,,,NaN,NaN,NaN,NaN,2.2539,2.2539,2.2539,2.2539,2.2539,2.2539
7,2001-01-11,2.2745,2.2539,2.2539,2.2539,1065,,,,,,,,,,,NaN,NaN,NaN,NaN,2.2539,2.2539,2.2539,2.2539,2.2539,2.2539
8,2001-01-12,2.2745,2.2539,2.2539,2.2539,1065,,,,,,,,,,,NaN,NaN,NaN,NaN,2.2539,2.2539,2.2539,2.2539,2.2539,2.2539
9,2001-01-15,2.2539,2.2332,2.2332,2.2332,1065,,,,,,,,,,,NaN,NaN,NaN,NaN,2.2332,2.2332,2.2332,2.2332,2.2332,2.2332
10,2001-01-16,2.2539,2.2332,2.2332,2.2332,1065,,,,,,,,,,,NaN,NaN,NaN,NaN,2.2332,2.2332,2.2332,2.2332,2.2332,2.2332
11,2001-01-17,2.2332,2.2332,2.2332,2.2332,1065,,,,,,,,,,,NaN,NaN,NaN,NaN,2.2332,2.2332,2.2332,2.2332,2.2332,2.2332
12,2001-01-18,2.2332,2.2332,2.2332,2.2332,1065,,,,,,,,,,,NaN,NaN,NaN,NaN,2.2332,2.2332,2.2332,2.2332,2.2332,2.2332
13,2001-01-19,2.2332,2.2332,2.2332,2.2332,1065,,,,,,,,,,,NaN,NaN,NaN,NaN,2.2332,2.2332,2.2332,2.2332,2.2332,2.2332
14,2001-01-22,2.2332,2.2332,2.2332,2.2332,1065,,,,,56.10379398466681,,,,,,NaN,NaN,NaN,NaN,2.2332,2.2332,2.2332,2.2332,2.2332,2.2332
15,2001-01-23,2.2332,2.2332,2.2332,2.2332,1065,,,,,56.103793984666794,,,,,,NaN,NaN,NaN,NaN,2.2332,2.2332,2.2332,2.2332,2.2332,2.2332
16,2001-01-24,2.2332,2.2332,2.2332,2.2332,1065,,,,,56.10379398466681,,,,,,NaN,NaN,NaN,NaN,2.2332,2.2332,2.2332,2.2332,2.2332,2.2332
