,Date,Open,High,Low,Close,Volume,21 SMA,50 SMA,100 SMA,200 SMA,14 RSI,Upper BBand,Middle BBand,Lower BBand,MACD,MACD Signal,MACD Trend,52-week high,52-week low,21-avg volume,First Resistance,Second Resistance,Third Resistance,First Support,Second Support,Third Support
0,2001-01-22,6.8786,6.8786,6.8786,6.8786,5088,,,,,,,,,,,NaN,NaN,NaN,NaN,6.8786,6.8786,6.8786,6.8786,6.8786,6.8786
1,2001-01-23,6.8786,6.9041,6.8786,6.8786,15264,,,,,,,,,,,NaN,NaN,NaN,NaN,6.895599999999999,6.912599999999999,6.921099999999999,6.870099999999999,6.861599999999999,6.844599999999999
2,2001-01-24,6.8786,7.3881,7.3881,7.3881,1018,,,,,,,,,,,NaN,NaN,NaN,NaN,7.388099999999998,7.388099999999999,7.388099999999998,7.388099999999998,7.388099999999999,7.388099999999998
3,2001-01-25,7.3881,6.9041,6.8786,6.8786,7123,,,,,,,,,,,NaN,NaN,NaN,NaN,6.895599999999999,6.912599999999999,6.921099999999999,6.870099999999999,6.861599999999999,6.844599999999999
4,2001-01-26,6.8786,6.8786,6.8786,6.8786,2035,,,,,,,,,,,NaN,NaN,NaN,NaN,6.8786,6.8786,6.8786,6.8786,6.8786,6.8786
5,2001-01-29,6.8786,6.8786,6.8786,6.8786,2035,,,,,,,,,,,NaN,NaN,NaN,NaN,6.8786,6.8786,6.8786,6.8786,6.8786,6.8786
6,2001-01-30,6.8786,6.8786,6.8786,6.8786,2035,,,,,,,,,,,NaN,NaN,NaN,NaN,6.8786,6.8786,6.8786,6.8786,6.8786,6.8786
7,2001-01-31,6.8786,6.8786,6.8786,6.8786,2035,,,,,,,,,,,NaN,NaN,NaN,NaN,6.8786,6.8786,6.8786,6.8786,6.8786,6.8786
8,2001-02-01,6.8786,6.8786,6.8786,6.8786,2035,,,,,,,,,,,NaN,NaN,NaN,NaN,6.8786,6.8786,6.8786,6.8786,6.8786,6.8786
9,2001-02-02,6.8786,6.8786,6.8786,6.8786,2035,,,,,,,,,,,NaN,NaN,NaN,NaN,6.8786,6.8786,6.8786,6.8786,6.8786,6.8786
10,2001-02-05,6.8786,6.8786,6.8786,6.8786,2035,,,,,,,,,,,NaN,NaN,NaN,NaN,6.8786,6.8786,6.8786,6.8786,6.8786,6.8786
11,2001-02-06,6.8786,6.8786,6.8786,6.8786,2035,,,,,,,,,,,NaN,NaN,NaN,NaN,6.8786,6.8786,6.8786,6.8786,6.8786,6.8786
12,2001-02-07,6.8786,6.8786,6.8786,6.8786,2035,,,,,,,,,,,NaN,NaN,NaN,NaN,6.8786,6.8786,6.8786,6.8786,6.8786,6.8786
13,2001-02-08,6.8786,6.8786,6.8786,6.8786,2035,,,,,,,,,,,NaN,NaN,NaN,NaN,6.8786,6.8786,6.8786,6.8786,6.8786,6.8786
14,2001-02-09,6.8786,6.8786,6.8786,6.8786,2035,,,,,50.0,,,,,,NaN,NaN,NaN,NaN,6.8786,6.8786,6.8786,6.8786,6.8786,6.8786
15,2001-02-12,6.8786,6.8786,6.8786,6.8786,2035,,,,,50.0,,,,,,NaN,NaN,NaN,NaN,6.8786,6.8786,6.8786,6.8786,6.8786,6.8786
16,2001-02-13,6.8786,6.8786,6.8786,6.8786,2035,,,,,50.0,,,,,,NaN,NaN,NaN,NaN,6.8786,6.8786,6.8786,6.8786,6.8786,6.8786
17,2001-02-14,6.8786,6.8786,6.8786,6.8786,2035,,,,,50.0,,,,,,NaN,NaN,NaN,NaN,6.8786,6.8786,6.8786,6.8786,6.8786,6.8786
18,2001-02-15,6.8786,6.8786,6.8786,6.8786,2035,,,,,50.0,,,,,,NaN,NaN,NaN,NaN,6.8786,6.8786,6.8786,6.8786,6.8786,6.8786
19,2001-02-16,6.8786,6.8786,6.8786,6.8786,2035,,,,,50.0,7.126160901173255,6.9040750000000015,6.681989098826748,,,NaN,NaN,NaN,NaN,6.8786,6.8786,6.8786,6.8786,6.8786,6.8786
20,2001-02-19,6.8786,6.8786,6.8786,6.8786,2035,6.902861904761907,,,,50.0,7.126160901173255,6.9040750000000015,6.681989098826748,,,NaN,NaN,NaN,NaN,6.8786,6.8786,6.8786,6.8786,6.8786,6.8786
21,2001-02-20,6.8786,6.8786,6.8786,6.8786,5088,6.902861904761907,,,,50.0,7.126160901173255,6.9040750000000015,6.681989098826748,,,NaN,NaN,NaN,3004.190476190476,6.8786,6.8786,6.8786,6.8786,6.8786,6.8786
22,2001-02-21,6.8786,6.8786,6.8786,6.8786,5088,6.902861904761907,,,,50.0,6.878600000000001,6.878600000000001,6.878600000000001,,,NaN,NaN,NaN,3004.190476190476,6.8786,6.8786,6.8786,6.8786,6.8786,6.8786
23,2001-02-22,6.8786,6.8786,6.8786,6.8786,5088,6.878600000000001,,,,50.0,6.878600000000001,6.878600000000001,6.878600000000001,,,NaN,NaN,NaN,2519.6190476190477,6.8786,6.8786,6.8786,6.8786,6.8786,6.8786
24,2001-02-23,6.8786,6.8786,6.8786,6.8786,5088,6.878600000000001,,,,50.0,6.878600000000001,6.878600000000001,6.878600000000001,,,NaN,NaN,NaN,2713.4285714285716,6.8786,6.8786,6.8786,6.8786,6.8786,6.8786
25,2001-02-26,6.8786,6.8786,6.8786,6.8786,5088,6.878600000000001,,,,50.0,6.878600000000001,6.878600000000001,6.878600000000001,,,NaN,NaN,NaN,2616.5238095238096,6.8786,6.8786,6.8786,6.8786,6.8786,6.8786
26,2001-02-27,6.8786,6.6238,6.6238,6.6238,509,6.866466666666668,,,,31.085379994065082,6.976924745081463,6.8658600000000005,6.754795254918538,,,NaN,NaN,NaN,2761.904761904762,6.6238,6.6238,6.6238,6.6238,6.6238,6.6238
27,2001-02-28,6.6238,6.6238,6.6238,6.6238,3562,6.854333333333334,,,,31.085379994065075,7.006000000000156,6.85312,6.700239999999844,,,NaN,NaN,NaN,2689.2380952380954,6.6238,6.6238,6.6238,6.6238,6.6238,6.6238
28,2001-03-01,6.6238,6.1143,6.1143,6.1143,2035,6.817938095238095,,,,16.55867120380461,7.170674450487379,6.814904999999999,6.459135549512618,,,NaN,NaN,NaN,2761.9523809523807,6.1143,6.1143,6.1143,6.1143,6.1143,6.1143
29,2001-03-02,6.1143,6.1143,6.1143,6.1143,509,6.781542857142857,,,,16.55867120380461,7.243689378586319,6.776689999999999,6.30969062141368,,,NaN,NaN,NaN,2761.9523809523807,6.1143,6.1143,6.1143,6.1143,6.1143,6.1143
30,2001-03-05,6.1143,6.1143,6.1143,6.1143,509,6.745147619047619,,,,16.558671203804614,7.284297175712951,6.738474999999999,6.192652824287047,,,NaN,NaN,NaN,2689.285714285714,6.1143,6.1143,6.1143,6.1143,6.1143,6.1143
31,2001-03-06,6.1143,6.1143,6.1143,6.1143,509,6.708752380952381,,,,16.558671203804614,7.305298995106918,6.70026,6.095221004893082,,,NaN,NaN,NaN,2616.6190476190477,6.1143,6.1143,6.1143,6.1143,6.1143,6.1143
32,2001-03-07,6.1143,6.1143,6.1143,6.1143,509,6.672357142857144,,,,16.558671203804618,7.312075333061422,6.662045000000001,6.01201466693858,,,NaN,NaN,NaN,2543.9523809523807,6.1143,6.1143,6.1143,6.1143,6.1143,6.1143
33,2001-03-08,6.1143,6.1143,6.1143,6.1143,509,6.635961904761906,,,,16.558671203804618,7.3074407023737535,6.623830000000001,5.940219297626248,-0.21536303373964127,-0.1272130543806453,Bearish,NaN,NaN,2471.285714285714,6.1143,6.1143,6.1143,6.1143,6.1143,6.1143
34,2001-03-09,6.1143,6.1143,6.1143,6.1143,509,6.599566666666668,,,,16.55867120380462,7.29302199819827,6.5856150000000016,5.878208001801733,-0.21966882230310691,-0.14570420796513764,Bearish,NaN,NaN,2398.6190476190477,6.1143,6.1143,6.1143,6.1143,6.1143,6.1143
35,2001-03-12,6.1143,6.1143,6.1143,6.1143,509,6.56317142857143,,,,16.55867120380462,7.269786766213139,6.547400000000001,5.825013233786864,-0.22053895496903486,-0.16067115736591708,Bearish,NaN,NaN,2325.9523809523807,6.1143,6.1143,6.1143,6.1143,6.1143,6.1143
36,2001-03-13,6.1143,6.1143,6.1143,6.1143,509,6.526776190476193,,,,16.55867120380462,7.238278635344476,6.509185000000002,5.7800913646555285,-0.21870741839710917,-0.1722784095721555,Bearish,NaN,NaN,2253.285714285714,6.1143,6.1143,6.1143,6.1143,6.1143,6.1143
37,2001-03-14,6.1143,6.1143,6.1143,6.1143,509,6.4903809523809555,,,,16.55867120380462,7.198726366100485,6.470970000000003,5.743213633899521,-0.2147800616140092,-0.18077873998052624,Bearish,NaN,NaN,2180.6190476190477,6.1143,6.1143,6.1143,6.1143,6.1143,6.1143
38,2001-03-15,6.1143,6.1143,6.1143,6.1143,509,6.453985714285717,,,,16.558671203804625,7.151085034106754,6.432755000000003,5.714424965893252,-0.20925543665159196,-0.1864740793147394,Bearish,NaN,NaN,2107.9523809523807,6.1143,6.1143,6.1143,6.1143,6.1143,6.1143
39,2001-03-16,6.1143,6.1143,6.1143,6.1143,509,6.41759047619048,,,,16.55867120380462,7.095028156644895,6.394540000000003,5.69405184335511,-0.20254234943999272,-0.18968773333979005,Bearish,NaN,NaN,2035.2857142857142,6.1143,6.1143,6.1143,6.1143,6.1143,6.1143
40,2001-03-19,6.1143,6.1143,6.1143,6.1143,509,6.381195238095242,,,,16.558671203804625,7.02988731151972,6.356325000000003,5.6827626884802855,-0.1949746332549509,-0.19074511332282224,Bearish,NaN,NaN,1962.6190476190477,6.1143,6.1143,6.1143,6.1143,6.1143,6.1143
41,2001-03-20,6.1143,6.1143,6.1143,6.1143,509,6.344800000000005,,,,16.55867120380463,6.954510524512508,6.318110000000003,5.681709475487497,-0.18682357774524583,-0.18996080620730696,Bullish,NaN,NaN,1889.952380952381,6.1143,6.1143,6.1143,6.1143,6.1143,6.1143
42,2001-03-21,6.1143,6.1143,6.1143,6.1143,509,6.308404761904766,,,,16.558671203804625,6.866957158463515,6.279895000000002,5.692832841536488,-0.17830837952259682,-0.18763032087036494,Bullish,NaN,NaN,1817.2857142857142,6.1143,6.1143,6.1143,6.1143,6.1143,6.1143
43,2001-03-22,6.1143,6.1143,6.1143,6.1143,509,6.272009523809529,,,,16.55867120380462,6.763786539319176,6.2416800000000014,5.719573460680827,-0.16960492359861234,-0.18402524141601442,Bullish,NaN,NaN,1599.2380952380952,6.1143,6.1143,6.1143,6.1143,6.1143,6.1143
44,2001-03-23,6.1143,6.1143,6.1143,6.1143,509,6.235614285714291,,,,16.55867120380463,6.6380514805764275,6.203465000000001,5.768878519423575,-0.16085315700747138,-0.17939082453430583,Bullish,NaN,NaN,1381.1904761904761,6.1143,6.1143,6.1143,6.1143,6.1143,6.1143
45,2001-03-26,6.1143,6.1143,6.1143,6.1143,509,6.199219047619054,,,,16.558671203804625,6.470949999999683,6.165250000000001,5.859550000000319,-0.1521632754103388,-0.1739453147095124,Bullish,NaN,NaN,1163.142857142857,6.1143,6.1143,6.1143,6.1143,6.1143,6.1143
46,2001-03-27,6.1143,6.1143,6.1143,6.1143,509,6.162823809523816,,,,16.558671203804625,6.3618609011729985,6.139775000000001,5.917689098827004,-0.14362090919708237,-0.1678804336070264,Bullish,NaN,NaN,945.0952380952381,6.1143,6.1143,6.1143,6.1143,6.1143,6.1143
47,2001-03-28,6.1143,6.1143,6.1143,6.1143,509,6.138561904761911,,,,16.558671203804625,6.114300000000001,6.114300000000001,6.114300000000001,-0.1352914666174998,-0.16136264020912108,Bullish,NaN,NaN,727.047619047619,6.1143,6.1143,6.1143,6.1143,6.1143,6.1143
48,2001-03-29,5.4774,5.4774,5.4774,5.4774,509,6.083971428571435,,,,4.635987412124739,6.360073273713746,6.082455000000001,5.804836726286257,-0.17803060457802555,-0.164696233082902,Bearish,NaN,NaN,727.047619047619,5.4774,5.4774,5.4774,5.4774,5.4774,5.4774
