,Date,Open,High,Low,Close,Volume,21 SMA,50 SMA,100 SMA,200 SMA,14 RSI,Upper BBand,Middle BBand,Lower BBand,MACD,MACD Signal,MACD Trend,52-week high,52-week low,21-avg volume,First Resistance,Second Resistance,Third Resistance,First Support,Second Support,Third Support
0,2001-01-02,4.7461,4.8968,4.7461,4.7461,9716,,,,,,,,,,,NaN,NaN,NaN,NaN,4.846566666666668,4.947033333333334,4.997266666666667,4.695866666666668,4.645633333333334,4.545166666666669
1,2001-01-03,4.7461,4.8968,4.7461,4.7461,9716,,,,,,,,,,,NaN,NaN,NaN,NaN,4.846566666666668,4.947033333333334,4.997266666666667,4.695866666666668,4.645633333333334,4.545166666666669
2,2001-01-04,4.8214,4.8968,4.8214,4.8214,4858,,,,,,,,,,,NaN,NaN,NaN,NaN,4.871666666666667,4.9219333333333335,4.947066666666667,4.796266666666667,4.771133333333333,4.720866666666667
3,2001-01-05,4.8214,4.8892,4.8214,4.8214,14574,,,,,,,,,,,NaN,NaN,NaN,NaN,4.866600000000001,4.9118,4.934400000000001,4.798800000000001,4.7762,4.731000000000001
4,2001-01-08,4.8968,4.8968,4.8214,4.8968,4858,,,,,,,,,,,NaN,NaN,NaN,NaN,4.921933333333333,4.947066666666666,4.997333333333333,4.8465333333333325,4.796266666666666,4.771133333333332
5,2001-01-09,4.9683,4.9683,4.8214,4.9683,38863,,,,,,,,,,,NaN,NaN,NaN,NaN,5.017266666666667,5.066233333333334,5.1641666666666675,4.8703666666666665,4.772433333333333,4.723466666666666
6,2001-01-10,4.8214,4.8968,4.8214,4.8214,14574,,,,,,,,,,,NaN,NaN,NaN,NaN,4.871666666666667,4.9219333333333335,4.947066666666667,4.796266666666667,4.771133333333333,4.720866666666667
7,2001-01-11,4.7838,4.7838,4.7838,4.7838,9716,,,,,,,,,,,NaN,NaN,NaN,NaN,4.7838,4.7838,4.7838,4.7838,4.7838,4.7838
8,2001-01-12,4.6708,4.6708,4.6708,4.6708,9716,,,,,,,,,,,NaN,NaN,NaN,NaN,4.6708,4.6708,4.6708,4.6708,4.6708,4.6708
9,2001-01-15,4.603,4.603,4.603,4.603,14574,,,,,,,,,,,NaN,NaN,NaN,NaN,4.603,4.603,4.603,4.603,4.603,4.603
10,2001-01-16,4.8214,4.8214,4.8214,4.8214,4858,,,,,,,,,,,NaN,NaN,NaN,NaN,4.8214,4.8214,4.8214,4.8214,4.8214,4.8214
11,2001-01-17,4.8214,4.8214,4.8214,4.8214,4858,,,,,,,,,,,NaN,NaN,NaN,NaN,4.8214,4.8214,4.8214,4.8214,4.8214,4.8214
12,2001-01-18,4.7461,4.7461,4.6331,4.7461,29148,,,,,,,,,,,NaN,NaN,NaN,NaN,4.783766666666666,4.821433333333333,4.896766666666666,4.670766666666665,4.595433333333332,4.557766666666665
13,2001-01-19,4.5239,4.6708,4.2188,4.5239,72869,,,,,,,,,,,NaN,NaN,NaN,NaN,4.723533333333334,4.923166666666667,5.175533333333334,4.271533333333334,4.019166666666667,3.819533333333334
14,2001-01-22,4.7461,4.7461,4.7461,4.7461,2429,,,,,50.0,,,,,,NaN,NaN,NaN,NaN,4.7461,4.7461,4.7461,4.7461,4.7461,4.7461
15,2001-01-23,4.7461,4.7461,4.7461,4.7461,4858,,,,,50.0,,,,,,NaN,NaN,NaN,NaN,4.7461,4.7461,4.7461,4.7461,4.7461,4.7461
16,2001-01-24,4.7461,4.7461,4.7461,4.7461,2429,,,,,50.0,,,,,,NaN,NaN,NaN,NaN,4.7461,4.7461,4.7461,4.7461,4.7461,4.7461
17,2001-01-25,4.7461,4.7461,4.7461,4.7461,2429,,,,,50.0,,,,,,NaN,NaN,NaN,NaN,4.7461,4.7461,4.7461,4.7461,4.7461,4.7461
18,2001-01-26,4.7461,4.7461,4.7461,4.7461,2429,,,,,50.0,,,,,,NaN,NaN,NaN,NaN,4.7461,4.7461,4.7461,4.7461,4.7461,4.7461
19,2001-01-29,4.7461,4.7461,4.7461,4.7461,2429,,,,,50.0,4.948558734095114,4.763425,4.578291265904886,,,NaN,NaN,NaN,NaN,4.7461,4.7461,4.7461,4.7461,4.7461,4.7461
20,2001-01-30,4.7461,4.7461,4.7461,4.7461,2429,4.762599999999999,,,,50.0,4.948558734095114,4.763425,4.578291265904886,,,NaN,NaN,NaN,NaN,4.7461,4.7461,4.7461,4.7461,4.7461,4.7461
21,2001-01-31,4.6708,4.6708,4.6708,4.6708,12145,4.759014285714285,,,,45.64426469964954,4.949063393845004,4.759659999999999,4.570256606154994,,,NaN,NaN,NaN,12491.904761904761,4.6708,4.6708,4.6708,4.6708,4.6708,4.6708
22,2001-02-01,4.6783,4.6783,4.6783,4.6783,2429,4.7557857142857145,,,,46.14747384591883,4.942847832541739,4.752504999999999,4.5621621674582595,,,NaN,NaN,NaN,12607.57142857143,4.6783,4.6783,4.6783,4.6783,4.6783,4.6783
23,2001-02-02,4.7461,4.7461,4.7084,4.7461,7287,4.7522,,,,50.59978120286283,4.9364434725304775,4.74874,4.561036527469522,,,NaN,NaN,NaN,12260.57142857143,4.7586666666666675,4.771233333333334,4.7963666666666676,4.720966666666667,4.695833333333334,4.683266666666667
24,2001-02-05,4.7461,4.7461,4.7084,4.7461,7287,4.748614285714286,,,,50.59978120286283,4.916197942429198,4.741204999999999,4.5662120575708,,,NaN,NaN,NaN,12376.238095238095,4.7586666666666675,4.771233333333334,4.7963666666666676,4.720966666666667,4.695833333333334,4.683266666666667
25,2001-02-06,4.7461,4.7461,4.7084,4.7461,7287,4.741438095238095,,,,50.59978120286283,4.870875559382385,4.7300949999999995,4.589314440617614,,,NaN,NaN,NaN,12029.238095238095,4.7586666666666675,4.771233333333334,4.7963666666666676,4.720966666666667,4.695833333333334,4.683266666666667
26,2001-02-07,4.8968,4.8968,4.7838,4.8968,4858,4.738033333333333,,,,59.821474264060406,4.8876606602118855,4.733865,4.580069339788114,,,NaN,NaN,NaN,12144.904761904761,4.934466666666666,4.972133333333333,5.047466666666666,4.821466666666667,4.746133333333334,4.708466666666667
27,2001-02-08,4.8968,4.8968,4.7838,4.8968,7287,4.7416238095238095,,,,59.82147426406041,4.907848826368986,4.739514999999999,4.571181173631012,,,NaN,NaN,NaN,10525.619047619048,4.934466666666666,4.972133333333333,5.047466666666666,4.821466666666667,4.746133333333334,4.708466666666667
28,2001-02-09,4.8968,4.8968,4.8892,4.8968,9716,4.747004761904762,,,,59.82147426406041,4.929221505206541,4.750814999999999,4.572408494793458,,,NaN,NaN,NaN,10178.619047619048,4.899333333333334,4.901866666666667,4.906933333333334,4.891733333333334,4.886666666666667,4.884133333333334
29,2001-02-12,4.9721,4.9721,4.8968,4.9721,21861,4.761352380952381,,,,64.01378732995134,4.958716795697354,4.76927,4.579823204302645,,,NaN,NaN,NaN,10178.619047619048,4.9972,5.0223,5.072500000000001,4.9219,4.8717,4.8466
30,2001-02-13,4.9721,4.9721,4.8968,4.9721,21861,4.778928571428572,,,,64.01378732995134,4.985005571324897,4.7768049999999995,4.568604428675102,,,NaN,NaN,NaN,10756.952380952382,4.9972,5.0223,5.072500000000001,4.9219,4.8717,4.8466
31,2001-02-14,4.9796,5.0964,4.942,4.9796,19432,4.7864619047619055,,,,64.44236372406247,5.0103798512728135,4.784715,4.559050148727187,,,NaN,NaN,NaN,11103.952380952382,5.07,5.1604,5.2244,4.9156,4.8516,4.7612000000000005
32,2001-02-15,4.9721,5.0474,4.9721,4.9721,9716,4.793638095238096,,,,63.62631969583854,5.035051125094112,4.796015,4.556978874905887,,,NaN,NaN,NaN,11797.952380952382,5.0223,5.0725,5.0976,4.947000000000001,4.921900000000001,4.8717000000000015
33,2001-02-16,5.1228,5.1228,5.0286,5.1228,7287,4.811576190476191,,,,71.44962980033048,5.071112665904312,4.82596,4.580807334095688,0.06541460630278362,0.02461015210075364,Bullish,NaN,NaN,12029.285714285714,5.1542,5.1856,5.2484,5.0600000000000005,4.9972,4.965800000000001
34,2001-02-19,5.1604,5.1604,5.1529,5.1604,4858,4.841885714285715,,,,73.00944922014388,5.128593221298363,4.846674999999999,4.564756778701636,0.0796893307800346,0.035625987836609835,Bullish,NaN,NaN,10988.285714285714,5.162900000000001,5.165400000000001,5.170400000000002,5.155400000000001,5.1504,5.147900000000001
35,2001-02-20,5.1228,5.1228,5.1228,5.1228,2429,4.85982380952381,,,,68.95252022402867,5.167643731317801,4.86551,4.563376268682198,0.08696566100261016,0.0458939224698099,Bullish,NaN,NaN,7749.666666666667,5.1228,5.1228,5.1228,5.1228,5.1228,5.1228
36,2001-02-21,5.0851,5.1152,4.9872,5.0851,12145,4.875966666666667,,,,65.04950267595143,5.193792275230182,4.88246,4.571127724769818,0.08866802045331657,0.054448742066511235,Bullish,NaN,NaN,7749.666666666667,5.137799999999999,5.190499999999999,5.265799999999999,5.0097999999999985,4.934499999999999,4.881799999999998
37,2001-02-22,5.1228,5.1228,5.1228,5.1228,2429,4.893904761904762,,,,67.05762406491218,5.222764454069961,4.901294999999999,4.579825545930038,0.09199872349357552,0.06195873835192409,Bullish,NaN,NaN,8096.666666666667,5.1228,5.1228,5.1228,5.1228,5.1228,5.1228
38,2001-02-23,4.9721,4.9721,4.8629,4.8629,14574,4.899466666666667,,,,47.00632502731356,5.22127497692117,4.907134999999999,4.592995023078829,0.07282706663345273,0.06413240400822982,Bullish,NaN,NaN,8096.666666666667,4.935700000000001,5.008500000000001,5.044900000000001,4.8265,4.7901,4.7173
39,2001-02-26,4.5954,4.6971,4.4485,4.5954,92301,4.892290476190476,,,,35.30504623310002,5.235317303694679,4.8995999999999995,4.56388269630532,0.035637568334115244,0.05843343687340691,Bearish,NaN,NaN,8675.0,4.712166666666666,4.828933333333333,4.960766666666665,4.463566666666666,4.331733333333333,4.214966666666666
40,2001-02-27,4.2979,4.4448,4.2979,4.2979,89872,4.8709476190476195,,,,27.19657314230737,5.299556432851885,4.87719,4.4548235671481144,-0.017637822850085527,0.04321918492870842,Bearish,NaN,NaN,12954.619047619048,4.395833333333332,4.493766666666666,4.542733333333332,4.248933333333333,4.199966666666667,4.102033333333333
41,2001-02-28,3.4767,3.8421,3.3901,3.4767,140880,4.8105,,,,16.162173429249197,5.557680742422247,4.817485,4.077289257577752,-0.12468563277673717,0.009638221387619307,Bearish,NaN,NaN,17118.571428571428,3.749166666666667,4.021633333333334,4.201166666666667,3.297166666666667,3.1176333333333335,2.845166666666667
42,2001-03-01,3.4277,3.4277,3.2394,3.4277,77727,4.751304761904762,,,,15.751507683650248,5.711341799312933,4.754954999999999,3.798568200687065,-0.21104291254517626,-0.03449800539893981,Bearish,NaN,NaN,23711.47619047619,3.4904666666666664,3.5532333333333335,3.6787666666666667,3.302166666666666,3.1766333333333328,3.1138666666666657
43,2001-03-02,3.2582,3.3901,3.2582,3.2582,26719,4.683680952380952,,,,14.389462273267789,5.838392746816245,4.680559999999999,3.522727253183753,-0.2898180700555466,-0.08556201833026117,Bearish,NaN,NaN,26834.428571428572,3.346133333333333,3.4340666666666664,3.478033333333333,3.214233333333333,3.1702666666666666,3.082333333333333
44,2001-03-05,3.2582,3.3901,3.2582,3.2582,26719,4.6128285714285715,,,,14.389462273267789,5.9184914460872715,4.606164999999999,3.293838553912727,-0.3482337282752894,-0.1380963603192668,Bearish,NaN,NaN,27991.095238095237,3.346133333333333,3.4340666666666664,3.478033333333333,3.214233333333333,3.1702666666666666,3.082333333333333
45,2001-03-06,3.2582,3.3901,3.2582,3.2582,26719,4.54197619047619,,,,14.389462273267789,5.966882470993136,4.53177,3.0966575290068636,-0.390032506330356,-0.18848358952148464,Bearish,NaN,NaN,28916.428571428572,3.346133333333333,3.4340666666666664,3.478033333333333,3.214233333333333,3.1702666666666666,3.082333333333333
46,2001-03-07,3.2582,3.3901,3.2582,3.2582,26719,4.47112380952381,,,,14.389462273267789,5.976419324371983,4.44984,2.9232606756280166,-0.418336021828424,-0.23445407598287252,Bearish,NaN,NaN,29841.761904761905,3.346133333333333,3.4340666666666664,3.478033333333333,3.214233333333333,3.1702666666666666,3.082333333333333
47,2001-03-08,3.2582,3.3901,3.2582,3.2582,26719,4.393095238095238,,,,14.389462273267789,5.964043097081822,4.36791,2.7717769029181785,-0.4357437787362728,-0.2747120165335526,Bearish,NaN,NaN,30767.095238095237,3.346133333333333,3.4340666666666664,3.478033333333333,3.214233333333333,3.1702666666666666,3.082333333333333
48,2001-03-09,3.0134,3.0134,3.0134,3.0134,2429,4.303409523809525,,,,12.185182895030703,5.953967201779574,4.27374,2.5935127982204262,-0.46394479877819084,-0.31255857298248024,Bearish,NaN,NaN,31808.095238095237,3.013399999999999,3.0133999999999994,3.013399999999999,3.013399999999999,3.0133999999999994,3.013399999999999
49,2001-03-12,3.1264,3.1264,3.0134,3.1264,17003,4.219104761904763,4.537872,,,18.399143604014757,5.900418013534614,4.181455000000001,2.4624919864653876,-0.47173824982210766,-0.34439450835040575,Bearish,NaN,NaN,31576.761904761905,3.164066666666667,3.2017333333333333,3.277066666666667,3.051066666666667,2.9757333333333333,2.938066666666667
50,2001-03-13,3.0887,3.2394,3.0134,3.0887,19432,4.129419047619049,4.5047239999999995,,,17.942957225188458,5.828882163841284,4.0872850000000005,2.3456878361587177,-0.47547570292122066,-0.3706107472645687,Bearish,NaN,NaN,31923.761904761905,3.214266666666667,3.3398333333333334,3.440266666666667,2.988266666666667,2.8878333333333335,2.762266666666667
51,2001-03-14,3.0134,3.0887,3.0134,3.0134,12145,4.036147619047621,4.47007,,,17.034484269211383,5.739946685522067,3.988975000000001,2.2380033144779343,-0.4789922179940729,-0.39228704141046955,Bearish,NaN,NaN,31808.095238095237,3.063600000000001,3.1138000000000003,3.138900000000001,2.988300000000001,2.9632000000000005,2.913000000000001
52,2001-03-15,2.9456,3.0134,2.9004,2.9456,14574,3.9392904761904775,4.432554,,,16.23731316228646,5.63386136922195,3.8876500000000007,2.141438630778051,-0.4816972686295662,-0.4101690868542889,Bearish,NaN,NaN,31345.428571428572,3.0058666666666665,3.066133333333333,3.1188666666666665,2.8928666666666665,2.840133333333333,2.7798666666666665
53,2001-03-16,2.9456,2.9833,2.9381,2.9381,9716,3.842433333333335,4.394887999999999,,,16.147293258247227,5.4745090248406,3.778415000000001,2.0823209751594023,-0.478925473331111,-0.4239203641496533,Bearish,NaN,NaN,31114.095238095237,2.9682333333333335,2.9983666666666666,3.0134333333333334,2.9230333333333336,2.907966666666667,2.8778333333333337
54,2001-03-19,2.9381,2.9418,2.7874,2.7874,53437,3.7312238095238115,4.352699999999999,,,14.417653587421917,5.282993045931926,3.6597650000000015,2.036536954068077,-0.4833176511077508,-0.4357998215412728,Bearish,NaN,NaN,31114.095238095237,2.8903333333333334,2.993266666666667,3.0447333333333337,2.735933333333333,2.6844666666666663,2.581533333333333
55,2001-03-20,2.7874,2.7874,2.7196,2.7874,19432,3.618223809523812,4.309081999999998,,,14.417653587421917,5.061032619395505,3.542995000000002,2.0249573806044996,-0.481250922572551,-0.44489004174752844,Bearish,NaN,NaN,33311.71428571428,2.8099999999999996,2.8326,2.8777999999999997,2.7421999999999995,2.6969999999999996,2.6743999999999994
56,2001-03-21,2.5991,2.7497,2.5614,2.5991,43721,3.4980476190476217,4.2646359999999985,,,12.480383124580916,4.813401507441608,3.4186950000000023,2.023988492558397,-0.48916843243730845,-0.45374571988548446,Bearish,NaN,NaN,34005.71428571428,2.712066666666667,2.8250333333333333,2.9003666666666668,2.523766666666667,2.4484333333333335,2.335466666666667
57,2001-03-22,2.4861,2.6066,2.4861,2.4861,70440,3.3742857142857168,4.218681999999998,,,11.483207424163384,4.498815564201909,3.286860000000002,2.074904435798095,-0.498811285665397,-0.462758833041467,Bearish,NaN,NaN,35972.0,2.566433333333333,2.6467666666666663,2.6869333333333327,2.445933333333333,2.4057666666666666,2.3254333333333332
58,2001-03-23,2.4861,2.6066,2.4861,2.4861,70440,3.248728571428574,4.174987999999998,,,11.483207424163384,4.189688931895237,3.1680200000000025,2.146351068104768,-0.5006817685573135,-0.47034342014463626,Bearish,NaN,NaN,38747.95238095238,2.566433333333333,2.6467666666666663,2.6869333333333327,2.445933333333333,2.4057666666666666,2.3254333333333332
