,Date,Open,High,Low,Close,Volume,21 SMA,50 SMA,100 SMA,200 SMA,14 RSI,Upper BBand,Middle BBand,Lower BBand,MACD,MACD Signal,MACD Trend,52-week high,52-week low,21-avg volume,First Resistance,Second Resistance,Third Resistance,First Support,Second Support,Third Support
0,2009-09-03,3.0165,3.8912,3.0165,3.3513,288000.0,,,,,,,,,,,NaN,NaN,NaN,NaN,3.822833333333333,4.294366666666667,4.6975333333333325,2.9481333333333333,2.544966666666667,2.0734333333333335
1,2009-09-04,3.3634,3.4358,3.3211,3.3332,42500.0,,,,,,,,,,,NaN,NaN,NaN,NaN,3.405633333333333,3.4780666666666664,3.520333333333333,3.290933333333333,3.2486666666666664,3.176233333333333
2,2009-09-07,3.3332,3.3332,3.1794,3.2276,28500.0,,,,,,,,,,,NaN,NaN,NaN,NaN,3.3140666666666667,3.4005333333333336,3.467866666666667,3.1602666666666663,3.092933333333333,3.006466666666666
3,2009-09-08,3.2276,3.2880000000000003,3.1854,3.2125,19000.0,,,,,,,,,,,NaN,NaN,NaN,NaN,3.2718666666666665,3.3312333333333335,3.3744666666666667,3.1692666666666662,3.126033333333333,3.066666666666666
4,2009-09-09,3.2125,3.2880000000000003,3.1824,3.2729,65000.0,,,,,,,,,,,NaN,NaN,NaN,NaN,3.3131333333333335,3.353366666666667,3.418733333333334,3.207533333333333,3.1421666666666663,3.1019333333333328
5,2009-09-10,3.2729,3.2729,3.2156,3.2729,17500.0,,,,,,,,,,,NaN,NaN,NaN,NaN,3.2920000000000003,3.3111,3.3493000000000004,3.2347,3.1965,3.1774
6,2009-09-11,3.2668,3.5685,3.0346,3.3061,3377000.0,,,,,,,,,,,NaN,NaN,NaN,NaN,3.571533333333332,3.8369666666666657,4.105433333333332,3.0376333333333325,2.7691666666666666,2.503733333333333
7,2009-09-14,3.2819,3.2819,3.1673,3.2276,52500.0,,,,,,,,,,,NaN,NaN,NaN,NaN,3.2839,3.3402,3.3985,3.1693000000000002,3.111,3.0547000000000004
8,2009-09-15,3.2276,3.2276,3.1673,3.1673,500.0,,,,,,,,,,,NaN,NaN,NaN,NaN,3.2075000000000005,3.2477,3.2678000000000003,3.1472000000000007,3.1271000000000004,3.086900000000001
9,2009-09-16,3.1673,3.1824,3.1371,3.1673,34500.0,,,,,,,,,,,NaN,NaN,NaN,NaN,3.187433333333334,3.2075666666666667,3.2327333333333335,3.142133333333334,3.1169666666666673,3.0968333333333344
10,2009-09-17,3.1733,3.4659,3.1673,3.3061,5500.0,,,,,,,,,,,NaN,NaN,NaN,NaN,3.4589,3.6117,3.7575,3.1603,3.0145,2.8617
11,2009-09-18,3.2819,3.2819,3.2819,3.2819,5500.0,,,,,,,,,,,NaN,NaN,NaN,NaN,3.2819,3.2819,3.2819,3.2819,3.2819,3.2819
12,2009-09-21,3.2819,3.2819,3.2819,3.2819,5500.0,,,,,,,,,,,NaN,NaN,NaN,NaN,3.2819,3.2819,3.2819,3.2819,3.2819,3.2819
13,2009-09-22,3.2819,3.2819,3.2819,3.2819,5500.0,,,,,,,,,,,NaN,NaN,NaN,NaN,3.2819,3.2819,3.2819,3.2819,3.2819,3.2819
14,2009-09-23,3.2819,3.2819,3.2819,3.2819,5500.0,,,,,43.50430550355669,,,,,,NaN,NaN,NaN,NaN,3.2819,3.2819,3.2819,3.2819,3.2819,3.2819
15,2009-09-24,3.2819,3.5594,3.2819,3.5383,68500.0,,,,,62.75559605855214,,,,,,NaN,NaN,NaN,NaN,3.6378333333333335,3.737366666666667,3.9153333333333338,3.360333333333333,3.1823666666666663,3.082833333333333
16,2009-09-25,3.5202,3.6167,3.3634,3.5142,9000.0,,,,,60.66315517526165,,,,,,NaN,NaN,NaN,NaN,3.632800000000001,3.7514000000000003,3.8861000000000008,3.379500000000001,3.2448000000000006,3.126200000000001
17,2009-09-28,3.5142,3.5142,3.2880000000000003,3.2880000000000003,18500.0,,,,,45.37177333436107,,,,,,NaN,NaN,NaN,NaN,3.4388000000000005,3.5896000000000003,3.6650000000000005,3.2126000000000006,3.1372000000000004,2.9864000000000006
18,2009-09-29,3.5142,3.5142,3.2880000000000003,3.2880000000000003,18500.0,,,,,45.37177333436107,,,,,,NaN,NaN,NaN,NaN,3.4388000000000005,3.5896000000000003,3.6650000000000005,3.2126000000000006,3.1372000000000004,2.9864000000000006
19,2009-09-30,3.5142,3.5142,3.2880000000000003,3.2880000000000003,18500.0,,,,,45.371773334361066,3.474683358570037,3.2944449999999996,3.1142066414299623,,,NaN,NaN,NaN,NaN,3.4388000000000005,3.5896000000000003,3.6650000000000005,3.2126000000000006,3.1372000000000004,2.9864000000000006
20,2009-10-01,3.5142,3.5142,3.2880000000000003,3.2880000000000003,18500.0,3.2941380952380945,,,,45.37177333436107,3.4696268710126845,3.2912799999999995,3.1129331289873146,,,NaN,NaN,NaN,NaN,3.4388000000000005,3.5896000000000003,3.6650000000000005,3.2126000000000006,3.1372000000000004,2.9864000000000006
21,2009-10-02,3.5142,3.5142,3.2880000000000003,3.2880000000000003,18500.0,3.291123809523809,,,,45.37177333436107,3.46632727678246,3.28902,3.1117127232175394,,,NaN,NaN,NaN,195428.57142857142,3.4388000000000005,3.5896000000000003,3.6650000000000005,3.2126000000000006,3.1372000000000004,2.9864000000000006
22,2009-10-05,3.5142,3.5142,3.2880000000000003,3.2880000000000003,18500.0,3.2889714285714278,,,,45.37177333436107,3.4671031703129023,3.29204,3.116976829687098,,,NaN,NaN,NaN,182595.2380952381,3.4388000000000005,3.5896000000000003,3.6650000000000005,3.2126000000000006,3.1372000000000004,2.9864000000000006
23,2009-10-06,3.5142,3.5142,3.2880000000000003,3.2880000000000003,18500.0,3.2918476190476182,,,,45.37177333436107,3.467069352061515,3.295815,3.1245606479384853,,,NaN,NaN,NaN,181452.38095238095,3.4388000000000005,3.5896000000000003,3.6650000000000005,3.2126000000000006,3.1372000000000004,2.9864000000000006
24,2009-10-07,3.5142,3.5142,3.2880000000000003,3.2880000000000003,18500.0,3.295442857142856,,,,45.37177333436107,3.4675465141766417,3.2965700000000004,3.125593485823359,,,NaN,NaN,NaN,180976.19047619047,3.4388000000000005,3.5896000000000003,3.6650000000000005,3.2126000000000006,3.1372000000000004,2.9864000000000006
25,2009-10-08,3.5142,3.5142,3.2880000000000003,3.2880000000000003,18500.0,3.2961619047619033,,,,45.37177333436108,3.46800986605435,3.2973250000000007,3.1266401339456515,,,NaN,NaN,NaN,180952.38095238095,3.4388000000000005,3.5896000000000003,3.6650000000000005,3.2126000000000006,3.1372000000000004,2.9864000000000006
26,2009-10-09,3.5142,3.5142,3.2880000000000003,3.2880000000000003,18500.0,3.2968809523809504,,,,45.37177333436107,3.467101101472915,3.2964200000000003,3.1257388985270858,,,NaN,NaN,NaN,178738.09523809524,3.4388000000000005,3.5896000000000003,3.6650000000000005,3.2126000000000006,3.1372000000000004,2.9864000000000006
27,2009-10-12,3.5142,3.5142,3.2880000000000003,3.2880000000000003,18500.0,3.2960190476190454,,,,45.37177333436107,3.4672568573177336,3.2994400000000006,3.1316231426822676,,,NaN,NaN,NaN,178785.7142857143,3.4388000000000005,3.5896000000000003,3.6650000000000005,3.2126000000000006,3.1372000000000004,2.9864000000000006
28,2009-10-13,3.5142,3.5142,3.2880000000000003,3.2880000000000003,18500.0,3.298895238095236,,,,45.37177333436107,3.462161921917577,3.3054750000000004,3.148788078082424,,,NaN,NaN,NaN,18857.14285714286,3.4388000000000005,3.5896000000000003,3.6650000000000005,3.2126000000000006,3.1372000000000004,2.9864000000000006
29,2009-10-14,3.5142,3.5142,3.2880000000000003,3.2880000000000003,18500.0,3.3046428571428548,,,,45.37177333436108,3.4552031299679955,3.3115100000000006,3.1678168700320057,,,NaN,NaN,NaN,17238.095238095237,3.4388000000000005,3.5896000000000003,3.6650000000000005,3.2126000000000006,3.1372000000000004,2.9864000000000006
