,Date,Open,High,Low,Close,Volume,21 SMA,50 SMA,100 SMA,200 SMA,14 RSI,Upper BBand,Middle BBand,Lower BBand,MACD,MACD Signal,MACD Trend,52-week high,52-week low,21-avg volume,First Resistance,Second Resistance,Third Resistance,First Support,Second Support,Third Support
0,2009-08-21,4.1839,7.2968,4.1839,7.1294,1302000.0,,,,,,,,,,,NaN,NaN,NaN,NaN,8.222833333333334,9.316266666666667,11.335733333333334,5.109933333333335,3.090466666666668,1.9970333333333352
1,2009-08-24,7.1169,7.1169,6.6985,6.6985,454000.0,,,,,,,,,,,NaN,NaN,NaN,NaN,6.977433333333333,7.256366666666667,7.395833333333333,6.559033333333333,6.419566666666666,6.140633333333333
2,2009-08-25,6.6985,7.1169,6.2801,6.778,798000.0,,,,,,,,,,,NaN,NaN,NaN,NaN,7.169900000000001,7.561800000000001,8.006700000000002,6.333100000000001,5.8882,5.496300000000001
3,2009-08-26,6.7738,6.8826,6.3554,6.3596,456500.0,,,,,,,,,,,NaN,NaN,NaN,NaN,6.709666666666666,7.059733333333333,7.236866666666666,6.1824666666666666,6.005333333333334,5.655266666666667
4,2009-08-27,6.3721,6.3805,5.9705,5.9872,381000.0,,,,,,,,,,,NaN,NaN,NaN,NaN,6.254966666666667,6.522733333333333,6.6649666666666665,5.844966666666668,5.7027333333333345,5.434966666666669
5,2009-08-28,6.0165,6.2257,5.8993,6.0039,760000.0,,,,,,,,,,,NaN,NaN,NaN,NaN,6.186633333333335,6.369366666666667,6.513033333333334,5.860233333333335,5.716566666666668,5.533833333333336
6,2009-08-31,6.0332,6.0667,5.6525,5.7738,842000.0,,,,,,,,,,,NaN,NaN,NaN,NaN,6.009499999999999,6.2452,6.423699999999999,5.595299999999999,5.416799999999999,5.181099999999999
7,2009-09-01,5.7404,5.7404,5.4684,5.5019,436000.0,,,,,,,,,,,NaN,NaN,NaN,NaN,5.672066666666667,5.842233333333334,5.944066666666667,5.400066666666667,5.298233333333333,5.128066666666666
8,2009-09-02,5.5395,5.8115,5.46,5.6692,288500.0,,,,,,,,,,,NaN,NaN,NaN,NaN,5.833799999999999,5.998399999999999,6.185299999999999,5.4822999999999995,5.2954,5.1308
9,2009-09-03,5.6483,5.6483,5.481,5.5646,179500.0,,,,,,,,,,,NaN,NaN,NaN,NaN,5.648266666666666,5.731933333333333,5.815566666666666,5.480966666666666,5.397333333333333,5.313666666666666
10,2009-09-04,5.5102,5.5646,5.3805,5.4642,206000.0,,,,,,,,,,,NaN,NaN,NaN,NaN,5.5590333333333355,5.653866666666668,5.743133333333336,5.374933333333335,5.285666666666667,5.190833333333334
11,2009-09-07,5.5061,5.5061,5.0877,5.2299,754000.0,,,,,,,,,,,NaN,NaN,NaN,NaN,5.461433333333334,5.692966666666667,5.879833333333334,5.043033333333334,4.856166666666667,4.624633333333334
12,2009-09-08,5.2341,5.2341,4.8157,4.8157,800500.0,,,,,,,,,,,NaN,NaN,NaN,NaN,5.0946333333333325,5.373566666666666,5.513033333333333,4.676233333333332,4.536766666666666,4.257833333333332
13,2009-09-09,4.8157,5.2299,4.5186,5.0333,1052000.0,,,,,,,,,,,NaN,NaN,NaN,NaN,5.335933333333334,5.638566666666667,6.047233333333334,4.6246333333333345,4.2159666666666675,3.913333333333335
14,2009-09-10,5.0458,5.2299,4.732,4.9789,1055500.0,,,,,15.456034953577271,,,,,,NaN,NaN,NaN,NaN,5.228533333333332,5.478166666666666,5.726433333333332,4.730633333333333,4.482366666666667,4.232733333333333
