,Date,Open,High,Low,Close,Volume,21 SMA,50 SMA,100 SMA,200 SMA,14 RSI,Upper BBand,Middle BBand,Lower BBand,MACD,MACD Signal,MACD Trend,52-week high,52-week low,21-avg volume,First Resistance,Second Resistance,Third Resistance,First Support,Second Support,Third Support
0,2001-01-02,48.9003,50.0482,48.2115,49.1298,777220,,,,,,,,,,,NaN,NaN,NaN,NaN,50.04816666666666,50.96653333333333,51.88486666666666,48.21146666666666,47.29313333333333,46.37476666666666
1,2001-01-03,49.1298,51.8848,48.9003,51.4256,1583885,,,,,,,,,,,NaN,NaN,NaN,NaN,52.573499999999996,53.721399999999996,55.55799999999999,49.589,47.7524,46.6045
2,2001-01-04,51.4256,53.4918,51.1961,51.8848,2641472,,,,,,,,,,,NaN,NaN,NaN,NaN,53.1857,54.486599999999996,55.481399999999994,50.89,49.8952,48.594300000000004
3,2001-01-05,51.8848,52.3439,50.9665,51.1961,936684,,,,,,,,,,,NaN,NaN,NaN,NaN,52.03783333333332,52.879566666666655,53.41523333333331,50.66043333333332,50.124766666666666,49.28303333333333
4,2001-01-08,51.1961,52.3439,50.2777,50.2777,913162,,,,,,,,,,,NaN,NaN,NaN,NaN,51.655166666666666,53.03263333333333,53.72136666666666,49.58896666666667,48.90023333333334,47.522766666666676
5,2001-01-09,50.2777,51.8848,50.0482,51.8848,1159659,,,,,,,,,,,NaN,NaN,NaN,NaN,52.49700000000001,53.1092,54.333600000000004,50.66040000000001,49.43600000000001,48.82380000000001
6,2001-01-10,51.8848,52.3439,51.1961,51.8848,1076983,,,,,,,,,,,NaN,NaN,NaN,NaN,52.420433333333335,52.956066666666665,53.56823333333333,51.27263333333334,50.66046666666667,50.12483333333334
7,2001-01-11,51.8848,51.8848,50.0482,50.0482,949127,,,,,,,,,,,NaN,NaN,NaN,NaN,51.272600000000004,52.497,53.1092,49.43600000000001,48.823800000000006,47.59940000000001
8,2001-01-12,50.0482,50.2777,47.0636,47.5228,1226365,,,,,,,,,,,NaN,NaN,NaN,NaN,49.512466666666676,51.50213333333334,52.72656666666668,46.29836666666667,45.073933333333336,43.08426666666667
9,2001-01-15,47.5228,48.2115,46.6045,47.7524,706555,,,,,,,,,,,NaN,NaN,NaN,NaN,48.44109999999999,49.129799999999996,50.04809999999999,46.83409999999999,45.9158,45.22709999999999
10,2001-01-16,47.7524,48.9003,47.2932,48.2115,733371,,,,,,,,,,,NaN,NaN,NaN,NaN,48.9768,49.7421,50.5839,47.369699999999995,46.527899999999995,45.76259999999999
11,2001-01-17,48.2115,47.9819,45.9157,46.8341,736099,,,,,,,,,,,NaN,NaN,NaN,NaN,47.90543333333332,48.97676666666666,49.97163333333332,45.83923333333332,44.84436666666666,43.773033333333316
12,2001-01-18,46.8341,46.6045,43.1608,43.3904,2055653,,,,,,,,,,,NaN,NaN,NaN,NaN,45.60966666666666,47.82893333333333,49.05336666666666,42.16596666666666,40.94153333333333,38.72226666666666
13,2001-01-19,43.3904,44.0791,42.7016,43.3904,758057,,,,,,,,,,,NaN,NaN,NaN,NaN,44.07913333333333,44.76786666666666,45.45663333333333,42.701633333333334,42.01286666666667,41.324133333333336
14,2001-01-22,43.3904,44.7678,42.9312,44.5383,1219845,,,,,36.486764887661934,,,,,,NaN,NaN,NaN,NaN,45.22700000000001,45.91570000000001,47.063600000000015,43.39040000000001,42.2425,41.5538
15,2001-01-23,44.5383,45.227,44.0791,44.5383,760086,,,,,36.48676488766193,,,,,,NaN,NaN,NaN,NaN,45.15050000000001,45.7627,46.29840000000001,44.00260000000001,43.4669,42.85470000000001
16,2001-01-24,44.5383,44.9974,42.9312,43.1608,831218,,,,,33.3505968471505,,,,,,NaN,NaN,NaN,NaN,44.46173333333332,45.76266666666666,46.52793333333332,42.39553333333332,41.63026666666666,40.32933333333332
17,2001-01-25,43.1608,43.3904,41.7833,41.7833,708318,,,,,30.525034983536315,,,,,,NaN,NaN,NaN,NaN,42.854699999999994,43.9261,44.4618,41.24759999999999,40.71189999999999,39.64049999999999
