,Date,Open,High,Low,Close,Volume,21 SMA,50 SMA,100 SMA,200 SMA,14 RSI,Upper BBand,Middle BBand,Lower BBand,MACD,MACD Signal,MACD Trend,52-week high,52-week low,21-avg volume,First Resistance,Second Resistance,Third Resistance,First Support,Second Support,Third Support
0,2001-01-02,1.221,1.2604,1.221,1.221,2000,,,,,,,,,,,NaN,NaN,NaN,NaN,1.2472666666666665,1.2735333333333332,1.2866666666666664,1.2078666666666666,1.1947333333333334,1.1684666666666668
1,2001-01-03,1.221,1.2604,1.221,1.221,2000,,,,,,,,,,,NaN,NaN,NaN,NaN,1.2472666666666665,1.2735333333333332,1.2866666666666664,1.2078666666666666,1.1947333333333334,1.1684666666666668
2,2001-01-04,1.221,1.2604,1.221,1.221,2000,,,,,,,,,,,NaN,NaN,NaN,NaN,1.2472666666666665,1.2735333333333332,1.2866666666666664,1.2078666666666666,1.1947333333333334,1.1684666666666668
3,2001-01-05,1.221,1.2604,1.221,1.221,2000,,,,,,,,,,,NaN,NaN,NaN,NaN,1.2472666666666665,1.2735333333333332,1.2866666666666664,1.2078666666666666,1.1947333333333334,1.1684666666666668
4,2001-01-08,1.221,1.2604,1.221,1.221,2000,,,,,,,,,,,NaN,NaN,NaN,NaN,1.2472666666666665,1.2735333333333332,1.2866666666666664,1.2078666666666666,1.1947333333333334,1.1684666666666668
5,2001-01-09,1.221,1.2604,1.221,1.221,2000,,,,,,,,,,,NaN,NaN,NaN,NaN,1.2472666666666665,1.2735333333333332,1.2866666666666664,1.2078666666666666,1.1947333333333334,1.1684666666666668
6,2001-01-10,1.221,1.2604,1.221,1.221,2000,,,,,,,,,,,NaN,NaN,NaN,NaN,1.2472666666666665,1.2735333333333332,1.2866666666666664,1.2078666666666666,1.1947333333333334,1.1684666666666668
7,2001-01-11,1.221,1.2604,1.221,1.221,2000,,,,,,,,,,,NaN,NaN,NaN,NaN,1.2472666666666665,1.2735333333333332,1.2866666666666664,1.2078666666666666,1.1947333333333334,1.1684666666666668
8,2001-01-12,1.221,1.2604,1.221,1.221,2000,,,,,,,,,,,NaN,NaN,NaN,NaN,1.2472666666666665,1.2735333333333332,1.2866666666666664,1.2078666666666666,1.1947333333333334,1.1684666666666668
9,2001-01-15,1.221,1.2604,1.221,1.221,2000,,,,,,,,,,,NaN,NaN,NaN,NaN,1.2472666666666665,1.2735333333333332,1.2866666666666664,1.2078666666666666,1.1947333333333334,1.1684666666666668
10,2001-01-16,1.221,1.2604,1.221,1.221,2000,,,,,,,,,,,NaN,NaN,NaN,NaN,1.2472666666666665,1.2735333333333332,1.2866666666666664,1.2078666666666666,1.1947333333333334,1.1684666666666668
11,2001-01-17,1.221,1.2604,1.221,1.221,2000,,,,,,,,,,,NaN,NaN,NaN,NaN,1.2472666666666665,1.2735333333333332,1.2866666666666664,1.2078666666666666,1.1947333333333334,1.1684666666666668
12,2001-01-18,1.221,1.2604,1.221,1.221,2000,,,,,,,,,,,NaN,NaN,NaN,NaN,1.2472666666666665,1.2735333333333332,1.2866666666666664,1.2078666666666666,1.1947333333333334,1.1684666666666668
13,2001-01-19,1.221,1.2604,1.221,1.221,2000,,,,,,,,,,,NaN,NaN,NaN,NaN,1.2472666666666665,1.2735333333333332,1.2866666666666664,1.2078666666666666,1.1947333333333334,1.1684666666666668
14,2001-01-22,1.221,1.2604,1.221,1.221,2000,,,,,0.0,,,,,,NaN,NaN,NaN,NaN,1.2472666666666665,1.2735333333333332,1.2866666666666664,1.2078666666666666,1.1947333333333334,1.1684666666666668
