,Date,Open,High,Low,Close,Volume,21 SMA,50 SMA,100 SMA,200 SMA,14 RSI,Upper BBand,Middle BBand,Lower BBand,MACD,MACD Signal,MACD Trend,52-week high,52-week low,21-avg volume,First Resistance,Second Resistance,Third Resistance,First Support,Second Support,Third Support
0,2001-01-02,1.8722,1.9063,1.9063,1.9063,3333,,,,,,,,,,,NaN,NaN,NaN,NaN,1.9063,1.9063,1.9063,1.9063,1.9063,1.9063
1,2001-01-03,1.668,1.668,1.5999,1.668,86661,,,,,,,,,,,NaN,NaN,NaN,NaN,1.6906999999999999,1.7133999999999998,1.7587999999999997,1.6226,1.5772000000000002,1.5545000000000002
2,2001-01-04,1.9063,1.702,1.702,1.702,6666,,,,,,,,,,,NaN,NaN,NaN,NaN,1.702,1.702,1.702,1.702,1.702,1.702
3,2001-01-05,1.702,1.7361,1.702,1.7361,6666,,,,,,,,,,,NaN,NaN,NaN,NaN,1.7474666666666665,1.7588333333333332,1.7815666666666665,1.7133666666666665,1.6906333333333332,1.6792666666666665
4,2001-01-08,1.7361,1.7361,1.7361,1.7361,3333,,,,,,,,,,,NaN,NaN,NaN,NaN,1.7360999999999995,1.7360999999999998,1.7360999999999995,1.7360999999999995,1.7360999999999998,1.7360999999999995
5,2001-01-09,1.7361,1.7361,1.7361,1.7361,3333,,,,,,,,,,,NaN,NaN,NaN,NaN,1.7360999999999995,1.7360999999999998,1.7360999999999995,1.7360999999999995,1.7360999999999998,1.7360999999999995
6,2001-01-10,1.7361,1.7361,1.7361,1.7361,3333,,,,,,,,,,,NaN,NaN,NaN,NaN,1.7360999999999995,1.7360999999999998,1.7360999999999995,1.7360999999999995,1.7360999999999998,1.7360999999999995
7,2001-01-11,1.7361,1.668,1.668,1.668,33331,,,,,,,,,,,NaN,NaN,NaN,NaN,1.668,1.668,1.668,1.668,1.668,1.668
8,2001-01-12,1.668,1.7701,1.7701,1.7701,39997,,,,,,,,,,,NaN,NaN,NaN,NaN,1.7701,1.7701,1.7701,1.7701,1.7701,1.7701
9,2001-01-15,1.7701,1.8382,1.7973,1.8382,309978,,,,,,,,,,,NaN,NaN,NaN,NaN,1.8518333333333334,1.8654666666666668,1.8927333333333336,1.8109333333333333,1.7836666666666665,1.7700333333333331
