,Date,Open,High,Low,Close,Volume,21 SMA,50 SMA,100 SMA,200 SMA,14 RSI,Upper BBand,Middle BBand,Lower BBand,MACD,MACD Signal,MACD Trend,52-week high,52-week low,21-avg volume,First Resistance,Second Resistance,Third Resistance,First Support,Second Support,Third Support
0,2011-08-10,23.5663,24.4995,19.4186,23.2929,974112.0,,,,,,,,,,,NaN,NaN,NaN,NaN,25.38873333333333,27.484566666666666,30.46963333333333,20.30783333333333,17.322766666666666,15.226933333333331
1,2011-08-11,23.2929,23.5663,22.1523,23.4909,139833.0,,,,,,,,,,,NaN,NaN,NaN,NaN,23.987366666666663,24.48383333333333,25.40136666666666,22.573366666666665,21.655833333333334,21.159366666666667
2,2011-08-12,23.4909,24.0376,23.3778,23.5286,124322.0,,,,,,,,,,,NaN,NaN,NaN,NaN,23.9182,24.3078,24.578,23.258399999999998,22.9882,22.598599999999998
3,2011-08-15,23.5286,23.9245,23.2364,23.4532,77319.0,,,,,,,,,,,NaN,NaN,NaN,NaN,23.839666666666663,24.22613333333333,24.52776666666666,23.151566666666664,22.849933333333333,22.463466666666665
4,2011-08-16,23.4532,23.5192,23.1893,23.3495,22357.0,,,,,,,,,,,NaN,NaN,NaN,NaN,23.516033333333336,23.68256666666667,23.84593333333334,23.186133333333334,23.022766666666666,22.856233333333332
5,2011-08-17,23.3495,23.5569,22.6708,22.8688,71477.0,,,,,,,,,,,NaN,NaN,NaN,NaN,23.39353333333333,23.918266666666664,24.27963333333333,22.50743333333333,22.146066666666666,21.621333333333332
6,2011-08-18,22.8688,23.0479,21.7281,21.7753,68890.0,,,,,,,,,,,NaN,NaN,NaN,NaN,22.639433333333333,23.503566666666664,23.95923333333333,21.319633333333336,20.86396666666667,19.99983333333334
7,2011-08-19,21.7753,21.681,20.974,21.3982,56623.0,,,,,,,,,,,NaN,NaN,NaN,NaN,21.728133333333336,22.05806666666667,22.435133333333336,21.021133333333335,20.644066666666667,20.314133333333334
8,2011-08-22,21.3982,21.4453,20.6441,20.7195,77294.0,,,,,,,,,,,NaN,NaN,NaN,NaN,21.228499999999997,21.737499999999997,22.029699999999995,20.4273,20.1351,19.6261
9,2011-08-23,20.7195,20.8043,19.9371,20.597,18883.0,,,,,,,,,,,NaN,NaN,NaN,NaN,20.95516666666667,21.313333333333336,21.82236666666667,20.08796666666667,19.578933333333335,19.22076666666667
10,2011-08-24,20.7289,20.9363,20.5498,20.5498,33988.0,,,,,,,,,,,NaN,NaN,NaN,NaN,20.807466666666667,21.065133333333332,21.193966666666665,20.42096666666667,20.292133333333336,20.03446666666667
11,2011-08-25,20.5498,20.974,20.3613,20.7384,8511.0,,,,,,,,,,,NaN,NaN,NaN,NaN,21.021166666666666,21.303933333333333,21.633866666666666,20.408466666666666,20.078533333333333,19.795766666666665
12,2011-08-26,20.5498,20.974,20.3613,20.7384,8511.0,,,,,,,,,,,NaN,NaN,NaN,NaN,21.021166666666666,21.303933333333333,21.633866666666666,20.408466666666666,20.078533333333333,19.795766666666665
13,2011-08-29,20.7384,20.974,19.9088,20.7289,4636.0,,,,,,,,,,,NaN,NaN,NaN,NaN,21.165666666666667,21.602433333333334,22.230866666666667,20.100466666666666,19.472033333333332,19.035266666666665
14,2011-08-30,20.7289,21.2097,20.4556,21.1154,32985.0,,,,,21.34189676502331,,,,,,NaN,NaN,NaN,NaN,21.398200000000006,21.681000000000004,22.152300000000007,20.644100000000005,20.172800000000002,19.890000000000004
15,2011-08-31,20.7289,21.2097,20.4556,21.1154,32985.0,,,,,21.341896765023314,,,,,,NaN,NaN,NaN,NaN,21.398200000000006,21.681000000000004,22.152300000000007,20.644100000000005,20.172800000000002,19.890000000000004
16,2011-09-01,20.7289,21.2097,20.4556,21.1154,32985.0,,,,,21.341896765023314,,,,,,NaN,NaN,NaN,NaN,21.398200000000006,21.681000000000004,22.152300000000007,20.644100000000005,20.172800000000002,19.890000000000004
17,2011-09-02,20.7289,21.2097,20.4556,21.1154,32985.0,,,,,21.341896765023314,,,,,,NaN,NaN,NaN,NaN,21.398200000000006,21.681000000000004,22.152300000000007,20.644100000000005,20.172800000000002,19.890000000000004
18,2011-09-05,21.1154,22.1712,21.681,22.1712,29670.0,,,,,42.74415121869889,,,,,,NaN,NaN,NaN,NaN,22.3346,22.497999999999998,22.824799999999996,21.8444,21.5176,21.354200000000002
19,2011-09-06,22.1712,23.2741,23.2741,23.2741,15444.0,,,,,56.162545386321725,24.14653996450981,21.856815000000005,19.5670900354902,,,NaN,NaN,NaN,NaN,23.2741,23.2741,23.2741,23.2741,23.2741,23.2741
20,2011-09-07,23.2741,24.4336,23.9057,24.2073,713369.0,21.96874285714286,,,,63.87674454808795,24.33707131336642,21.902535000000004,19.46799868663359,,,NaN,NaN,NaN,NaN,24.458699999999997,24.710099999999997,24.986599999999996,23.930799999999998,23.6543,23.4029
21,2011-09-08,24.2073,25.1688,24.0471,24.0659,185888.0,22.005552380952384,,,,62.09373900853692,24.452219303209787,21.931285000000003,19.410350696790218,,,NaN,NaN,NaN,122722.80952380953,24.807433333333336,25.54896666666667,25.929133333333336,23.685733333333335,23.305566666666667,22.564033333333334
22,2011-09-09,24.0659,24.509,23.9434,23.9811,162967.0,22.02889523809524,,,,60.99415289068283,24.539084551862935,21.953910000000004,19.368735448137073,,,NaN,NaN,NaN,85188.33333333333,24.345599999999994,24.710099999999997,24.911199999999994,23.779999999999994,23.578899999999997,23.214399999999994
