,Date,Open,High,Low,Close,Volume,21 SMA,50 SMA,100 SMA,200 SMA,14 RSI,Upper BBand,Middle BBand,Lower BBand,MACD,MACD Signal,MACD Trend,52-week high,52-week low,21-avg volume,First Resistance,Second Resistance,Third Resistance,First Support,Second Support,Third Support
0,2005-04-18,6.7159,6.7159,6.4106,6.4234,3356000.0,,,,,,,,,,,NaN,NaN,NaN,NaN,6.622666666666668,6.821933333333335,6.927966666666669,6.3173666666666675,6.211333333333333,6.012066666666667
1,2005-04-19,6.4234,6.5506,6.1054,6.1054,3272500.0,,,,,,,,,,,NaN,NaN,NaN,NaN,6.4022000000000014,6.699000000000001,6.847400000000001,5.957000000000002,5.808600000000001,5.511800000000002
2,2005-04-20,6.1054,6.3916,5.8192,6.2771,6014500.0,,,,,,,,,,,NaN,NaN,NaN,NaN,6.506066666666669,6.735033333333335,7.078466666666669,5.933666666666669,5.590233333333335,5.361266666666669
3,2005-04-21,6.2771,6.4488,6.1181,6.2008,2759500.0,,,,,,,,,,,NaN,NaN,NaN,NaN,6.393699999999999,6.5866,6.724399999999999,6.062999999999999,5.925199999999999,5.732299999999999
4,2005-04-22,6.2771,6.4488,6.1181,6.2008,2759500.0,,,,,,,,,,,NaN,NaN,NaN,NaN,6.393699999999999,6.5866,6.724399999999999,6.062999999999999,5.925199999999999,5.732299999999999
5,2005-04-25,6.2008,6.3725,6.1245,6.1308,1867000.0,,,,,,,,,,,NaN,NaN,NaN,NaN,6.294033333333334,6.4572666666666665,6.542033333333333,6.046033333333335,5.961266666666668,5.798033333333335
6,2005-04-26,6.1308,6.2962,6.0418,6.2389,1709000.0,,,,,,,,,,,NaN,NaN,NaN,NaN,6.3428,6.4467,6.5972,6.088400000000001,5.937900000000001,5.834000000000001
7,2005-04-27,6.2389,6.2962,6.169,6.2008,943500.0,,,,,,,,,,,NaN,NaN,NaN,NaN,6.275000000000001,6.349200000000001,6.4022000000000014,6.147800000000001,6.0948,6.020600000000001
8,2005-04-28,6.2008,6.2199,6.1181,6.1499,771500.0,,,,,,,,,,,NaN,NaN,NaN,NaN,6.207166666666666,6.264433333333333,6.308966666666666,6.105366666666666,6.060833333333333,6.003566666666666
9,2005-04-29,6.1499,6.1626,6.01,6.0672,692500.0,,,,,,,,,,,NaN,NaN,NaN,NaN,6.149866666666668,6.232533333333334,6.302466666666668,5.997266666666667,5.927333333333333,5.844666666666667
10,2005-05-02,6.0672,6.1626,5.9337,5.9782,1182300.0,,,,,,,,,,,NaN,NaN,NaN,NaN,6.115966666666667,6.253733333333334,6.344866666666667,5.887066666666667,5.795933333333333,5.658166666666666
