,Date,Open,High,Low,Close,Volume,21 SMA,50 SMA,100 SMA,200 SMA,14 RSI,Upper BBand,Middle BBand,Lower BBand,MACD,MACD Signal,MACD Trend,52-week high,52-week low,21-avg volume,First Resistance,Second Resistance,Third Resistance,First Support,Second Support,Third Support
0,2010-12-22,32.7593,34.3924,34.3924,34.3924,550.0,,,,,,,,,,,NaN,NaN,NaN,NaN,34.3924,34.3924,34.3924,34.3924,34.3924,34.3924
1,2010-12-23,34.3924,32.6968,32.6968,32.6968,550.0,,,,,,,,,,,NaN,NaN,NaN,NaN,32.6968,32.6968,32.6968,32.6968,32.6968,32.6968
2,2010-12-24,32.6968,32.6968,32.6968,32.6968,550.0,,,,,,,,,,,NaN,NaN,NaN,NaN,32.6968,32.6968,32.6968,32.6968,32.6968,32.6968
3,2010-12-27,32.6968,32.6968,32.6968,32.6968,550.0,,,,,,,,,,,NaN,NaN,NaN,NaN,32.6968,32.6968,32.6968,32.6968,32.6968,32.6968
4,2010-12-28,32.6968,32.6968,32.6968,32.6968,550.0,,,,,,,,,,,NaN,NaN,NaN,NaN,32.6968,32.6968,32.6968,32.6968,32.6968,32.6968
5,2010-12-29,32.6968,32.6968,32.6968,32.6968,550.0,,,,,,,,,,,NaN,NaN,NaN,NaN,32.6968,32.6968,32.6968,32.6968,32.6968,32.6968
6,2010-12-30,32.6968,32.6968,32.6968,32.6968,550.0,,,,,,,,,,,NaN,NaN,NaN,NaN,32.6968,32.6968,32.6968,32.6968,32.6968,32.6968
7,2010-12-31,32.6968,32.6968,32.6968,32.6968,550.0,,,,,,,,,,,NaN,NaN,NaN,NaN,32.6968,32.6968,32.6968,32.6968,32.6968,32.6968
8,2011-01-03,32.6968,31.0637,31.0637,31.0637,550.0,,,,,,,,,,,NaN,NaN,NaN,NaN,31.0637,31.0637,31.0637,31.0637,31.0637,31.0637
9,2011-01-04,31.0637,31.0637,31.0637,31.0637,550.0,,,,,,,,,,,NaN,NaN,NaN,NaN,31.0637,31.0637,31.0637,31.0637,31.0637,31.0637
10,2011-01-05,31.0637,31.0637,31.0637,31.0637,550.0,,,,,,,,,,,NaN,NaN,NaN,NaN,31.0637,31.0637,31.0637,31.0637,31.0637,31.0637
11,2011-01-06,31.0637,31.0637,31.0637,31.0637,550.0,,,,,,,,,,,NaN,NaN,NaN,NaN,31.0637,31.0637,31.0637,31.0637,31.0637,31.0637
12,2011-01-07,31.0637,31.0637,31.0637,31.0637,550.0,,,,,,,,,,,NaN,NaN,NaN,NaN,31.0637,31.0637,31.0637,31.0637,31.0637,31.0637
13,2011-01-10,31.0637,31.0637,31.0637,31.0637,550.0,,,,,,,,,,,NaN,NaN,NaN,NaN,31.0637,31.0637,31.0637,31.0637,31.0637,31.0637
14,2011-01-11,31.0637,31.0637,31.0637,31.0637,550.0,,,,,0.0,,,,,,NaN,NaN,NaN,NaN,31.0637,31.0637,31.0637,31.0637,31.0637,31.0637
15,2011-01-12,31.0637,31.0637,31.0637,31.0637,550.0,,,,,0.0,,,,,,NaN,NaN,NaN,NaN,31.0637,31.0637,31.0637,31.0637,31.0637,31.0637
16,2011-01-13,31.0637,31.0637,31.0637,31.0637,550.0,,,,,0.0,,,,,,NaN,NaN,NaN,NaN,31.0637,31.0637,31.0637,31.0637,31.0637,31.0637
17,2011-01-14,31.0637,31.0637,31.0637,31.0637,550.0,,,,,0.0,,,,,,NaN,NaN,NaN,NaN,31.0637,31.0637,31.0637,31.0637,31.0637,31.0637
