,Date,Open,High,Low,Close,Volume,21 SMA,50 SMA,100 SMA,200 SMA,14 RSI,Upper BBand,Middle BBand,Lower BBand,MACD,MACD Signal,MACD Trend,52-week high,52-week low,21-avg volume,First Resistance,Second Resistance,Third Resistance,First Support,Second Support,Third Support
0,2001-03-12,6.3813,7.1384,7.1384,7.1384,2588,,,,,,,,,,,NaN,NaN,NaN,NaN,7.1384,7.1384,7.1384,7.1384,7.1384,7.1384
1,2001-03-13,6.3813,7.1384,7.1384,7.1384,2588,,,,,,,,,,,NaN,NaN,NaN,NaN,7.1384,7.1384,7.1384,7.1384,7.1384,7.1384
2,2001-03-14,6.3813,7.1384,7.1384,7.1384,2588,,,,,,,,,,,NaN,NaN,NaN,NaN,7.1384,7.1384,7.1384,7.1384,7.1384,7.1384
3,2001-03-15,6.3813,7.1384,7.1384,7.1384,2588,,,,,,,,,,,NaN,NaN,NaN,NaN,7.1384,7.1384,7.1384,7.1384,7.1384,7.1384
4,2001-03-16,7.1384,6.4895,6.4895,6.4895,2588,,,,,,,,,,,NaN,NaN,NaN,NaN,6.4895,6.4895,6.4895,6.4895,6.4895,6.4895
5,2001-03-19,6.4895,6.4895,6.4895,6.4895,2588,,,,,,,,,,,NaN,NaN,NaN,NaN,6.4895,6.4895,6.4895,6.4895,6.4895,6.4895
6,2001-03-20,6.4895,6.4895,6.4895,6.4895,7764,,,,,,,,,,,NaN,NaN,NaN,NaN,6.4895,6.4895,6.4895,6.4895,6.4895,6.4895
7,2001-03-21,6.4895,6.4895,6.4895,6.4895,7764,,,,,,,,,,,NaN,NaN,NaN,NaN,6.4895,6.4895,6.4895,6.4895,6.4895,6.4895
8,2001-03-22,6.4895,6.4895,6.4895,6.4895,7764,,,,,,,,,,,NaN,NaN,NaN,NaN,6.4895,6.4895,6.4895,6.4895,6.4895,6.4895
9,2001-03-23,6.4895,6.4895,6.4895,6.4895,7764,,,,,,,,,,,NaN,NaN,NaN,NaN,6.4895,6.4895,6.4895,6.4895,6.4895,6.4895
10,2001-03-26,6.4895,6.4895,6.4895,6.4895,7764,,,,,,,,,,,NaN,NaN,NaN,NaN,6.4895,6.4895,6.4895,6.4895,6.4895,6.4895
11,2001-03-27,6.4895,6.4895,6.4895,6.4895,7764,,,,,,,,,,,NaN,NaN,NaN,NaN,6.4895,6.4895,6.4895,6.4895,6.4895,6.4895
12,2001-03-28,6.4895,6.4895,6.4895,6.4895,7764,,,,,,,,,,,NaN,NaN,NaN,NaN,6.4895,6.4895,6.4895,6.4895,6.4895,6.4895
13,2001-03-29,6.4895,6.4895,6.4895,6.4895,5176,,,,,,,,,,,NaN,NaN,NaN,NaN,6.4895,6.4895,6.4895,6.4895,6.4895,6.4895
14,2001-03-30,6.4895,6.4895,6.4895,6.4895,5176,,,,,0.0,,,,,,NaN,NaN,NaN,NaN,6.4895,6.4895,6.4895,6.4895,6.4895,6.4895
15,2001-04-02,6.4895,6.4895,6.4895,6.4895,5176,,,,,0.0,,,,,,NaN,NaN,NaN,NaN,6.4895,6.4895,6.4895,6.4895,6.4895,6.4895
16,2001-04-03,6.4895,6.4895,6.4895,6.4895,2588,,,,,0.0,,,,,,NaN,NaN,NaN,NaN,6.4895,6.4895,6.4895,6.4895,6.4895,6.4895
17,2001-04-04,6.4895,6.4895,6.4895,6.4895,2588,,,,,0.0,,,,,,NaN,NaN,NaN,NaN,6.4895,6.4895,6.4895,6.4895,6.4895,6.4895
18,2001-04-05,6.4895,6.4895,6.4895,6.4895,2588,,,,,0.0,,,,,,NaN,NaN,NaN,NaN,6.4895,6.4895,6.4895,6.4895,6.4895,6.4895
19,2001-04-06,6.4895,6.4895,6.4895,6.4895,2588,,,,,0.0,7.138400000000073,6.619279999999996,6.10015999999992,,,NaN,NaN,NaN,NaN,6.4895,6.4895,6.4895,6.4895,6.4895,6.4895
20,2001-04-09,6.4895,6.4895,6.4895,6.4895,2588,6.613099999999996,,,,0.0,7.050242290728212,6.586834999999996,6.12342770927178,,,NaN,NaN,NaN,NaN,6.4895,6.4895,6.4895,6.4895,6.4895,6.4895
21,2001-04-10,6.4895,6.4895,6.4895,6.4895,2588,6.582199999999996,,,,0.0,6.943730000000087,6.554389999999996,6.165049999999905,,,NaN,NaN,NaN,4683.047619047619,6.4895,6.4895,6.4895,6.4895,6.4895,6.4895
22,2001-04-11,6.4895,6.4895,6.2732,6.4895,5176,6.551299999999996,,,,0.0,6.804793952446372,6.521944999999997,6.239096047553622,,,NaN,NaN,NaN,4683.047619047619,6.561599999999999,6.633699999999999,6.777899999999999,6.3453,6.2011,6.1290000000000004
23,2001-04-12,6.4895,6.2732,6.2732,6.2732,2588,6.510099999999997,,,,0.0,6.572967984149139,6.478684999999996,6.384402015850853,,,NaN,NaN,NaN,4806.285714285715,6.2732,6.2732,6.2732,6.2732,6.2732,6.2732
24,2001-04-13,6.2732,6.2732,6.2732,6.2732,5176,6.468899999999998,,,,0.0,6.597650000000282,6.467869999999996,6.33808999999971,,,NaN,NaN,NaN,4806.285714285715,6.2732,6.2732,6.2732,6.2732,6.2732,6.2732
25,2001-04-16,6.2732,6.2732,6.2732,6.2732,5176,6.458599999999998,,,,0.0,6.611524096909535,6.457054999999997,6.302585903090459,,,NaN,NaN,NaN,4929.523809523809,6.2732,6.2732,6.2732,6.2732,6.2732,6.2732
26,2001-04-17,6.2732,6.2732,6.2732,6.2732,5176,6.448299999999999,,,,0.0,6.6192800000000505,6.446239999999998,6.273199999999945,,,NaN,NaN,NaN,5052.761904761905,6.2732,6.2732,6.2732,6.2732,6.2732,6.2732
27,2001-04-18,6.2732,6.2732,6.2732,6.2732,5176,6.437999999999999,,,,0.0,6.622746294838681,6.435424999999998,6.248103705161315,,,NaN,NaN,NaN,5176.0,6.2732,6.2732,6.2732,6.2732,6.2732,6.2732
28,2001-04-19,6.2732,6.2732,6.2732,6.2732,5176,6.4277,,,,0.0,6.622852224563795,6.424609999999999,6.226367775436202,,,NaN,NaN,NaN,5052.761904761905,6.2732,6.2732,6.2732,6.2732,6.2732,6.2732
29,2001-04-20,6.2732,6.2732,6.2732,6.2732,5176,6.4174,,,,0.0,6.620132049266525,6.413794999999999,6.207457950733472,,,NaN,NaN,NaN,4929.523809523809,6.2732,6.2732,6.2732,6.2732,6.2732,6.2732
30,2001-04-23,6.2732,6.2732,6.2732,6.2732,5176,6.407100000000001,,,,0.0,6.614909852545598,6.4029799999999994,6.191050147454401,,,NaN,NaN,NaN,4806.285714285715,6.2732,6.2732,6.2732,6.2732,6.2732,6.2732
31,2001-04-24,6.2732,6.2732,6.2732,6.2732,5176,6.396800000000001,,,,0.0,6.607380782646108,6.392165,6.176949217353893,,,NaN,NaN,NaN,4683.047619047619,6.2732,6.2732,6.2732,6.2732,6.2732,6.2732
32,2001-04-25,6.2732,6.2732,6.2732,6.2732,5176,6.386500000000002,,,,0.0,6.597649999999951,6.38135,6.16505000000005,,,NaN,NaN,NaN,4559.809523809524,6.2732,6.2732,6.2732,6.2732,6.2732,6.2732
33,2001-04-26,6.2732,6.2732,6.2732,6.2732,5176,6.376200000000002,,,,0.0,6.585750782646043,6.370535000000001,6.155319217353959,-0.11468203685142697,-0.127160062390555,Bullish,NaN,NaN,4436.571428571428,6.2732,6.2732,6.2732,6.2732,6.2732,6.2732
34,2001-04-27,6.2732,6.2732,6.2732,6.2732,2588,6.365900000000003,,,,0.0,6.571649852545532,6.359720000000001,6.1477901474544705,-0.10958773231318641,-0.12364559637508128,Bullish,NaN,NaN,4313.333333333333,6.2732,6.2732,6.2732,6.2732,6.2732,6.2732
35,2001-04-30,6.2732,6.2732,6.2732,6.2732,2588,6.355600000000003,,,,0.0,6.555242049266391,6.348905000000002,6.142567950733613,-0.10434760502752027,-0.11978599810556909,Bullish,NaN,NaN,4190.0952380952385,6.2732,6.2732,6.2732,6.2732,6.2732,6.2732
36,2001-05-01,6.2732,6.2732,6.2732,6.2732,2588,6.3453000000000035,,,,0.0,6.536332224563584,6.338090000000003,6.139847775436421,-0.09905294570082912,-0.11563938762462109,Bullish,NaN,NaN,4066.8571428571427,6.2732,6.2732,6.2732,6.2732,6.2732,6.2732
37,2001-05-02,6.2732,6.2732,6.2732,6.2732,2588,6.3350000000000035,,,,0.0,6.514596294838383,6.327275000000003,6.139953705161623,-0.09377589983859824,-0.11126669006741652,Bullish,NaN,NaN,3943.6190476190477,6.2732,6.2732,6.2732,6.2732,6.2732,6.2732
38,2001-05-03,6.2732,6.2732,6.2732,6.2732,2588,6.324700000000004,,,,0.0,6.489499999999728,6.316460000000004,6.14342000000028,-0.08857279097401705,-0.10672791024873662,Bullish,NaN,NaN,3943.6190476190477,6.2732,6.2732,6.2732,6.2732,6.2732,6.2732
39,2001-05-04,6.2732,6.3813,6.3813,6.3813,2588,6.319547619047624,,,,39.17504725463399,6.468142475949472,6.311050000000003,6.153957524050535,-0.07486354282115126,-0.10035503676321955,Bullish,NaN,NaN,3943.6190476190477,6.3813,6.3813,6.3813,6.3813,6.3813,6.3813
40,2001-05-07,6.2732,6.3813,6.3813,6.3813,2588,6.314395238095244,,,,39.17504725463399,6.444128647910076,6.305640000000003,6.16715135208993,-0.06326953309658556,-0.09293793602989275,Bullish,NaN,NaN,3943.6190476190477,6.3813,6.3813,6.3813,6.3813,6.3813,6.3813
41,2001-05-08,6.2732,6.3813,6.3813,6.3813,2588,6.3092428571428645,,,,39.17504725463399,6.416186976504145,6.300230000000003,6.1842730234958605,-0.053464886923816124,-0.08504332620867742,Bullish,NaN,NaN,3943.6190476190477,6.3813,6.3813,6.3813,6.3813,6.3813,6.3813
42,2001-05-09,6.3813,6.3813,6.3813,6.3813,2588,6.304090476190484,,,,39.175047254633995,6.381300000000169,6.294820000000002,6.208339999999835,-0.045173897621232584,-0.07706944049118845,Bullish,NaN,NaN,3943.6190476190477,6.3813,6.3813,6.3813,6.3813,6.3813,6.3813
43,2001-05-10,6.3813,6.3813,6.3813,6.3813,2588,6.298938095238104,,,,39.175047254634,6.393842346149141,6.300225000000002,6.206607653850863,-0.03816330602950835,-0.06928821359885243,Bullish,NaN,NaN,3943.6190476190477,6.3813,6.3813,6.3813,6.3813,6.3813,6.3813
44,2001-05-11,6.3813,6.3813,6.3813,6.3813,2588,6.304085714285724,,,,39.175047254633995,6.404705286525093,6.305630000000002,6.20655471347491,-0.032235767819130956,-0.061877724442908136,Bullish,NaN,NaN,3820.3809523809523,6.3813,6.3813,6.3813,6.3813,6.3813,6.3813
45,2001-05-14,6.3813,6.3813,6.3813,6.3813,2588,6.309233333333343,,,,39.17504725463399,6.414155827673486,6.311035000000001,6.207914172326516,-0.027224325998247423,-0.05494704475397599,Bullish,NaN,NaN,3820.3809523809523,6.3813,6.3813,6.3813,6.3813,6.3813,6.3813
46,2001-05-15,6.3813,6.3813,6.3813,6.3813,2588,6.314380952380962,,,,39.175047254633995,6.422355936478217,6.316440000000001,6.210524063521785,-0.022987733961962853,-0.048555182595573364,Bullish,NaN,NaN,3697.1428571428573,6.3813,6.3813,6.3813,6.3813,6.3813,6.3813
47,2001-05-16,6.3813,6.3813,6.3813,6.3813,2588,6.319528571428582,,,,39.17504725463399,6.429403141951527,6.321845000000001,6.2142868580484745,-0.019406498218867974,-0.042725445720232284,Bullish,NaN,NaN,3573.904761904762,6.3813,6.3813,6.3813,6.3813,6.3813,6.3813
48,2001-05-17,6.3813,6.3813,6.3813,6.3813,2588,6.324676190476201,,,,39.17504725463399,6.435350000000266,6.32725,6.219149999999734,-0.01637953006437609,-0.03745626258906105,Bullish,NaN,NaN,3450.6666666666665,6.3813,6.3813,6.3813,6.3813,6.3813,6.3813
