Date,Open,High,Low,Close,Volume
2001-01-02,1.9588,2.0324,1.9637,1.9784,62495841
2001-01-03,1.9784,1.9981,1.9539,1.9981,51260294
2001-01-04,1.9981,2.0226,1.9833,1.9883,39139319
2001-01-05,1.9883,1.9981,1.9686,1.9686,21177523
2001-01-08,1.9686,2.003,1.9293,1.9293,39473110
2001-01-09,1.9293,1.9441,1.8999,1.9392,36123763
2001-01-10,1.9392,1.9588,1.9244,1.949,21648053
2001-01-11,1.949,1.9588,1.9048,1.9097,20508901
2001-01-12,1.9097,1.9146,1.8508,1.8606,31332668
2001-01-15,1.8606,1.9048,1.8361,1.8704,39047812
2001-01-16,1.8704,1.8901,1.8557,1.8852,22144580
2001-01-17,1.8852,1.8852,1.8557,1.8852,23862407
2001-01-18,1.8852,1.8901,1.8459,1.8655,24456160
2001-01-19,1.8655,1.8704,1.841,1.8655,19040117
2001-01-22,1.8655,1.8999,1.8753,1.8901,21502475
2001-01-23,1.8901,1.9343,1.8803,1.9343,45254139
2001-01-24,1.9343,1.949,1.9146,1.9195,45961754
2001-01-25,1.9195,1.9244,1.8803,1.8803,28704455
2001-01-26,1.8803,1.9097,1.8655,1.8704,40186964
2001-01-29,1.8704,1.895,1.8459,1.8508,24148885
2001-01-30,1.8508,1.8999,1.8459,1.8999,20961754
2001-01-31,1.8999,1.9343,1.8803,1.9195,56589510
2001-02-01,1.9195,1.949,1.9048,1.9146,42037892
2001-02-02,1.9146,1.9244,1.9048,1.9146,19379107
2001-02-05,1.9146,1.9244,1.9048,1.9146,19379107
2001-02-06,1.9146,1.9441,1.8999,1.9048,32008568
2001-02-07,1.9048,1.9588,1.8999,1.9441,65004991
2001-02-08,1.9441,1.9932,1.9392,1.949,48477144
2001-02-09,1.949,1.949,1.9293,1.9343,21791552
2001-02-12,1.9343,1.9833,1.9392,1.9637,37337784
2001-02-13,1.9637,1.9883,1.9539,1.9784,26128234
2001-02-14,2.0275,2.0275,1.9784,2.0275,48373679
2001-02-15,2.0226,2.0521,2.0177,2.0226,46437484
2001-02-16,2.0766,2.0766,2.0128,2.0766,39908805
2001-02-19,2.0766,2.1552,2.0913,2.1552,86786665
2001-02-20,2.1552,2.165,2.1012,2.1061,72748211
2001-02-21,2.1061,2.1846,2.057,2.1748,126101718
2001-02-22,2.1748,2.1846,2.1208,2.1306,88720780
2001-02-23,2.1306,2.1404,2.0913,2.1109999999999998,46111492
2001-02-26,2.1109999999999998,2.1109999999999998,2.0717,2.0913,32782734
2001-02-27,2.0913,2.1306,2.0472,2.1257,81635263
2001-02-28,2.1257,2.1257,2.0864,2.1012,37476603
2001-03-01,2.1012,2.1404,2.0815,2.1257,41458697
2001-03-02,2.1257,2.2141,2.0963,2.1994,106971654
2001-03-05,2.1257,2.2141,2.0963,2.1994,106971654
