Date,Open,High,Low,Close,Volume
2010-12-22,32.7593,34.3924,34.3924,34.3924,550.0
2010-12-23,34.3924,32.6968,32.6968,32.6968,550.0
2010-12-24,32.6968,32.6968,32.6968,32.6968,550.0
2010-12-27,32.6968,32.6968,32.6968,32.6968,550.0
2010-12-28,32.6968,32.6968,32.6968,32.6968,550.0
2010-12-29,32.6968,32.6968,32.6968,32.6968,550.0
2010-12-30,32.6968,32.6968,32.6968,32.6968,550.0
2010-12-31,32.6968,32.6968,32.6968,32.6968,550.0
2011-01-03,32.6968,31.0637,31.0637,31.0637,550.0
2011-01-04,31.0637,31.0637,31.0637,31.0637,550.0
2011-01-05,31.0637,31.0637,31.0637,31.0637,550.0
2011-01-06,31.0637,31.0637,31.0637,31.0637,550.0
2011-01-07,31.0637,31.0637,31.0637,31.0637,550.0
2011-01-10,31.0637,31.0637,31.0637,31.0637,550.0
2011-01-11,31.0637,31.0637,31.0637,31.0637,550.0
2011-01-12,31.0637,31.0637,31.0637,31.0637,550.0
2011-01-13,31.0637,31.0637,31.0637,31.0637,550.0
2011-01-14,31.0637,31.0637,31.0637,31.0637,550.0
2011-01-17,31.0637,31.0637,31.0637,31.0637,550.0
2011-01-18,31.0637,31.0637,31.0637,31.0637,550.0
2011-01-19,31.0637,31.0637,31.0637,31.0637,550.0
2011-01-20,31.0637,31.0637,31.0637,31.0637,550.0
2011-01-21,31.0637,31.0637,31.0637,31.0637,550.0
2011-01-24,31.0637,31.0637,31.0637,31.0637,550.0
2011-01-25,31.0637,31.0637,31.0637,31.0637,550.0
2011-01-26,31.0637,31.0637,31.0637,31.0637,550.0
2011-01-27,31.0637,31.0637,31.0637,31.0637,550.0
2011-01-28,31.0637,30.5772,30.5772,30.5772,550.0
2011-01-31,30.5772,30.5772,30.5772,30.5772,550.0
2011-02-01,30.5772,30.5772,30.5772,30.5772,550.0
2011-02-02,30.5772,29.0484,29.0484,29.0484,550.0
2011-02-03,29.0484,29.0484,29.0484,29.0484,550.0
2011-02-04,29.0484,29.0484,29.0484,29.0484,550.0
2011-02-07,29.0484,29.0484,29.0484,29.0484,550.0
2011-02-08,29.0484,29.0484,29.0484,29.0484,550.0
2011-02-09,29.0484,29.0484,29.0484,29.0484,550.0
2011-02-10,29.0484,29.0484,29.0484,29.0484,550.0
2011-02-11,29.0484,29.0484,29.0484,29.0484,550.0
2011-02-14,29.0484,29.0484,29.0484,29.0484,550.0
2011-02-15,29.0484,29.0484,29.0484,29.0484,550.0
2011-02-16,29.0484,29.0484,29.0484,29.0484,550.0
2011-02-17,29.0484,29.0484,29.0484,29.0484,550.0
2011-02-18,29.0484,29.0484,29.0484,29.0484,550.0
2011-02-21,29.0484,29.0484,29.0484,29.0484,550.0
2011-02-22,29.0484,29.0484,29.0484,29.0484,550.0
2011-02-23,29.0484,29.0484,29.0484,29.0484,550.0
2011-02-24,29.0484,29.0484,29.0484,29.0484,550.0
2011-02-25,29.0484,29.0484,29.0484,29.0484,550.0
2011-02-28,29.0484,29.0484,29.0484,29.0484,550.0
2011-03-01,29.0484,29.0484,29.0484,29.0484,550.0
2011-03-02,29.0484,29.0484,29.0484,29.0484,550.0
2011-03-03,29.0484,29.1874,29.1874,29.1874,2200.0
2011-03-04,29.1874,30.6467,30.6467,30.6467,3850.0
2011-03-07,30.6467,30.6467,30.6467,30.6467,3850.0
2011-03-08,30.6467,31.2722,31.2722,31.2722,550.0
2011-03-09,31.2722,31.2722,31.2722,31.2722,550.0
2011-03-10,31.2722,31.2722,31.2722,31.2722,550.0
2011-03-11,31.2722,31.2722,31.2722,31.2722,550.0
2011-03-14,31.2722,31.2722,31.2722,31.2722,550.0
2011-03-15,31.2722,31.2722,31.2722,31.2722,550.0
2011-03-16,31.2722,31.2722,31.2722,31.2722,550.0
2011-03-17,31.2722,31.2722,31.2722,31.2722,550.0
2011-03-18,31.2722,31.2722,31.2722,31.2722,550.0
2011-03-21,31.2722,31.2722,31.2722,31.2722,550.0
2011-03-22,31.2722,31.2722,31.2722,31.2722,550.0
2011-03-23,31.2722,31.2722,31.2722,31.2722,550.0
2011-03-24,31.2722,31.2722,31.2722,31.2722,550.0
2011-03-25,31.2722,31.2722,31.2722,31.2722,550.0
2011-03-28,31.2722,31.2722,31.2722,31.2722,550.0
2011-03-29,31.2722,31.2722,31.2722,31.2722,550.0
2011-03-30,31.2722,31.2722,31.2722,31.2722,550.0
2011-03-31,31.2722,31.2722,31.2722,31.2722,550.0
2011-04-01,31.2722,31.2722,31.2722,31.2722,550.0
2011-04-04,31.2722,31.2722,31.2722,31.2722,550.0
2011-04-05,31.2722,31.2722,31.2722,31.2722,550.0
2011-04-06,31.2722,31.2722,31.2722,31.2722,550.0
